g_form,L_ctx,wall,C,var,local_exponent
exp,8192,无,3.9810717055349854e+21,N,0.39211883945263537
exp,8192,无,5.011872336272714e+21,N,0.39610012798959815
exp,8192,无,6.309573444801943e+21,N,0.3999250107549486
exp,8192,无,7.943282347242789e+21,N,0.40358991791528354
exp,8192,无,1e+22,N,0.4070851897758274
exp,8192,无,1.2589254117941714e+22,N,0.4104061571106783
exp,8192,无,1.584893192461111e+22,N,0.41355414550945824
exp,8192,无,1.995262314968883e+22,N,0.4165184889050906
exp,8192,无,2.511886431509572e+22,N,0.41931203327671795
exp,8192,无,3.1622776601683792e+22,N,0.42193657973594156
exp,8192,无,3.981071705534985e+22,N,0.42438442403541643
exp,8192,无,5.011872336272714e+22,N,0.42666596040798055
exp,8192,无,6.309573444801943e+22,N,0.42878855132451577
exp,8192,无,7.94328234724279e+22,N,0.4307570120653281
exp,8192,无,1e+23,N,0.4325804943864995
exp,8192,无,1.2589254117941712e+23,N,0.4342616458721409
exp,8192,无,1.584893192461124e+23,N,0.43581040992391706
exp,8192,无,1.9952623149688827e+23,N,0.43723770263286355
exp,8192,无,2.5118864315095718e+23,N,0.43854568220844214
exp,8192,无,3.162277660168379e+23,N,0.4397434657181094
exp,8192,无,3.9810717055349855e+23,N,0.4408436790371013
exp,8192,无,5.011872336272756e+23,N,0.44184738330121576
exp,8192,无,6.309573444801942e+23,N,0.44276069240179794
exp,8192,无,7.94328234724279e+23,N,0.4435964178229028
exp,8192,无,1e+24,N,0.4443568052267892
exp,8192,无,1.2589254117941714e+24,N,0.44504861477346935
exp,8192,无,1.584893192461124e+24,N,0.44567800704675165
exp,8192,无,1.9952623149688828e+24,N,0.44624794765351083
exp,8192,无,2.511886431509572e+24,N,0.44676795887450993
exp,8192,无,3.1622776601683796e+24,N,0.4472393043955947
exp,8192,无,3.9810717055349857e+24,N,0.44766187826355264
exp,8192,无,5.011872336272756e+24,N,0.4480481828435998
exp,8192,无,6.309573444801943e+24,N,0.44839961209670065
exp,8192,无,7.943282347242789e+24,N,0.4487178715268243
exp,8192,无,1e+25,N,0.4490028539950188
exp,8192,无,1.2589254117941714e+25,N,0.44926062790650434
exp,8192,无,1.5848931924611239e+25,N,0.44949438172870515
exp,8192,无,1.995262314968883e+25,N,0.4497034323445561
exp,8192,无,2.5118864315095717e+25,N,0.44990040959954314
exp,8192,无,3.1622776601683795e+25,N,0.45006810273607556
exp,8192,无,3.9810717055349854e+25,N,0.45022430101963096
exp,8192,无,5.0118723362727555e+25,N,0.4503718428457475
exp,8192,无,6.309573444801943e+25,N,0.45049226545651777
exp,8192,无,7.943282347242788e+25,N,0.45061278754405976
exp,8192,无,1e+26,N,0.4507164426822783
exp,8192,无,1.2589254117941714e+26,N,0.4508035811712858
exp,8192,无,1.584893192461124e+26,N,0.45088991713556226
exp,8192,无,1.995262314968883e+26,N,0.45096594744445184
exp,8192,无,2.511886431509572e+26,N,0.4510362684629996
exp,8192,无,3.1622776601683796e+26,N,0.45109844154797685
exp,8192,无,3.9810717055349854e+26,N,0.4511576518111511
exp,8192,无,5.0118723362727554e+26,N,0.45120341007159226
exp,8192,无,6.309573444801942e+26,N,0.45124703322336046
exp,8192,无,7.94328234724279e+26,N,0.4512904316906585
exp,8192,无,1e+27,N,0.45130363276150626
exp,8192,无,1000000000000000.0,D,0.5483352733322979
exp,8192,无,1258925411794166.2,D,0.5483355650284238
exp,8192,无,1584893192461110.8,D,0.5483357067892385
exp,8192,无,1995262314968882.8,D,0.5483354732988204
exp,8192,无,2511886431509582.0,D,0.548335480131847
exp,8192,无,3162277660168379.5,D,0.5483353686966481
exp,8192,无,3981071705534969.0,D,0.54833541347476
exp,8192,无,5011872336272715.0,D,0.5483357385050738
exp,8192,无,6309573444801943.0,D,0.5483361051405566
exp,8192,无,7943282347242821.0,D,0.5483358238719092
exp,8192,无,1e+16,D,0.5483350810384593
exp,8192,无,1.2589254117941714e+16,D,0.5483350556346949
exp,8192,无,1.5848931924611108e+16,D,0.5483357319847642
exp,8192,无,1.9952623149688828e+16,D,0.5483357412713374
exp,8192,无,2.511886431509572e+16,D,0.5483355370056913
exp,8192,无,3.162277660168379e+16,D,0.5483357405758156
exp,8192,无,3.981071705534986e+16,D,0.5483356997939808
exp,8192,无,5.0118723362727144e+16,D,0.5483356130858041
exp,8192,无,6.309573444801943e+16,D,0.5483353282147689
exp,8192,无,7.943282347242789e+16,D,0.5483348763907046
exp,8192,无,1e+17,D,0.548335799490026
exp,8192,无,1.2589254117941714e+17,D,0.5483364450751154
exp,8192,无,1.584893192461111e+17,D,0.5483356409147078
exp,8192,无,1.995262314968883e+17,D,0.5483353927304648
exp,8192,无,2.511886431509572e+17,D,0.548334930653013
exp,8192,无,3.1622776601683795e+17,D,0.5483355841725839
exp,8192,无,3.9810717055349856e+17,D,0.548335970107722
exp,8192,无,5.011872336272715e+17,D,0.5483359804874439
exp,8192,无,6.309573444801943e+17,D,0.5483356621268882
exp,8192,无,7.943282347242789e+17,D,0.5483350436462899
exp,8192,无,1e+18,D,0.5483357401403879
exp,8192,无,1.2589254117941714e+18,D,0.5483357329240377
exp,8192,无,1.5848931924611108e+18,D,0.5483352681766078
exp,8192,无,1.995262314968883e+18,D,-0.6537636519856278
exp,8192,无,2.511886431509572e+18,D,-1.4431013898656602
exp,8192,无,3.1622776601683794e+18,D,-0.6358363039623569
exp,8192,无,3.9810717055349857e+18,D,-0.1286420059931146
exp,8192,无,5.011872336272715e+18,D,0.042251746443170646
exp,8192,无,6.309573444801943e+18,D,0.13627751675487332
exp,8192,无,7.943282347242789e+18,D,0.32991458781302896
exp,8192,无,1e+19,D,0.675910091635636
exp,8192,无,1.2589254117941713e+19,D,0.8609479179497654
exp,8192,无,1.5848931924611109e+19,D,0.854545714857494
exp,8192,无,1.9952623149688828e+19,D,0.8479107591210706
exp,8192,无,2.511886431509572e+19,D,0.8410443737821822
exp,8192,无,3.162277660168379e+19,D,0.8339494142130732
exp,8192,无,3.981071705534986e+19,D,0.8266299001183413
exp,8192,无,5.011872336272715e+19,D,0.8190927169348328
exp,8192,无,6.309573444801942e+19,D,0.8113463666959504
exp,8192,无,7.94328234724279e+19,D,0.8034013079126368
exp,8192,无,1e+20,D,0.7952712721932471
exp,8192,无,1.2589254117941713e+20,D,0.786971045598456
exp,8192,无,1.5848931924611108e+20,D,0.7785190778421054
exp,8192,无,1.995262314968883e+20,D,0.7699365716475697
exp,8192,无,2.5118864315095718e+20,D,0.761246408093001
exp,8192,无,3.1622776601683794e+20,D,0.7524741741129262
exp,8192,无,3.9810717055349857e+20,D,0.7436469420734468
exp,8192,无,5.0118723362727146e+20,D,0.7347938081463923
exp,8192,无,6.309573444801943e+20,D,0.7259461568453673
exp,8192,无,7.943282347242789e+20,D,0.7171353602103281
exp,8192,无,1e+21,D,0.7083944472775485
exp,8192,无,1.2589254117941712e+21,D,0.6997561465243081
exp,8192,无,1.5848931924611107e+21,D,0.6912513000134339
exp,8192,无,1.995262314968883e+21,D,0.6829111199636984
exp,8192,无,2.5118864315095717e+21,D,0.674764642499845
exp,8192,无,3.1622776601683794e+21,D,0.6668416711781546
exp,8192,无,3.9810717055349854e+21,D,0.6591656655945926
exp,8192,无,5.011872336272714e+21,D,0.6517562522145965
exp,8192,无,6.309573444801943e+21,D,0.6446358285137777
exp,8192,无,7.943282347242789e+21,D,0.6378155343697571
exp,8192,无,1e+22,D,0.6313101773947807
exp,8192,无,1.2589254117941714e+22,D,0.6251282013765831
exp,8192,无,1.584893192461111e+22,D,0.6192709422772538
exp,8192,无,1.995262314968883e+22,D,0.61374906593921
exp,8192,无,2.511886431509572e+22,D,0.6085499792930733
exp,8192,无,3.1622776601683792e+22,D,0.6036699399301426
exp,8192,无,3.981071705534985e+22,D,0.5991128863536659
exp,8192,无,5.011872336272714e+22,D,0.5948648801162548
exp,8192,无,6.309573444801943e+22,D,0.5909138705694588
exp,8192,无,7.94328234724279e+22,D,0.5872495488445324
exp,8192,无,1e+23,D,0.5838569169829171
exp,8192,无,1.2589254117941712e+23,D,0.5807269015467753
exp,8192,无,1.584893192461124e+23,D,0.577843127148796
exp,8192,无,1.9952623149688827e+23,D,0.575188184396616
exp,8192,无,2.5118864315095718e+23,D,0.5727530946859645
exp,8192,无,3.162277660168379e+23,D,0.5705222409404058
exp,8192,无,3.9810717055349855e+23,D,0.568476668242333
exp,8192,无,5.011872336272756e+23,D,0.5666089502506182
exp,8192,无,6.309573444801942e+23,D,0.5649069438042247
exp,8192,无,7.94328234724279e+23,D,0.5633522250857581
exp,8192,无,1e+24,D,0.5619370127206409
exp,8192,无,1.2589254117941714e+24,D,0.5606494133775399
exp,8192,无,1.584893192461124e+24,D,0.5594784291456278
exp,8192,无,1.9952623149688828e+24,D,0.5584165416842239
exp,8192,无,2.511886431509572e+24,D,0.5574500459797633
exp,8192,无,3.1622776601683796e+24,D,0.5565737261785273
exp,8192,无,3.9810717055349857e+24,D,0.555784013751051
exp,8192,无,5.011872336272756e+24,D,0.5550651225583749
exp,8192,无,6.309573444801943e+24,D,0.5544125411597065
exp,8192,无,7.943282347242789e+24,D,0.5538217053855305
exp,8192,无,1e+25,D,0.5532900992997867
exp,8192,无,1.2589254117941714e+25,D,0.5528092815043664
exp,8192,无,1.5848931924611239e+25,D,0.5523738832533098
exp,8192,无,1.995262314968883e+25,D,0.5519825766979238
exp,8192,无,2.5118864315095717e+25,D,0.5516209486105055
exp,8192,无,3.1622776601683795e+25,D,0.551304490645947
exp,8192,无,3.9810717055349854e+25,D,0.551013949837639
exp,8192,无,5.0118723362727555e+25,D,0.5507451256128917
exp,8192,无,6.309573444801943e+25,D,0.550515178472665
exp,8192,无,7.943282347242788e+25,D,0.5502958237272395
exp,8192,无,1e+26,D,0.5501029640683157
exp,8192,无,1.2589254117941714e+26,D,0.5499353189539562
exp,8192,无,1.584893192461124e+26,D,0.549776360433242
exp,8192,无,1.995262314968883e+26,D,0.5496348107555065
exp,8192,无,2.511886431509572e+26,D,0.5495053891056187
exp,8192,无,3.1622776601683796e+26,D,0.5493899073536284
exp,8192,无,3.9810717055349854e+26,D,0.5492826200193406
exp,8192,无,5.0118723362727554e+26,D,0.5491934980319826
exp,8192,无,6.309573444801942e+26,D,0.5491107719207804
exp,8192,无,7.94328234724279e+26,D,0.5490321179640176
exp,8192,无,1e+27,D,0.549002194695114
exp,8192,无,1000000000000000.0,tokens_per_param,0.09667054666459396
exp,8192,无,1258925411794166.2,tokens_per_param,0.09667113005683703
exp,8192,无,1584893192461110.8,tokens_per_param,0.09667141357848497
exp,8192,无,1995262314968882.8,tokens_per_param,0.09667094659766029
exp,8192,无,2511886431509582.0,tokens_per_param,0.0966709602636886
exp,8192,无,3162277660168379.5,tokens_per_param,0.09667073739329446
exp,8192,无,3981071705534969.0,tokens_per_param,0.0966708269495209
exp,8192,无,5011872336272715.0,tokens_per_param,0.09667147701014045
exp,8192,无,6309573444801943.0,tokens_per_param,0.09667221028110529
exp,8192,无,7943282347242821.0,tokens_per_param,0.09667164774383341
exp,8192,无,1e+16,tokens_per_param,0.09667016207693457
exp,8192,无,1.2589254117941714e+16,tokens_per_param,0.09667011126938707
exp,8192,无,1.5848931924611108e+16,tokens_per_param,0.09667146396952653
exp,8192,无,1.9952623149688828e+16,tokens_per_param,0.0966714825426731
exp,8192,无,2.511886431509572e+16,tokens_per_param,0.09667107401137365
exp,8192,无,3.162277660168379e+16,tokens_per_param,0.09667148115161783
exp,8192,无,3.981071705534986e+16,tokens_per_param,0.09667139958795445
exp,8192,无,5.0118723362727144e+16,tokens_per_param,0.09667122617160295
exp,8192,无,6.309573444801943e+16,tokens_per_param,0.09667065642954675
exp,8192,无,7.943282347242789e+16,tokens_per_param,0.09666975278139311
exp,8192,无,1e+17,tokens_per_param,0.09667159898005728
exp,8192,无,1.2589254117941714e+17,tokens_per_param,0.09667289015022895
exp,8192,无,1.584893192461111e+17,tokens_per_param,0.09667128182942264
exp,8192,无,1.995262314968883e+17,tokens_per_param,0.09667078546092966
exp,8192,无,2.511886431509572e+17,tokens_per_param,0.09666986130603128
exp,8192,无,3.1622776601683795e+17,tokens_per_param,0.09667116834516953
exp,8192,无,3.9810717055349856e+17,tokens_per_param,0.09667194021545278
exp,8192,无,5.011872336272715e+17,tokens_per_param,0.09667196097489139
exp,8192,无,6.309573444801943e+17,tokens_per_param,0.09667132425376668
exp,8192,无,7.943282347242789e+17,tokens_per_param,0.09667008729258075
exp,8192,无,1e+18,tokens_per_param,0.09667148028075889
exp,8192,无,1.2589254117941714e+18,tokens_per_param,0.09667146584807984
exp,8192,无,1.5848931924611108e+18,tokens_per_param,0.09667053635318901
exp,8192,无,1.995262314968883e+18,tokens_per_param,-1.714886709827704
exp,8192,无,2.511886431509572e+18,tokens_per_param,-2.8905729163574225
exp,8192,无,3.1622776601683794e+18,tokens_per_param,-1.6595088602826826
exp,8192,无,3.9810717055349857e+18,tokens_per_param,-0.8937996339963719
exp,8192,无,5.011872336272715e+18,tokens_per_param,-0.6348428615381292
exp,8192,无,6.309573444801943e+18,tokens_per_param,-0.49163811640815913
exp,8192,无,7.943282347242789e+18,tokens_per_param,-0.20365496033518093
exp,8192,无,1e+19,tokens_per_param,0.30581766076439587
exp,8192,无,1.2589254117941713e+19,tokens_per_param,0.5772396462545357
exp,8192,无,1.5848931924611109e+19,tokens_per_param,0.5673977929820673
exp,8192,无,1.9952623149688828e+19,tokens_per_param,0.5571979627432482
exp,8192,无,2.511886431509572e+19,tokens_per_param,0.5466424428209278
exp,8192,无,3.162277660168379e+19,tokens_per_param,0.5357357740198463
exp,8192,无,3.981071705534986e+19,tokens_per_param,0.5244835506662637
exp,8192,无,5.011872336272715e+19,tokens_per_param,0.5128968986856366
exp,8192,无,6.309573444801942e+19,tokens_per_param,0.5009888626770609
exp,8192,无,7.94328234724279e+19,tokens_per_param,0.488775114517491
exp,8192,无,1e+20,tokens_per_param,0.47627737564128125
exp,8192,无,1.2589254117941713e+20,tokens_per_param,0.4635175147825459
exp,8192,无,1.5848931924611108e+20,tokens_per_param,0.45052420650767466
exp,8192,无,1.995262314968883e+20,tokens_per_param,0.43733058591912055
exp,8192,无,2.5118864315095718e+20,tokens_per_param,0.42397156978533257
exp,8192,无,3.1622776601683794e+20,tokens_per_param,0.4104866322378884
exp,8192,无,3.9810717055349857e+20,tokens_per_param,0.39691700414263664
exp,8192,无,5.0118723362727146e+20,tokens_per_param,0.38330724267860017
exp,8192,无,6.309573444801943e+20,tokens_per_param,0.369706060701505
exp,8192,无,7.943282347242789e+20,tokens_per_param,0.35616133068932854
exp,8192,无,1e+21,tokens_per_param,0.3427242396852801
exp,8192,无,1.2589254117941712e+21,tokens_per_param,0.32944526923922623
exp,8192,无,1.5848931924611107e+21,tokens_per_param,0.3163709965875974
exp,8192,无,1.995262314968883e+21,tokens_per_param,0.3035496151188273
exp,8192,无,2.5118864315095717e+21,tokens_per_param,0.29102556570863847
exp,8192,无,3.1622776601683794e+21,tokens_per_param,0.27884623134018405
exp,8192,无,3.9810717055349854e+21,tokens_per_param,0.26704682614195185
exp,8192,无,5.011872336272714e+21,tokens_per_param,0.2556561242250055
exp,8192,无,6.309573444801943e+21,tokens_per_param,0.24471081775883086
exp,8192,无,7.943282347242789e+21,tokens_per_param,0.2342256164544665
exp,8192,无,1e+22,tokens_per_param,0.22422498761894616
exp,8192,无,1.2589254117941714e+22,tokens_per_param,0.21472204426589947
exp,8192,无,1.584893192461111e+22,tokens_per_param,0.20571679676779198
exp,8192,无,1.995262314968883e+22,tokens_per_param,0.19723057703412472
exp,8192,无,2.511886431509572e+22,tokens_per_param,0.18923794601635535
exp,8192,无,3.1622776601683792e+22,tokens_per_param,0.1817333601942046
exp,8192,无,3.981071705534985e+22,tokens_per_param,0.17472846231824413
exp,8192,无,5.011872336272714e+22,tokens_per_param,0.1681989197082725
exp,8192,无,6.309573444801943e+22,tokens_per_param,0.16212531924493945
exp,8192,无,7.94328234724279e+22,tokens_per_param,0.15649253677920072
exp,8192,无,1e+23,tokens_per_param,0.1512764225964176
exp,8192,无,1.2589254117941712e+23,tokens_per_param,0.14646525567463264
exp,8192,无,1.584893192461124e+23,tokens_per_param,0.1420327172248772
exp,8192,无,1.9952623149688827e+23,tokens_per_param,0.13795048176376667
exp,8192,无,2.5118864315095718e+23,tokens_per_param,0.13420741247752233
exp,8192,无,3.162277660168379e+23,tokens_per_param,0.13077877522231418
exp,8192,无,3.9810717055349855e+23,tokens_per_param,0.1276329892052246
exp,8192,无,5.011872336272756e+23,tokens_per_param,0.12476156694940777
exp,8192,无,6.309573444801942e+23,tokens_per_param,0.12214625140242852
exp,8192,无,7.94328234724279e+23,tokens_per_param,0.11975580726285528
exp,8192,无,1e+24,tokens_per_param,0.1175802074938499
exp,8192,无,1.2589254117941714e+24,tokens_per_param,0.11560079860407235
exp,8192,无,1.584893192461124e+24,tokens_per_param,0.11380042209887442
exp,8192,无,1.9952623149688828e+24,tokens_per_param,0.11216859403070778
exp,8192,无,2.511886431509572e+24,tokens_per_param,0.11068208710524274
exp,8192,无,3.1622776601683796e+24,tokens_per_param,0.1093344217829344
exp,8192,无,3.9810717055349857e+24,tokens_per_param,0.10812213548747884
exp,8192,无,5.011872336272756e+24,tokens_per_param,0.10701693971477688
exp,8192,无,6.309573444801943e+24,tokens_per_param,0.10601292906300586
exp,8192,无,7.943282347242789e+24,tokens_per_param,0.10510383385869204
exp,8192,无,1e+25,tokens_per_param,0.10428724530476963
exp,8192,无,1.2589254117941714e+25,tokens_per_param,0.10354865359786736
exp,8192,无,1.5848931924611239e+25,tokens_per_param,0.10287950152461178
exp,8192,无,1.995262314968883e+25,tokens_per_param,0.10227914435335173
exp,8192,无,2.5118864315095717e+25,tokens_per_param,0.10172053901096234
exp,8192,无,3.1622776601683795e+25,tokens_per_param,0.10123638790987322
exp,8192,无,3.9810717055349854e+25,tokens_per_param,0.10078964881799912
exp,8192,无,5.0118723362727555e+25,tokens_per_param,0.10037328276714774
exp,8192,无,6.309573444801943e+25,tokens_per_param,0.1000229130161614
exp,8192,无,7.943282347242788e+25,tokens_per_param,0.0996830361831833
exp,8192,无,1e+26,tokens_per_param,0.09938652138603743
exp,8192,无,1.2589254117941714e+26,tokens_per_param,0.0991317377826757
exp,8192,无,1.584893192461124e+26,tokens_per_param,0.09888644329767082
exp,8192,无,1.995262314968883e+26,tokens_per_param,0.0986688633110635
exp,8192,无,2.511886431509572e+26,tokens_per_param,0.09846912064262447
exp,8192,无,3.1622776601683796e+26,tokens_per_param,0.09829146580563908
exp,8192,无,3.9810717055349854e+26,tokens_per_param,0.0981249682081895
exp,8192,无,5.0118723362727554e+26,tokens_per_param,0.09799008796039388
exp,8192,无,6.309573444801942e+26,tokens_per_param,0.09786373869740217
exp,8192,无,7.94328234724279e+26,tokens_per_param,0.09774168627336444
exp,8192,无,1e+27,tokens_per_param,0.0976985619336078
exp,32768,D≤1.8e13,1000000000000000.0,N,0.4516654553410307
exp,32768,D≤1.8e13,1258925411794166.2,N,0.45166461730406127
exp,32768,D≤1.8e13,1584893192461110.8,N,0.45166432909578447
exp,32768,D≤1.8e13,1995262314968882.8,N,0.45166430057614804
exp,32768,D≤1.8e13,2511886431509582.0,N,0.45166459037172757
exp,32768,D≤1.8e13,3162277660168379.5,N,0.4516646420439443
exp,32768,D≤1.8e13,3981071705534969.0,N,0.451663996123429
exp,32768,D≤1.8e13,5011872336272715.0,N,0.4516644034665447
exp,32768,D≤1.8e13,6309573444801943.0,N,0.4516645162834081
exp,32768,D≤1.8e13,7943282347242821.0,N,0.4516645063874307
exp,32768,D≤1.8e13,1e+16,N,0.4516642636020478
exp,32768,D≤1.8e13,1.2589254117941714e+16,N,0.45166429700967115
exp,32768,D≤1.8e13,1.5848931924611108e+16,N,0.45166463705220394
exp,32768,D≤1.8e13,1.9952623149688828e+16,N,0.45166444780383586
exp,32768,D≤1.8e13,2.511886431509572e+16,N,0.4516647552309365
exp,32768,D≤1.8e13,3.162277660168379e+16,N,0.45166451258099727
exp,32768,D≤1.8e13,3.981071705534986e+16,N,0.45166402634502134
exp,32768,D≤1.8e13,5.0118723362727144e+16,N,0.45166441470995267
exp,32768,D≤1.8e13,6.309573444801943e+16,N,0.45166473778084537
exp,32768,D≤1.8e13,7.943282347242789e+16,N,0.45166459972153206
exp,32768,D≤1.8e13,1e+17,N,0.45166424372040126
exp,32768,D≤1.8e13,1.2589254117941714e+17,N,0.4516645249957705
exp,32768,D≤1.8e13,1.584893192461111e+17,N,0.45166465066211714
exp,32768,D≤1.8e13,1.995262314968883e+17,N,0.4516642363363559
exp,32768,D≤1.8e13,2.511886431509572e+17,N,0.45166462583603817
exp,32768,D≤1.8e13,3.1622776601683795e+17,N,0.4516643845747126
exp,32768,D≤1.8e13,3.9810717055349856e+17,N,0.4516638922743468
exp,32768,D≤1.8e13,5.011872336272715e+17,N,0.45166452376560784
exp,32768,D≤1.8e13,6.309573444801943e+17,N,0.4516649403443793
exp,32768,D≤1.8e13,7.943282347242789e+17,N,0.45166438572614
exp,32768,D≤1.8e13,1e+18,N,0.4516639377698155
exp,32768,D≤1.8e13,1.2589254117941714e+18,N,1.3455443585055988
exp,32768,D≤1.8e13,1.5848931924611108e+18,N,1.5719462838722862
exp,32768,D≤1.8e13,1.995262314968883e+18,N,0.8229253030593568
exp,32768,D≤1.8e13,2.511886431509572e+18,N,0.7038155227662628
exp,32768,D≤1.8e13,3.1622776601683794e+18,N,0.6439296336932401
exp,32768,D≤1.8e13,3.9810717055349857e+18,N,0.6007413322335609
exp,32768,D≤1.8e13,5.011872336272715e+18,N,0.4303198331418656
exp,32768,D≤1.8e13,6.309573444801943e+18,N,0.2824322059579387
exp,32768,D≤1.8e13,7.943282347242789e+18,N,0.2858241113283455
exp,32768,D≤1.8e13,1e+19,N,0.2893417484292442
exp,32768,D≤1.8e13,1.2589254117941713e+19,N,0.2929836037185396
exp,32768,D≤1.8e13,1.5848931924611109e+19,N,0.2967486324277857
exp,32768,D≤1.8e13,1.9952623149688828e+19,N,0.3006361011138807
exp,32768,D≤1.8e13,2.511886431509572e+19,N,0.30464157452748
exp,32768,D≤1.8e13,3.162277660168379e+19,N,0.30876039263032595
exp,32768,D≤1.8e13,3.981071705534986e+19,N,0.3129890043285215
exp,32768,D≤1.8e13,5.011872336272715e+19,N,0.3173211405472358
exp,32768,D≤1.8e13,6.309573444801942e+19,N,0.32174713869494553
exp,32768,D≤1.8e13,7.94328234724279e+19,N,0.3262572681429745
exp,32768,D≤1.8e13,1e+20,N,0.33084347383885415
exp,32768,D≤1.8e13,1.2589254117941713e+20,N,0.335491614248177
exp,32768,D≤1.8e13,1.5848931924611108e+20,N,0.34018989775584885
exp,32768,D≤1.8e13,1.995262314968883e+20,N,0.3449238593123951
exp,32768,D≤1.8e13,2.5118864315095718e+20,N,0.34967543880045326
exp,32768,D≤1.8e13,3.1622776601683794e+20,N,0.35443297307556065
exp,32768,D≤1.8e13,3.9810717055349857e+20,N,0.35917685648848874
exp,32768,D≤1.8e13,5.0118723362727146e+20,N,0.3638882558966543
exp,32768,D≤1.8e13,6.309573444801943e+20,N,0.36855269273788593
exp,32768,D≤1.8e13,7.943282347242789e+20,N,0.37315094056921083
exp,32768,D≤1.8e13,1e+21,N,0.37766796780033474
exp,32768,D≤1.8e13,1.2589254117941712e+21,N,0.38208592085189963
exp,32768,D≤1.8e13,1.5848931924611107e+21,N,0.3863902278352498
exp,32768,D≤1.8e13,1.995262314968883e+21,N,0.3905669941847947
exp,32768,D≤1.8e13,2.5118864315095717e+21,N,0.3946025457751716
exp,32768,D≤1.8e13,3.1622776601683794e+21,N,0.3984883786981541
exp,32768,D≤1.8e13,3.9810717055349854e+21,N,0.4022153558856729
exp,32768,D≤1.8e13,5.011872336272714e+21,N,0.4057755191655801
exp,32768,D≤1.8e13,6.309573444801943e+21,N,0.4091633499817249
exp,32768,D≤1.8e13,7.943282347242789e+21,N,0.4123755077529623
exp,32768,D≤1.8e13,1e+22,N,0.4154121459459077
exp,32768,D≤1.8e13,1.2589254117941714e+22,N,0.41827301257841043
exp,32768,D≤1.8e13,1.584893192461111e+22,N,0.4209581994182585
exp,32768,D≤1.8e13,1.995262314968883e+22,N,0.42347005128367243
exp,32768,D≤1.8e13,2.511886431509572e+22,N,0.42581411734583696
exp,32768,D≤1.8e13,3.1622776601683792e+22,N,0.42799876007542537
exp,32768,D≤1.8e13,3.981071705534985e+22,N,0.43002694564355437
exp,32768,D≤1.8e13,5.011872336272714e+22,N,0.4319037688985574
exp,32768,D≤1.8e13,6.309573444801943e+22,N,0.4336378279547475
exp,32768,D≤1.8e13,7.94328234724279e+22,N,0.4352360262428121
exp,32768,D≤1.8e13,1e+23,N,0.43670862601339167
exp,32768,D≤1.8e13,1.2589254117941712e+23,N,0.4380611041201945
exp,32768,D≤1.8e13,1.584893192461124e+23,N,0.43930114392036046
exp,32768,D≤1.8e13,1.9952623149688827e+23,N,0.4404380323496113
exp,32768,D≤1.8e13,2.5118864315095718e+23,N,0.441475263888357
exp,32768,D≤1.8e13,3.162277660168379e+23,N,0.44242301292133135
exp,32768,D≤1.8e13,3.9810717055349855e+23,N,0.44328792901166025
exp,32768,D≤1.8e13,5.011872336272756e+23,N,0.4440761889175988
exp,32768,D≤1.8e13,6.309573444801942e+23,N,0.444793178449558
exp,32768,D≤1.8e13,7.94328234724279e+23,N,0.44544485993443317
exp,32768,D≤1.8e13,1e+24,N,0.4460385543995642
exp,32768,D≤1.8e13,1.2589254117941714e+24,N,0.4465754921984839
exp,32768,D≤1.8e13,1.584893192461124e+24,N,0.4470617442482663
exp,32768,D≤1.8e13,1.9952623149688828e+24,N,0.4475072322506932
exp,32768,D≤1.8e13,2.511886431509572e+24,N,0.4479084661955639
exp,32768,D≤1.8e13,3.1622776601683796e+24,N,0.4482690303399792
exp,32768,D≤1.8e13,3.9810717055349857e+24,N,0.4486014346625069
exp,32768,D≤1.8e13,5.011872336272756e+24,N,0.4488971682640539
exp,32768,D≤1.8e13,6.309573444801943e+24,N,0.4491621654421394
exp,32768,D≤1.8e13,7.943282347242789e+24,N,0.44940897571055416
exp,32768,D≤1.8e13,1e+25,N,0.4496296721924722
exp,32768,D≤1.8e13,1.2589254117941714e+25,N,0.4498275339866993
exp,32768,D≤1.8e13,1.5848931924611239e+25,N,0.4500071496565923
exp,32768,D≤1.8e13,1.995262314968883e+25,N,0.5445524185283475
exp,32768,D≤1.8e13,2.5118864315095717e+25,N,0.8206102104762465
exp,32768,D≤1.8e13,3.1622776601683795e+25,N,1.0019800362074776
exp,32768,D≤1.8e13,3.9810717055349854e+25,N,1.0015721471126966
exp,32768,D≤1.8e13,5.0118723362727555e+25,N,1.0012483900495184
exp,32768,D≤1.8e13,6.309573444801943e+25,N,1.0009913724280821
exp,32768,D≤1.8e13,7.943282347242788e+25,N,1.0007873117478923
exp,32768,D≤1.8e13,1e+26,N,1.0006252809148606
exp,32768,D≤1.8e13,1.2589254117941714e+26,N,1.0004966132935422
exp,32768,D≤1.8e13,1.584893192461124e+26,N,1.0003944329635672
exp,32768,D≤1.8e13,1.995262314968883e+26,N,1.0003132833770465
exp,32768,D≤1.8e13,2.511886431509572e+26,N,1.0002488335161246
exp,32768,D≤1.8e13,3.1622776601683796e+26,N,1.0001976451942909
exp,32768,D≤1.8e13,3.9810717055349854e+26,N,1.0001569886642727
exp,32768,D≤1.8e13,5.0118723362727554e+26,N,1.0001246964314205
exp,32768,D≤1.8e13,6.309573444801942e+26,N,1.000099047311302
exp,32768,D≤1.8e13,7.94328234724279e+26,N,1.0000786744449925
exp,32768,D≤1.8e13,1e+27,N,1.0000696558198015
exp,32768,D≤1.8e13,1000000000000000.0,D,0.5483345446589694
