C,L_ctx,g_form,N,D,Q,L,tokens_per_param,C_train,C_quality,C_attn,share_train,share_quality,share_attn,Q_at_lower,Q_at_upper,D_at_wall,regime,wall,mu_N,mu_D,mu_Q,lnN,lnD
1e+17,2048,power,27635750.81413674,564544010.7099893,0.6804916175120665,4.281061594834975,20.42803231606805,9.360958562156765e+16,0.0,6390414378432351.0,0.9360958562156765,0.0,0.0639041437843235,True,False,False,R0 不投质量(Q*=Q0),无,4.012202900675763e-18,4.01220221252384e-18,4.788653818110335e-19,17.134620811837795,20.15152890257162
1.2589254117941714e+17,2048,power,30664638.949833322,640517819.886448,0.6804916175120665,4.190300281248369,20.887831776996336,1.178474861265138e+17,0.0,8045055052903342.0,0.9360958562156765,0.0,0.06390414378432352,True,False,False,R0 不投质量(Q*=Q0),无,3.0756817049960055e-18,3.0756818090071626e-18,4.073226597017703e-19,17.238620722958014,20.277787500750808
1.584893192461111e+17,2048,power,34025492.53098937,726715882.5381943,0.6804916175120665,4.102709417926098,21.357982750031432,1.4836119500072806e+17,0.0,1.0128124245383038e+16,0.9360958562156765,0.0,0.06390414378432353,True,False,False,R0 不投质量(Q*=Q0),无,2.357755992608068e-18,2.3577564802672002e-18,3.464676075055633e-19,17.34262058195881,20.404046151049414
1.995262314968883e+17,2048,power,37754683.1923127,824514394.4976723,0.6804916175120665,4.018178459505243,21.838731642848302,1.867756785105669e+17,0.0,1.275055298632137e+16,0.9360958562156765,0.0,0.06390414378432352,True,False,False,R0 不投质量(Q*=Q0),无,1.8074043515824553e-18,1.8074046381152324e-18,2.947036426306069e-19,17.44662008403925,20.53030515826838
2.511886431509572e+17,2048,power,41892586.16981594,935474386.1236707,0.6804916175120665,3.9366007103735052,22.330308812438275,2.3513664798204928e+17,0.0,1.6051995168907896e+16,0.9360958562156765,0.0,0.0639041437843235,True,False,False,R0 不投质量(Q*=Q0),无,1.3855134478966484e-18,1.3855134649411858e-18,2.5067281547623635e-19,17.55061942818194,20.65656432342509
3.1622776601683795e+17,2048,power,46484008.26296774,1061366809.9721204,0.6804916175120665,3.857873190708803,22.832945127446678,2.960195013887026e+17,0.0,2.0208264628135428e+16,0.9360958562156767,0.0,0.06390414378432352,True,False,False,R0 不投质量(Q*=Q0),无,1.0620991639006365e-18,1.0620991077693834e-18,2.1322000341385528e-19,17.65461890308428,20.782823357822156
3.9810717055349856e+17,2048,power,51578658.29950653,1204201133.3475723,0.6804916175120665,3.7818965071779225,23.346887512176586,3.726664726848776e+17,0.0,2.5440697868620976e+16,0.9360958562156765,0.0,0.06390414378432352,True,False,False,R0 不投质量(Q*=Q0),无,8.141759491173372e-19,8.14175937889159e-19,1.8136255553298356e-19,17.758618546049423,20.90908222415642
5.011872336272715e+17,2048,power,57231678.94349443,1366257584.5156605,0.6804916175120665,3.70857472813217,23.872400910422076,4.691592925866869e+17,0.0,3.2027941040584496e+16,0.9360958562156764,0.0,0.0639041437843235,True,False,False,R0 不投质量(Q*=Q0),无,6.24123264765498e-19,6.241232579787362e-19,1.5426456380378217e-19,17.862618130727544,21.0353411487777
6.309573444801943e+17,2048,power,63504273.90082901,1550122848.2645655,0.6804916175120665,3.637815263143623,24.409740526839244,5.90636555616757e+17,0.0,4.032078886343728e+16,0.9360958562156765,0.0,0.06390414378432352,True,False,False,R0 不投质量(Q*=Q0),无,4.784332388140308e-19,4.784332503494003e-19,1.3121504181302846e-19,17.96661776712287,21.16160002168178
7.943282347242789e+17,2048,power,70464343.5940484,1758731984.3264065,0.6804916175120665,3.56952874673115,24.959176437640917,7.435673690005107e+17,0.0,5.076086572376819e+16,0.9360958562156765,0.0,0.0639041437843235,True,False,False,R0 不投质量(Q*=Q0),无,3.6675089727864703e-19,3.6675091251602457e-19,1.1160918148801474e-19,18.070617375217,21.28785892288705
1e+18,2048,power,78187240.8335329,1995414780.8862698,0.6804916175120665,3.5036289261304536,25.520977075206847,9.360958562156763e+17,0.0,6.390414378432351e+16,0.9360958562156763,0.0,0.0639041437843235,True,False,False,R0 不投质量(Q*=Q0),无,2.811382053661135e-19,2.8113823035020295e-19,9.49325381014569e-20,18.174617031506873,21.414117775896585
1.2589254117941714e+18,2048,power,86756546.60197353,2263949921.596522,0.6804916175120665,3.440032552967616,26.095436140205027,1.178474861265138e+18,0.0,8.04505505290334e+16,0.9360958562156765,0.0,0.0639041437843235,True,False,False,R0 不投质量(Q*=Q0),无,2.1550999817601457e-19,2.155099942920862e-19,8.074748334228707e-20,18.278616439096325,21.540376877606544
1.5848931924611108e+18,2048,power,96265059.44177693,2568623130.431866,0.6804916175120665,3.378659278700369,26.682818722876515,1.4836119500072804e+18,0.0,1.0128124245383035e+17,0.9360958562156765,0.0,0.06390414378432352,True,False,False,R0 不投质量(Q*=Q0),无,1.6520142113999322e-19,1.652014142246532e-19,6.868181663700971e-20,18.382615980626056,21.666635845376213
1.995262314968883e+18,2048,power,106815716.30528444,2914297710.909149,0.6804916175120665,3.3194315536960963,27.283416820235953,1.867756785105669e+18,0.0,1.2750552986321368e+17,0.9360958562156764,0.0,0.0639041437843235,True,False,False,R0 不投质量(Q*=Q0),无,1.266365074797104e-19,1.2663650763448622e-19,5.841890354106973e-20,18.486615630080447,21.79289470522123
2.511886431509572e+18,2048,power,118522693.67461732,3306492631.5233006,0.6804916175120665,3.2622745298201856,27.897548806987796,2.3513664798204933e+18,0.0,1.60519951689079e+17,0.9360958562156766,0.0,0.06390414378432352,True,False,False,R0 不投质量(Q*=Q0),无,9.707399453972557e-20,9.707398249668116e-20,4.9689395086628464e-20,18.59061500800686,21.919153836594216
3.1622776601683794e+18,2048,power,131512808.63584226,3751466041.7143316,0.6804916175120665,3.207115966412573,28.52548037432693,2.960195013887025e+18,0.0,2.0208264628135427e+17,0.9360958562156765,0.0,0.06390414378432352,True,False,False,R0 不投质量(Q*=Q0),无,7.44124477205497e-20,7.441244868284971e-20,4.2264230400578765e-20,18.69461480891347,22.045412544987013
3.9810717055349857e+18,2048,power,145926637.73172292,4256322200.405953,0.6804916175120665,3.1538861395348126,29.167547930700202,3.726664726848775e+18,0.0,2.5440697868620976e+17,0.9360958562156763,0.0,0.0639041437843235,True,False,False,R0 不投质量(Q*=Q0),无,5.704098883712658e-20,5.704099605473292e-20,3.594851589056575e-20,18.798614572097012,22.17167129110288
5.011872336272715e+18,2048,power,161920180.436357,4829121065.724632,0.6804916175120665,3.1025177543737947,29.824084019117844,4.69159292586687e+18,0.0,3.2027941040584506e+17,0.9360958562156765,0.0,0.06390414378432353,True,False,False,R0 不投质量(Q*=Q0),无,4.372474509252093e-20,4.372474808602584e-20,3.0576487785894203e-20,18.902614058417726,22.297930314081565
6.309573444801943e+18,2048,power,423477368.20799786,949928412.4645978,1.0,3.047003375279919,2.2431621705885942,2.413639104579056e+18,3.731163244016956e+18,1.6477109620593024e+17,0.38253601859052777,0.5913495225403589,0.02611445886911336,False,True,False,R2 质量饱和(Q*=1),无,4.5532923348285e-20,4.553292330407487e-20,5.38771051708269e-20,19.864010630741756,20.671897184419084
7.943282347242789e+18,2048,power,450556317.94459313,1165435199.5310676,1.0,2.9827223412283925,2.5866582114478,3.15056515382244e+18,4.5776386122527365e+18,2.1507858116761194e+17,0.3966326533660282,0.5762905574975176,0.027076789136454196,False,True,False,R2 质量饱和(Q*=1),无,3.414388711576186e-20,3.414388556756244e-20,4.201438574527467e-20,19.925993639284975,20.87636041603647
1e+19,2048,power,479683123.78415316,1428079110.4680316,1.0,2.922028704387492,2.9771301921195708,4.1101526923212006e+18,5.609260883883005e+18,2.8058642379579402e+17,0.41101526923212006,0.5609260883883005,0.0280586423795794,False,True,False,R2 质量饱和(Q*=1),无,2.561229956786833e-20,2.5612301271757478e-20,3.281799176075537e-20,19.98863628508244,21.079596098816726
1.2589254117941713e+19,2048,power,511043724.69758934,1747676860.6277192,1.0,2.8647022870874777,3.419818649885406,5.358835754537875e+18,6.864588509227385e+18,3.6582985417645235e+17,0.42566745450794197,0.5452736472643158,0.02905889822774218,False,True,False,R2 质量饱和(Q*=1),无,1.92193522439056e-20,1.9219352076797288e-20,2.5678256375108504e-20,20.051965711430213,21.281553234749484
1.5848931924611109e+19,2048,power,544844062.9368407,2135954863.394423,1.0,2.8105366224375294,3.920304925194765,6.982573956129132e+18,8.389680919743563e+18,4.766770487384154e+17,0.44057063209958014,0.5293530794157553,0.030076288484664673,False,True,False,R2 质量饱和(Q*=1),无,1.4427454916238162e-20,1.442745538345606e-20,2.012695465157375e-20,20.11601018863484,21.482179626451437
1.9952623149688828e+19,2048,power,581311805.3150909,2606886887.15543,1.0,2.7593381038913423,4.484489844038877,9.092484735747364e+18,1.0239424789314443e+19,6.2071362462702e+17,0.45570372715074137,0.5131868984091013,0.031109374440157277,False,True,False,R2 质量饱和(Q*=1),无,1.083447949623337e-20,1.08344788676715e-20,1.5804069783802273e-20,20.18079784093791,21.68142258283045
2.511886431509572e+19,2048,power,620699499.7457503,3177080816.037989,1.0,2.710925188600468,5.118549019838712,1.18320748389996e+19,1.247905316708708e+19,8.077363090090395e+17,0.4710433835931372,0.4968000547535712,0.03215656165329151,False,True,False,R2 质量饱和(Q*=1),无,8.13954482434283e-21,8.1395450246971e-21,1.243247048144352e-20,20.24635762543181,21.879228629756646
3.162277660168379e+19,2048,power,663286807.2389871,3866224621.9413905,1.0,2.66512765121311,5.8288881668475,1.538649471333759e+19,1.5185897182582358e+19,1.050384705763846e+18,0.48656368500286334,0.4802202341009413,0.03321608089619547,False,True,False,R2 质量饱和(Q*=1),无,6.117480209194773e-21,6.117480170294184e-21,9.798565849990257e-21,20.312718044714067,22.075544317943663
3.981071705534986e+19,2048,power,709384317.6132326,4697592722.672047,1.0,2.6217858849767746,6.622070161456892,1.9994391647985582e+19,1.845137493752846e+19,1.364950469835816e+18,0.5022364108686329,0.4634775834827351,0.03428600564863201,False,True,False,R2 质量饱和(Q*=1),无,4.599725371283611e-21,4.599725211498778e-21,7.737539182705247e-21,20.379907993509164,22.270316027784506
5.011872336272715e+19,2048,power,759336991.6298814,5698623337.976091,1.0,2.580750247188846,7.504735579580105,2.596305301134359e+19,2.2383259265809175e+19,1.772411085574389e+18,0.5180310125507324,0.4466047369924711,0.035364250456796656,False,True,False,R2 质量饱和(Q*=1),无,3.460067195501165e-21,3.460067565341801e-21,6.122047627925585e-21,20.447956231065895,22.46349046296303
6.309573444801942e+19,2048,power,813527669.8591604,6901574498.556734,1.0,2.541880446210946,8.483515379079298,3.368773092102158e+19,2.7108254429456105e+19,2.2997490975417403e+18,0.5339145540618877,0.42963687904748743,0.03644856689062488,False,True,False,R2 质量饱和(Q*=1),无,2.6039761871345508e-21,2.6039761877509225e-21,4.853572553382306e-21,20.516890497393618,22.655015410715286
7.94328234724279e+19,2048,power,872382758.6542592,8344256611.9575405,1.0,2.5050449674212882,9.564903167996375,4.367631361235137e+19,3.277487351747333e+19,2.981636342603187e+18,0.5498522110008082,0.4126112113948699,0.037536577604321844,False,True,False,R2 质量饱和(Q*=1),无,1.9606289696486973e-21,1.9606291504902562e-21,3.85579763072172e-21,20.586738828976625,22.84483930824168
1e+20,2048,power,936375967.9480628,10070867035.375526,1.0,2.4701205356250138,10.755153250509435,5.6580707209955975e+19,3.9556716511177695e+19,3.862576278866328e+18,0.5658070720995597,0.395567165111777,0.03862576278866328,False,True,False,R2 质量饱和(Q*=1),无,1.4769503572751864e-21,1.4769505280117587e-21,3.0695210291561718e-21,20.65752762895018,23.03291264080215
1.2589254117941713e+20,2048,power,1006034556.5825244,12132916522.888117,1.0,2.43699161157675,12.060138932109199,7.323679976493919e+19,4.765610921719144e+19,4.999632197286516e+18,0.5817405787413963,0.3785459310831911,0.03971349017541266,False,True,False,R2 质量饱和(Q*=1),无,1.113151568095497e-21,1.1131514585129694e-21,2.448755019313598e-21,20.729282258513642,23.219187969821714
1.5848931924611108e+20,2048,power,1081946568.2321875,14590258129.931135,1.0,2.4055499203930024,13.485192853627169,9.47152782798046e+19,5.730814463573849e+19,6.465896330567994e+18,0.5976130046512814,0.3615899475645245,0.04079704778419414,False,True,False,R2 质量饱和(Q*=1),无,8.3939397039309195e-22,8.393940961582928e-22,1.957726339120848e-21,20.802027633741172,23.40361989157485
1.995262314968883e+20,2048,power,1164765061.520313,17512263983.630436,1.0,2.375694009745965,15.035018272931797,1.2238603941751959e+20,6.878530512179936e+19,8.354886957569338e+18,0.6133832053026484,0.3447431678820241,0.04187362681532747,False,True,False,R2 质量饱和(Q*=1),无,6.332947425808436e-22,6.332947654481331e-22,1.5685637107102132e-21,20.875785239696107,23.586167271495476
2.5118864315095718e+20,2048,power,1255218799.034714,20979088733.164356,1.0,2.347328835835991,16.713491503869808,1.5800007938691157e+20,8.240242501123242e+19,1.0786138752813165e+19,0.6290096455195152,0.32804996267968584,0.04294039180079891,False,True,False,R2 质量饱和(Q*=1),无,4.78056174485337e-22,4.780560840832958e-22,1.259522782456795e-21,20.95057573619471,23.766792003945703
3.1622776601683794e+20,2048,power,1354120403.9856966,25083095845.897224,1.0,2.320365375238763,18.523534371144574,2.0379319128034977e+20,9.852229287841627e+19,1.391228185807188e+19,0.6444506560802714,0.311554845797982,0.043994498121746536,False,True,False,R2 质量饱和(Q*=1),无,3.6106787138289143e-22,3.6106791639975625e-22,1.0136123536756233e-21,21.02641793214002,23.945459983924813
3.9810717055349857e+20,2048,power,1462372675.9919267,29930484204.88219,1.0,2.2947202608170505,20.467070190969178,2.62617133682566e+20,1.1756204054486942e+20,1.7927996326063172e+19,0.6596644147791729,0.29530249450523566,0.045033090715591535,False,True,False,R2 质量饱和(Q*=1),无,2.728597158618112e-22,2.728597157967251e-22,8.175331935860894e-22,21.103326074129598,24.122143336591357
5.0118723362727146e+20,2048,power,1580984911.2420926,35642979181.26446,1.0,2.270315439977113,22.54479402542921,3.381060736637709e+20,1.3999978533472048e+20,2.3081374628780093e+19,0.6746103072434152,0.27933629578210106,0.04605339697448381,False,True,False,R2 质量饱和(Q*=1),无,2.0631609718922418e-22,2.0631619539188334e-22,6.60861445113827e-22,21.18131385132181,24.29681802700006
6.309573444801943e+20,2048,power,1711076251.4718094,42359917143.8211,1.0,2.2470778536386025,24.75630008153321,4.34886289434635e+20,1.6638281768682154e+20,2.9688237358737752e+19,0.6892483196196253,0.2636989950943415,0.04705268528603309,False,True,False,R2 质量饱和(Q*=1),无,1.5608908780493956e-22,1.5608906306307872e-22,5.354110692789756e-22,21.26038839630578,24.469468401677258
7.943282347242789e+20,2048,power,1853900430.3521671,50240244750.58821,1.0,2.224939134376029,27.099753540185848,5.5884246818468214e+20,1.973354540448559e+20,3.815031249474097e+19,0.703540984387472,0.24843061774500996,0.04802839786751809,False,True,False,R2 质量饱和(Q*=1),无,1.1815671323685698e-22,1.1815669690680348e-22,4.3474543776554255e-22,21.340557597336225,24.640082230722438
1e+21,2048,power,2010848158.8270872,59465163425.90641,1.0,2.2038353222801312,29.572179860955785,7.174524863360145e+20,2.3356942393011352e+20,4.897808973387193e+19,0.7174524863360144,0.2335694239301135,0.048978089733871924,False,True,False,R2 质量饱和(Q*=1),无,8.949348079898724e-23,8.949345210652524e-23,3.5379243559715757e-22,21.42182243957899,24.808656489392362
1.2589254117941712e+21,2048,power,2183471724.7735033,70240709997.72774,1.0,2.18370659718225,32.16927849386919,9.202116252483242e+20,2.75894006262228e+20,6.2819780283618935e+19,0.7309500758562611,0.21915039896528474,0.04989952517845409,False,True,False,R2 质量饱和(Q*=1),无,6.782204348007345e-23,6.782204268151342e-23,2.8854964018624994e-22,21.504181981309138,24.97519389439029
1.5848931924611107e+21,2048,power,2373495116.716056,82801001814.8718,1.0,2.164497025982553,34.8856845045607,1.1791666408007729e+21,3.252287756483384e+20,8.049777601199944e+19,0.7440038523792869,0.20520548463162047,0.050790662989092655,False,True,False,R2 质量饱和(Q*=1),无,5.1427534885957514e-23,5.142753562068646e-23,2.3585228278320416e-22,21.587629438534552,25.139705997477858
1.995262314968883e+21,2048,power,2582839916.8388915,97411566577.91405,1.0,2.1461543239256926,37.714906736122835,1.5095908951154738e+21,3.826166814135259e+20,1.0305473843988303e+20,0.7565876846318408,0.1917625960972921,0.051649719270867006,False,True,False,R2 质量饱和(Q*=1),无,3.901786895024623e-23,3.90178715405256e-23,1.93193996152385e-22,21.672155373467415,25.30221079391095
2.5118864315095717e+21,2048,power,2813643372.741663,114373353180.2572,1.0,2.1286296287745516,40.649555763995004,1.9308349631632336e+21,4.492398015277278e+20,1.3181166681861009e+20,0.7686792439906837,0.178845586286219,0.052475169723097334,False,True,False,R2 质量饱和(Q*=1),无,2.961905384770828e-23,2.9619060683945714e-23,1.5858588050443376e-22,21.75774605439536,25.462733962014457
3.1622776601683794e+21,2048,power,3068278466.389354,134027335352.54132,1.0,2.1118772869423905,43.68160739669113,2.4673991218184826e+21,5.2643742496708775e+20,1.6844111338280845e+20,0.7802601121645665,0.1664741308449989,0.05326575699043442,False,True,False,R2 质量饱和(Q*=1),无,2.24964925263152e-23,2.249648361659089e-23,1.304465995011095e-22,21.84438248112699,25.621309611261356
3.9810717055349854e+21,2048,power,3349394577.8077087,156759078769.2958,1.0,2.0958546507551934,46.802213094851275,3.150288050712065e+21,6.157239905609763e+20,2.150596642619437e+20,0.7913165809930375,0.1546628737445044,0.05402054526245804,False,True,False,R2 质量饱和(Q*=1),无,1.7095782402434675e-23,1.709578137419456e-23,1.0751690469175053e-22,21.932045443408533,25.7779759335656
5.011872336272714e+21,2048,power,3659923412.6690526,183005340224.4671,1.0,2.0805218861262587,50.00250540516305,4.018713175985956e+21,7.188150074727836e+20,2.743441528139746e+20,0.8018386954713691,0.1434224495844521,0.054738854944178794,False,True,False,R2 质量饱和(Q*=1),无,1.2998353194846578e-23,1.2998352506155418e-23,8.879140937260795e-23,22.020708058640487,25.932781170916524
6.309573444801943e+21,2048,power,4003131157.546517,213259928670.0344,1.0,2.0658417900314663,53.2732804090135,5.122244790690974e+21,8.37650076399799e+20,3.496785777111705e+20,0.8118210898885513,0.13275859037505708,0.05542031973639177,False,True,False,R2 质量饱和(Q*=1),无,9.887948810003938e-24,9.887950813603408e-24,7.346632034227022e-23,22.110342681233114,26.0857775810622
7.943282347242789e+21,2048,power,4382639587.32203,248081802507.29773,1.0,2.051779617273771,56.60556784658757,6.523518771376132e+21,9.744246944073794e+20,4.453388814592773e+20,0.8212623555601704,0.12267280096692197,0.05606484347290763,False,True,False,R2 质量饱和(Q*=1),无,7.525504651998414e-24,7.52550520624228e-24,6.089744168739679e-23,22.2009170253242,26.23702437754298
1e+22,2048,power,4802476638.56319,288103150585.9846,1.0,2.038302916115465,59.99053660616652,8.301651901113864e+21,1.1316219957700968e+21,5.6672610311603985e+20,0.8301651901113865,0.11316219957700968,0.056672610311603984,False,True,False,R2 质量饱和(Q*=1),无,5.730186227780648e-24,5.730185755356903e-24,5.056758220152648e-23,22.29239758816271,26.386584414714637
1.2589254117941714e+22,2048,power,5267108392.704839,334039733107.1634,1.0,2.025381372435122,63.41994662001301,1.0556540890473749e+22,1.3120533693449573e+21,7.20659858123008e+20,0.8385358490324679,0.10422010367358223,0.057244047293949815,False,True,False,R2 质量饱和(Q*=1),无,4.365132654643183e-24,4.365128982420096e-24,4.206053024317418e-23,22.384747356826725,26.53452578424646
1.584893192461111e+22,2048,power,5781508125.539702,386700878677.0009,1.0,2.0129866621303254,66.88581426855687,1.341428563334654e+22,1.518897725361445e+21,9.157485659031238e+20,0.8463842041315154,0.09583596753310647,0.05777982833537812,False,True,False,R2 质量饱和(Q*=1),无,3.3266929644080565e-24,3.326690322441418e-24,3.504076863110913e-23,22.477930406970287,26.680917307801717
1.995262314968883e+22,2048,power,6351178353.691495,447003923698.02167,1.0,2.0010923115371133,70.3812582177305,1.703400986523624e+22,1.7557582109857947e+21,1.1628550734667941e+21,0.8537228281937402,0.08799636006823378,0.05828081173802601,False,True,False,R2 质量饱和(Q*=1),无,2.5363305768310607e-24,2.5363284815493974e-24,2.923706633315192e-23,22.571906200145964,26.825833209369378
2.511886431509572e+22,2048,power,6982239742.869739,515986957296.4822,1.0,1.9896735656703675,73.89991983924756,2.161646784022757e+22,2.0267122703086122e+21,1.4756842045595357e+21,0.8605670849233694,0.08068486874586189,0.058748046330768695,False,True,False,R2 质量饱和(Q*=1),无,1.934494602640171e-24,1.9344941271724313e-24,2.4429837189757889e-23,22.666635582316992,26.96934732555131
3.1622776601683792e+22,2048,power,7681468805.881265,594827027679.0425,1.0,1.9787072641101657,77.43662608167037,2.7414871548069818e+22,2.3363831559324086e+21,1.8715218976815663e+21,0.866934358528469,0.07388292259598751,0.05918271887554349,False,True,False,R2 质量饱和(Q*=1),无,1.4760079457727845e-24,1.4760080447449762e-24,2.0440820125320812e-23,22.762076616585684,27.11153649044464
3.981071705534985e+22,2048,power,8456393014.337937,684857440322.883,1.0,1.9681717243647119,80.98694551704223,3.4748542044982737e+22,2.69000787342963e+21,2.372167136937488e+21,0.8728439127753201,0.06756994277921806,0.05958614444546185,False,True,False,R2 质量饱和(Q*=1),无,1.1265749659117862e-24,1.126575095064865e-24,1.712505624395334e-23,22.85818856200501,27.25247653723247
5.011872336272714e+22,2048,power,9315372683.517595,787588783273.0615,1.0,1.9580466325370163,84.54721137100643,4.4020098225280425e+22,3.0935197652675755e+21,3.0051053721791433e+21,0.8783164309013064,0.06172383408249778,0.05995973501619584,False,True,False,R2 质量饱和(Q*=1),无,8.601463542823e-25,8.60146777493523e-25,1.436439709180471e-23,22.95493184916555,27.392241941955653
6.309573444801943e+22,2048,power,10267657996.144896,904735617582.4242,1.0,1.94831294110883,88.1150908924038,5.573709538960361e+22,3.553653346485548e+21,3.8049857119302734e+21,0.8833734305053833,0.0563216099721159,0.06030495952250084,False,True,False,R2 质量饱和(Q*=1),无,6.569263886011959e-25,6.569263762760296e-25,1.2062294917483355e-23,23.052264791662463,27.530908602698478
7.94328234724279e+22,2048,power,11323559314.316685,1038238189155.7227,1.0,1.938952773637014,91.68832522853921,7.0539310303761425e+22,4.078029585263013e+21,4.815483583403448e+21,0.8880373027183969,0.051339350749360524,0.06062334653224257,False,True,False,R2 质量饱和(Q*=1),无,5.018613980013772e-25,5.0186163611221685e-25,1.0139761126207803e-23,23.150151287359396,27.668546343669693
1e+23,2048,power,12494459316.30516,1190301575021.5874,1.0,1.9299493361347326,95.26635326014102,8.923304761944708e+22,4.675309663065325e+21,6.091642717487587e+21,0.8923304761944708,0.04675309663065325,0.06091642717487588,False,True,False,R2 质量饱和(Q*=1),无,3.835000277796083e-25,3.835001799319136e-25,8.531943391951717e-24,23.24855112829268,27.80522781533334
1.2589254117941712e+23,2048,power,13793022413.315746,1363423762142.555,1.0,1.9212868348872638,98.84880349547677,1.1283440706047721e+23,5.355305263611333e+21,7.702828855328579e+21,0.8962755537650958,0.04253870176454029,0.06118574447036389,False,True,False,R2 质量饱和(Q*=1),无,2.9312514304660125e-25,2.931252336662816e-25,7.185555201172416e-24,23.34742867901605,27.941020124315383
1.584893192461124e+23,2048,power,15233285737.874136,1560439475138.784,1.0,1.9129504004292708,102.43617181414135,1.4262372240868463e+23,6.129150720994911e+21,9.736446116432873e+21,0.8998948515086329,0.03867232662837785,0.06143282186298936,False,True,False,R2 质量饱和(Q*=1),无,2.2409846105720995e-25,2.2409847489704215e-25,6.05669103922923e-24,23.446748721745184,28.075988612348375
1.9952623149688827e+23,2048,power,16830831830.8691,1784563602662.6472,1.0,1.9049260173911846,106.02943577569434,1.8021413932742952e+23,7.009473591372865e+21,1.2302618578085856e+22,0.9032102595003407,0.03513058678443582,0.061659153715223264,False,True,False,R2 质量饱和(Q*=1),无,1.713622427757889e-25,1.713622259661423e-25,5.109112894730511e-24,23.546478269410144,28.210195020968932
2.5118864315095718e+23,2048,power,18602956867.370712,2039442473492.7158,1.0,1.8972004599061234,109.63001677813193,2.27637962207213e+23,8.010596057065131e+21,1.5540084886679073e+22,0.9062430504487781,0.03189075730725211,0.061866192243969914,False,True,False,R2 质量饱和(Q*=1),无,1.31061316902598e-25,1.3106135501995164e-25,4.3128509163965286e-24,23.646586376394975,28.343697589124666
3.162277660168379e+23,2048,power,20568796273.166336,2329218761683.505,1.0,1.8897612322573254,113.24040214847963,2.874553571082287e+23,9.148789863354119e+21,1.962361904525508e+22,0.9090136540790753,0.028931013802459653,0.06205533211846489,False,True,False,R2 质量饱和(Q*=1),无,1.0025604400974682e-25,1.002560309536257e-25,3.643061983196012e-24,23.74704102033635,28.476554031867277
3.9810717055349855e+23,2048,power,22749652746.578228,2658584936152.8916,1.0,1.882596514439217,116.86266009281258,3.6289130456857275e+23,1.0442486259711199e+22,2.4773379725214567e+22,0.9115417440586054,0.0262303395469937,0.0622279163944008,False,True,False,R2 质量饱和(Q*=1),无,7.670374355259979e-26,7.670372070835105e-26,3.079137683381935e-24,23.847815718340204,28.608815118281292
5.011872336272756e+23,2048,power,25169134454.05409,3032867831746.721,1.0,1.8756951123030292,120.49948866073166,4.580079494316523e+23,1.191260818108912e+22,3.1266676014534137e+22,0.9138460014571421,0.023768778176716937,0.062385220366140914,False,True,False,R2 质量饱和(Q*=1),无,5.869302288556245e-26,5.869301590367853e-26,2.6039358846826044e-24,23.948884257502915,28.740529766945215
6.309573444801942e+23,2048,power,27853414778.48953,3458113721955.6226,1.0,1.8690464119603103,124.1540310032734,5.77921655092897e+23,1.3582904399622172e+22,3.94527849876751e+22,0.9159440969325906,0.021527452716811255,0.06252845035059819,False,True,False,R2 质量饱和(Q*=1),无,4.4917419000207796e-26,4.491741958811985e-26,2.2031774050103703e-24,24.05022140903454,28.871744389275737
7.94328234724279e+23,2048,power,30831551210.402115,3941180833767.678,1.0,1.86264033812372,127.82946945718325,7.290763122345809e+23,1.5480312907817248e+22,4.977160958188072e+22,0.9178526966092955,0.019488559302176453,0.0626587440885279,False,True,False,R2 质量饱和(Q*=1),无,3.437923854064663e-26,3.4379244705195713e-26,1.86495240703516e-24,24.151804392544726,29.002501498338066
1e+24,2048,power,34135758452.077106,4489853957041.229,1.0,1.8564673160742717,131.52934519807127,9.195874209759717e+23,1.7635411085401816e+22,6.277716793862634e+22,0.9195874209759717,0.017635411085401818,0.06277716793862634,False,True,False,R2 质量饱和(Q*=1),无,2.6316376967606046e-26,2.631637620770828e-26,1.5793097583341942e-24,24.253611306760586,29.13284129088228
1.2589254117941714e+24,2048,power,37801844113.16164,5112957696222.458,1.0,1.8505182369564852,135.25683246871696,1.1596753787387485e+24,2.0082860533524493e+22,7.916717252189857e+22,0.9211628964467595,0.015952383155808398,0.06288472039743212,False,True,False,R2 质量饱和(Q*=1),无,2.0146501305808383e-26,2.0146504842496563e-26,1.3379269671845107e-24,24.355623724444428,29.26279915822384
1.584893192461124e+24,2048,power,41869491973.34962,5820510536379.968,1.0,1.8447844261174096,139.01555194614699,1.4622109151025476e+24,2.2862012220909034e+22,9.982026513766726e+22,0.9225927160630507,0.014424954520378395,0.06298232941657093,False,True,False,R2 质量饱和(Q*=1),无,1.542455848734145e-26,1.542456868646949e-26,1.133830031120138e-24,24.457823283475374,29.392409094852116
1.9952623149688828e+24,2048,power,46382619978.73078,6623895757991.065,1.0,1.8392576142215145,142.80986630398453,1.843401838329759e+24,2.6017577809145884e+22,1.258428988299782e+23,0.9238894678159186,0.013039677847848112,0.06307085433623337,False,True,False,R2 质量饱和(Q*=1),无,1.1810328636618176e-26,1.1810326132383953e-26,9.61167655692602e-25,24.560190656586066,29.52170479586942
