Model,#Params (B),Submission Date,Hub License,Type,Average ⬆️,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO,Epoch_AI_Publication_Date,Epoch_AI_Organization,Epoch_AI_Open_Weights
LGAI-EXAONE/EXAONE-3.0-7.8B-Instruct,7.8,2024-08-18,other,"💬 chat models (RLHF, DPO, IFT, ...)",25.733775511042666,71.92826145737754,17.97733539518049,30.4380664652568,2.1252796420581683,3.298958333333333,28.63475177304965,,,
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,2.405,2024-12-11,other,"💬 chat models (RLHF, DPO, IFT, ...)",27.143883211239544,79.50449252428001,15.94743717105687,36.78247734138973,2.1252796420581683,3.165625,25.33798758865248,,,
LGAI-EXAONE/EXAONE-3.5-32B-Instruct,32.003,2025-01-13,other,"💬 chat models (RLHF, DPO, IFT, ...)",37.60316575566284,83.91833668000905,39.82420331711213,51.283987915407856,5.033557046979867,5.150000000000001,40.40890957446809,,,
LGAI-EXAONE/EXAONE-3.5-7.8B-Instruct,7.818,2024-12-11,other,"💬 chat models (RLHF, DPO, IFT, ...)",32.547229958748495,81.3604569209697,25.65374942082902,47.50755287009064,1.0067114093959737,4.9421875,34.81272163120568,,,
LLM360/K2,65.286,2024-06-26,apache-2.0,🟢 pretrained,14.643753289939289,22.52157608478836,28.220402834201128,2.719033232628399,3.5794183445190177,8.550000000000004,22.27208924349881,2025-09-09,"Mohamed bin Zayed University of Artificial Intelligence (MBZUAI),G42",Yes
LLM360/K2-Chat,65.286,2024-06-12,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",24.38714515483088,51.51763986223221,33.79382923599304,10.347432024169184,7.494407158836691,16.824999999999996,26.34456264775413,,,
LLM4Binary/llm4decompile-1.3b-v2,1.346,2024-11-16,mit,🔶 fine-tuned on domain-specific datasets,6.93902486034668,22.67893633337323,5.915475430438469,1.283987915407855,0.0,9.43046875,2.32528073286052,,,
Lambent/qwen2.5-reinstruct-alternate-lumen-14B,14.766,2024-09-28,,🤝 base merges and moerges,38.07061834522751,47.93813747523238,48.989609006737815,46.22356495468278,16.890380313199106,19.625,48.757018321512994,,,
Langboat/Mengzi3-8B-Chat,8.03,2024-10-21,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",20.28829250015946,51.3977357854936,25.188298449475575,9.06344410876133,3.243847874720355,9.040625,23.795803782505907,,,
Lawnakk/BBA100,7.616,2025-02-26,,🤝 base merges and moerges,5.585008068956385,20.75803312987318,2.1684042140448265,0.9818731117824772,0.0,8.24609375,1.3556442080378246,,,
Lawnakk/BBALAW1,7.616,2025-02-27,,🤝 base merges and moerges,5.709610503141909,19.054442213327302,2.532750619273585,0.9818731117824772,0.0,10.3421875,1.3464095744680846,,,
Lawnakk/BBALAW1.0,4.353,2025-02-27,,🤝 base merges and moerges,3.255670000142344,13.511482865463638,1.2476381461675576,0.0,0.7829977628635317,2.5716145833333326,1.4202866430260035,,,
Lawnakk/BBALAW1.2,4.353,2025-02-27,,🤝 base merges and moerges,3.417479882375676,13.543952268868823,1.316794909883146,0.0,1.9015659955257265,2.5716145833333326,1.1709515366430252,,,
Lawnakk/BBALAW1.3,4.353,2025-02-27,,🤝 base merges and moerges,3.35023590128206,13.543952268868823,1.223376519696021,0.0,1.45413870246085,2.83828125,1.041666666666666,,,
Lawnakk/BBALAW1.6,7.616,2025-02-27,,🤝 base merges and moerges,31.04865197973137,52.45437660961804,36.42650233476133,36.027190332326285,9.843400447427292,12.572135416666669,38.968306737588655,,,
Lawnakk/BBALAW1.61,7.616,2025-02-28,,🤝 base merges and moerges,31.793920081305952,57.71253607095839,36.40356700548264,36.63141993957704,8.948545861297541,12.50546875,38.56198286052009,,,
Lawnakk/BBALAW1.62,7.616,2025-02-28,,🤝 base merges and moerges,29.539930945484542,50.46099903810777,37.10453758317024,28.24773413897281,9.284116331096197,12.758333333333336,39.38386524822696,,,
Lawnakk/BBALAW1.63,7.613,2025-02-28,,🤝 base merges and moerges,29.37358914303694,44.07383520170925,36.36091509685001,37.00906344410876,8.277404921700223,11.958333333333336,38.56198286052009,,,
Lawnakk/BBALAW1.64,7.616,2025-02-28,,🤝 base merges and moerges,3.181118091265469,13.946107439371977,1.7755006354076055,0.0,0.0,2.0833333333333326,1.2817671394799046,,,
LenguajeNaturalAI/leniachat-gemma-2b-v0,2.506,2024-09-01,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",5.737240998088876,21.49740466406912,4.138296963728068,1.1329305135951662,2.1252796420581683,3.63828125,1.891252955082742,,,
LenguajeNaturalAI/leniachat-qwen2-1.5B-v0,1.543,2024-09-30,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",8.580803348718375,22.211842356059694,12.771666354808303,1.283987915407855,1.5659955257270708,3.873697916666666,9.77763002364066,,,
LeroyDyer/CheckPoint_A,7.242,2025-02-05,,🔶 fine-tuned on domain-specific datasets,18.929189414483588,45.127927233074914,25.80938677777848,5.8912386706948645,4.4742729306487705,11.385416666666666,20.886894208037827,,,
LeroyDyer/CheckPoint_B,7.242,2025-02-05,,🔶 fine-tuned on domain-specific datasets,18.53937302293864,44.39852923576112,26.27124893315022,7.175226586102719,5.369127516778524,6.830468750000001,21.19163711583924,,,
LeroyDyer/CheckPoint_C,7.242,2025-02-05,,🔶 fine-tuned on domain-specific datasets,17.11316049965239,34.76896855897907,24.18304052622304,5.5135951661631415,2.796420581655479,12.960156250000002,22.45678191489361,,,
LeroyDyer/CheckPoint_R1,7.242,2025-02-11,,🔶 fine-tuned on domain-specific datasets,10.767224308402712,17.278376928771216,17.927717512520747,4.305135951661631,3.243847874720355,8.459895833333333,13.388371749408984,,,
LeroyDyer/LCARS_AI_001,7.242,2024-08-06,,🔶 fine-tuned on domain-specific datasets,14.429205739419857,31.094495937445977,19.460966800253622,2.3413897280966767,1.789709172259505,13.328906250000005,18.559766548463354,,,
LeroyDyer/LCARS_AI_1x4_003_SuperAI,24.154,2024-08-07,apache-2.0,🔶 fine-tuned on domain-specific datasets,19.518229049313643,41.11125147940797,28.423430655930204,5.740181268882175,4.36241610738255,15.560156250000004,21.91193853427896,,,
LeroyDyer/LCARS_AI_StarTrek_Computer,7.242,2024-08-07,mit,🔶 fine-tuned on domain-specific datasets,14.613893572975764,35.8256093831035,21.78100309570489,4.078549848942599,2.348993288590602,7.444270833333334,16.204934988179666,,,
LeroyDyer/LCARS_TOP_SCORE,7.242,2024-08-08,openrail,🔶 fine-tuned on domain-specific datasets,20.32200540421328,43.70658741029358,31.69912679947687,6.722054380664652,4.809843400447425,12.426822916666673,22.567597517730498,,,
LeroyDyer/Mixtral_AI_SwahiliTron_7b,7.242,2024-07-12,mit,🔶 fine-tuned on domain-specific datasets,4.358661915319342,15.339964627189191,3.211683047233007,1.3595166163141994,2.0134228187919474,1.920572916666666,2.30681146572104,,,
LeroyDyer/SpydazWebAI_Human_AGI,7.242,2024-10-16,,🤝 base merges and moerges,9.970349395057786,33.88221031308041,7.445695539873622,1.4350453172205435,4.36241610738255,7.379427083333333,5.317302009456265,,,
LeroyDyer/SpydazWebAI_Human_AGI_001,7.242,2024-11-18,,🔶 fine-tuned on domain-specific datasets,10.209095309808564,31.1819306107794,8.661200013836998,1.9637462235649543,6.487695749440718,8.224479166666667,4.735520094562647,,,
LeroyDyer/SpydazWeb_AI_CyberTron_Ultra_7b,7.242,2024-07-12,apache-2.0,🔶 fine-tuned on domain-specific datasets,13.566675630986596,15.557276914143362,27.74553183153259,1.3595166163141994,5.7046979865771785,10.303125000000003,20.72990543735224,,,
LeroyDyer/SpydazWeb_AI_HumanAGI_001_M2,7.242,2025-01-15,,🤝 base merges and moerges,18.993604787957786,39.39513823322119,27.92150509438776,3.8519637462235647,5.257270693512303,15.254427083333336,22.281323877068555,,,
LeroyDyer/SpydazWeb_AI_HumanAGI_002,7.242,2025-01-15,apache-2.0,🔶 fine-tuned on domain-specific datasets,21.01474000615888,40.87643009437183,29.62691236357759,6.646525679758309,4.921700223713646,21.14453125,22.872340425531917,,,
LeroyDyer/SpydazWeb_AI_HumanAI_001,7.242,2024-10-17,,🔶 fine-tuned on domain-specific datasets,7.741907804524428,22.516589316347293,8.06526235359233,1.6616314199395772,5.145413870246088,6.053906250000002,3.008643617021276,,,
LeroyDyer/SpydazWeb_AI_HumanAI_006,7.242,2024-11-18,,🔶 fine-tuned on domain-specific datasets,4.896570612993905,14.300832901146736,6.725319981390316,1.0574018126888218,4.026845637583895,1.7656250000000016,1.5033983451536632,,,
LeroyDyer/SpydazWeb_AI_HumanAI_007,7.242,2024-11-18,,🔶 fine-tuned on domain-specific datasets,10.4236168850732,33.51751131442351,8.46281905839016,2.2658610271903323,5.145413870246088,9.236458333333331,3.9136377068557904,,,
LeroyDyer/SpydazWeb_AI_HumanAI_009_CHAT,7.242,2024-11-26,,🔶 fine-tuned on domain-specific datasets,9.615900799535378,29.73310815303395,7.033815600268059,1.6616314199395772,4.138702460850116,10.31875,4.809397163120566,,,
LeroyDyer/SpydazWeb_AI_HumanAI_010_CHAT,7.242,2024-11-26,,🔶 fine-tuned on domain-specific datasets,8.376848844277914,25.06948230694557,7.351959868629893,1.812688821752266,1.230425055928408,10.01484375,4.781693262411347,,,
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT,7.242,2024-11-26,,🔶 fine-tuned on domain-specific datasets,9.775896143015682,31.48667757106699,9.415285279602362,1.4350453172205435,3.9149888143176734,5.793229166666667,6.610150709219859,,,
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML,7.242,2024-11-27,,🤝 base merges and moerges,13.939790526210038,37.524213531208304,15.599125312205128,2.56797583081571,5.7046979865771785,10.922916666666666,11.31981382978723,,,
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML_r1,7.242,2024-11-27,,🤝 base merges and moerges,17.981736164423843,40.496770790391714,27.188612130290466,5.5135951661631415,5.7046979865771785,7.250260416666667,21.736480496453904,,,
LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_IA,7.242,2024-12-04,,🔶 fine-tuned on domain-specific datasets,15.1139675375779,30.35512440325004,23.116920348203426,4.45619335347432,6.823266219239373,11.16796875,14.764332151300236,,,
LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_IA,7.242,2024-12-04,,🔶 fine-tuned on domain-specific datasets,15.141877964341816,30.664858131978704,23.177267229663997,4.45619335347432,6.599552572706939,11.309114583333333,14.644281914893616,,,
LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_MX,7.242,2024-12-04,,🤝 base merges and moerges,8.04579774103192,30.65987136353764,5.885758837366411,1.5105740181268883,5.480984340044745,3.5481770833333326,1.1894208037825047,,,
LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_XA,7.242,2024-12-04,,🔶 fine-tuned on domain-specific datasets,15.915086092179353,35.78815321125724,22.464434124386614,4.229607250755287,7.941834451901568,9.77578125,15.290706264775414,,,
LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_XA,7.242,2024-12-04,,🔶 fine-tuned on domain-specific datasets,16.451680981130227,37.97634720319862,22.728636272258512,4.003021148036254,8.389261744966444,10.183593750000002,15.429225768321512,,,
LeroyDyer/SpydazWeb_AI_HumanAI_RP,7.242,2024-11-18,apache-2.0,🔶 fine-tuned on domain-specific datasets,7.78223636896281,25.41168543907942,7.176494579151711,1.283987915407855,3.355704697986576,5.865885416666665,3.599660165484633,,,
LeroyDyer/SpydazWeb_AI_HumanAI_TextVision,7.242,2024-11-18,,🔶 fine-tuned on domain-specific datasets,9.496584895881528,30.62740196013245,7.525593201173674,1.4350453172205435,5.592841163310966,7.497135416666669,4.301492316784869,,,
LeroyDyer/SpydazWeb_HumanAI_M1,7.242,2024-10-16,,🤝 base merges and moerges,10.391053333653405,35.820622614662426,10.02754339015283,2.492447129909366,2.348993288590602,4.289322916666667,7.367390661938533,,,
LeroyDyer/SpydazWeb_HumanAI_M2,7.242,2024-10-16,,🤝 base merges and moerges,12.484114662749576,37.50171766468526,15.397194202296944,2.8700906344410875,3.9149888143176734,3.9932291666666657,11.227467494089831,,,
LeroyDyer/SpydazWeb_HumanAI_M3,7.242,2024-10-16,,🤝 base merges and moerges,5.505800569799587,15.787111530738445,4.765388996591294,0.906344410876133,2.796420581655479,7.128385416666667,1.6511524822695034,,,
LeroyDyer/_Spydaz_Web_AI_12,7.242,2024-09-19,,🔶 fine-tuned on domain-specific datasets,6.615158396750675,27.64985793250797,4.495993524198578,1.3595166163141994,2.460850111856823,2.2028645833333327,1.521867612293143,,,
LeroyDyer/_Spydaz_Web_AI_14,7.242,2024-09-23,,🔶 fine-tuned on domain-specific datasets,4.378364522899276,18.11770546594148,2.162400468558809,1.2084592145015105,2.1252796420581683,1.1067708333333328,1.549571513002364,,,
LeroyDyer/_Spydaz_Web_AI_AGI_R1_001,7.242,2025-02-27,apache-2.0,🔶 fine-tuned on domain-specific datasets,18.18569530640989,45.05046609662362,24.633582827112217,6.3444108761329305,2.348993288590602,11.465885416666666,19.27083333333333,,,
LeroyDyer/_Spydaz_Web_AI_AGI_R1_002,7.242,2025-02-28,apache-2.0,🔶 fine-tuned on domain-specific datasets,19.869138876185648,53.06885729863429,25.041939148110867,5.81570996978852,2.460850111856823,11.78359375,21.043882978723403,,,
LeroyDyer/_Spydaz_Web_AI_AGI_R1_MUSR,7.242,2025-03-01,,🔶 fine-tuned on domain-specific datasets,20.9872217391289,47.860676338781104,25.691235509522457,6.042296072507553,4.586129753914992,21.42864583333333,20.314346926713945,,,
LeroyDyer/_Spydaz_Web_AI_AGI_R1_MasterCoder,7.242,2025-02-28,,🔶 fine-tuned on domain-specific datasets,19.155771203993552,41.4259719765777,26.08792985697224,6.117824773413897,3.467561521252797,18.73072916666667,19.104609929078016,,,
LeroyDyer/_Spydaz_Web_AI_AGI_R1_Math_001,7.242,2025-03-10,,🔶 fine-tuned on domain-specific datasets,20.354655381937874,45.714925287127045,27.307995975060845,6.948640483383686,3.5794183445190177,19.897135416666668,18.679816784869978,,,
LeroyDyer/_Spydaz_Web_AI_AGI_R1_Math_003,7.242,2025-03-11,,🔶 fine-tuned on domain-specific datasets,22.118137399107567,62.00148938150774,26.687805677059902,6.948640483383686,4.138702460850116,10.724739583333331,22.20744680851064,,,
LeroyDyer/_Spydaz_Web_AI_AGI_R1_Math_AdvancedStudent,7.242,2025-03-07,,🔶 fine-tuned on domain-specific datasets,24.34166379927646,59.50854842927876,28.14931404573185,5.438066465256798,5.592841163310966,25.14453125,22.21668144208038,,,
LeroyDyer/_Spydaz_Web_AI_AGI_R1_Math_Student,7.242,2025-03-06,,🔶 fine-tuned on domain-specific datasets,23.588092892468367,57.35781060918363,27.800315912370294,5.13595166163142,5.369127516778524,24.45208333333333,21.413268321513,,,
LeroyDyer/_Spydaz_Web_AI_AGI_R1_Math_Teacher,7.242,2025-03-07,,🔶 fine-tuned on domain-specific datasets,23.69427042218614,57.72250960784053,26.94544131311821,5.438066465256798,4.809843400447425,25.51328125,21.736480496453904,,,
LeroyDyer/_Spydaz_Web_AI_AGI_R1_OmG_001,7.242,2025-03-02,apache-2.0,🔶 fine-tuned on domain-specific datasets,22.49357945577393,58.17963004827192,28.227992314307016,5.060422960725076,6.711409395973152,15.608854166666667,21.17316784869976,,,
LeroyDyer/_Spydaz_Web_AI_AGI_R1_OmG_002,7.242,2025-03-08,,🔶 fine-tuned on domain-specific datasets,20.794293676873966,54.6150879665953,25.171424439522998,4.984894259818732,3.803131991051453,15.452083333333333,20.739140070921984,,,
LeroyDyer/_Spydaz_Web_AI_AGI_R1_OmG_Coder,7.242,2025-03-03,apache-2.0,🔶 fine-tuned on domain-specific datasets,22.644667648469397,49.237024428516335,24.689255801381037,5.438066465256798,3.1319910514541416,32.37395833333334,20.997709810874703,,,
LeroyDyer/_Spydaz_Web_AI_AGI_R1_OmG_Math,7.242,2025-03-07,,🔶 fine-tuned on domain-specific datasets,19.84226778022403,50.33112142448702,25.173866858214165,4.758308157099698,4.36241610738255,13.171614583333335,21.256279550827426,,,
LeroyDyer/_Spydaz_Web_AI_AGI_R1_OmG_MathMaster,7.242,2025-03-08,,🔶 fine-tuned on domain-specific datasets,21.160821436103028,55.58429411738632,26.599272622298702,5.362537764350453,5.033557046979867,15.80703125,18.578235815602834,,,
LeroyDyer/_Spydaz_Web_AI_AGI_R1_Student_Coder,7.242,2025-02-28,,🔶 fine-tuned on domain-specific datasets,20.71902736748913,54.49518388985669,25.0582336059518,6.570996978851963,4.586129753914992,13.954166666666673,19.64945330969267,,,
LeroyDyer/_Spydaz_Web_AI_AGI_R1_Teacher_Coder,7.242,2025-02-28,,🔶 fine-tuned on domain-specific datasets,20.669991182750483,50.815724499882535,27.13550121385457,6.495468277945619,5.480984340044745,13.593229166666667,20.499039598108748,,,
LeroyDyer/_Spydaz_Web_AI_AGI_R1_Top_Student,7.242,2025-03-12,,🤝 base merges and moerges,25.30674491645848,60.395306675177416,29.306594525870576,7.250755287009064,3.0201342281879207,29.37395833333333,22.49372044917257,,,
LeroyDyer/_Spydaz_Web_AI_AGI_R1_X1,7.242,2025-02-28,,🤝 base merges and moerges,18.16205847224752,42.7323944910615,26.46227536747539,5.664652567975831,1.342281879194629,11.763802083333337,21.006944444444443,,,
LeroyDyer/_Spydaz_Web_AI_AGI_R1_X2,7.242,2025-02-28,,🤝 base merges and moerges,22.423303290574815,54.33782364127183,27.24420156630025,6.117824773413897,6.375838926174497,19.12473958333333,21.339391252955085,,,
LeroyDyer/_Spydaz_Web_AI_AGI_RP_R1,7.242,2025-02-28,apache-2.0,🔶 fine-tuned on domain-specific datasets,20.102174437145493,54.26036250482054,25.310204381698416,6.042296072507553,2.572706935123044,11.38359375,21.043882978723403,,,
LeroyDyer/_Spydaz_Web_AI_BIBLE_002,7.242,2024-09-14,apache-2.0,🔶 fine-tuned on domain-specific datasets,6.86090172693433,21.949538336059437,6.349580156104774,1.7371601208459215,4.586129753914992,2.45390625,4.089095744680851,,,
LeroyDyer/_Spydaz_Web_AI_ChatML_002,7.242,2024-09-01,,🔶 fine-tuned on domain-specific datasets,5.715725326733474,24.12277202267761,4.191974214495695,1.1329305135951662,1.0067114093959737,2.7890625000000004,1.0509013002364058,,,
LeroyDyer/_Spydaz_Web_AI_ChatQA,7.242,2024-08-06,,🔶 fine-tuned on domain-specific datasets,5.115133515206828,14.14591062824417,5.599561733978841,0.9818731117824772,2.1252796420581683,2.5578125000000003,5.280363475177306,,,
LeroyDyer/_Spydaz_Web_AI_ChatQA_003,7.242,2024-09-14,,🔶 fine-tuned on domain-specific datasets,6.2575600117500825,22.09193827932109,4.293436202390652,1.0574018126888218,2.796420581655479,5.830468750000001,1.4756944444444438,,,
LeroyDyer/_Spydaz_Web_AI_TEMP_,7.242,2025-03-13,,🤝 base merges and moerges,21.34804249572284,47.95309778055559,28.61644015422753,12.386706948640484,3.9149888143176734,11.652083333333335,23.56493794326241,,,
LeroyDyer/_Spydaz_Web_AI_Top_Teacher_,7.242,2025-03-13,,🤝 base merges and moerges,20.895686397389127,44.03881700554528,27.7244640207969,11.555891238670696,3.691275167785232,14.475520833333327,23.88815011820331,,,
LightningRodLabs/Flashlight-v1.0,14.66,2025-01-18,mit,🔶 fine-tuned on domain-specific datasets,40.5748695700393,67.4544652632792,55.15022389243257,49.69788519637463,12.304250559284116,9.92838541666667,48.91400709219858,,,
LightningRodLabs/Flashlight-v1.1,14.66,2025-01-24,other,🔶 fine-tuned on domain-specific datasets,40.98595152297397,67.20967034136092,55.432811255376855,53.24773413897282,11.968680089485462,8.995052083333334,49.06176122931441,,,
LightningRodLabs/Flashlight-v1.2,14.766,2025-01-30,other,🔶 fine-tuned on domain-specific datasets,16.37861284160058,43.59920566319588,6.159209487289303,15.55891238670695,0.0,16.45390625,16.500443262411345,,,
Lil-R/2_PRYMMAL-ECE-2B-SLERP-V1,2.614,2024-11-07,apache-2.0,🤝 base merges and moerges,21.160448654695188,58.23459531820015,19.53491130754225,9.138972809667674,7.494407158836691,13.916927083333334,18.642878250591018,,,
Lil-R/2_PRYMMAL-ECE-2B-SLERP-V2,2.614,2024-11-05,apache-2.0,🤝 base merges and moerges,21.073953219725933,55.42693386880145,20.19737664058305,9.441087613293051,6.375838926174497,15.620833333333335,19.38164893617021,,,
Lil-R/2_PRYMMAL-ECE-7B-SLERP,7.616,2024-11-04,apache-2.0,🤝 base merges and moerges,31.51530852235753,55.77412376937637,36.48257004939404,36.329305135951664,8.05369127516779,13.483854166666667,38.968306737588655,,,
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V1,7.616,2024-10-28,apache-2.0,🤝 base merges and moerges,3.733001542831197,10.733742026711347,2.784018230925968,0.0755287009063444,0.1118568232662209,7.318749999999999,1.374113475177304,,,
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V2,7.616,2024-10-28,apache-2.0,🤝 base merges and moerges,3.733001542831197,10.733742026711347,2.784018230925968,0.0755287009063444,0.1118568232662209,7.318749999999999,1.374113475177304,,,
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V3,7.616,2024-10-28,,🤝 base merges and moerges,8.878726613265554,22.346706738121515,10.612229209084203,0.6042296072507553,0.8948545861297527,9.738541666666668,9.075797872340424,,,
Lil-R/PRYMMAL-ECE-1B-SLERP-V1,1.777,2024-10-29,apache-2.0,🤝 base merges and moerges,14.88329630475093,28.743954928478654,17.999676133564762,10.347432024169184,3.467561521252797,7.346354166666667,21.39479905437352,,,
Lil-R/PRYMMAL-ECE-7B-SLERP-V8,7.616,2024-10-28,apache-2.0,🤝 base merges and moerges,3.386229392038714,12.58471965495995,2.270601109130521,0.9818731117824772,0.0,3.0598958333333326,1.4202866430260035,,,
LilRg/10PRYMMAL-3B-slerp,3.821,2024-09-24,apache-2.0,🤝 base merges and moerges,21.087895754438843,19.45903535951276,34.877917500461,14.954682779456194,9.50782997762864,15.71328125,32.014627659574465,,,
LilRg/ECE-1B-merge-PRYMMAL,1.777,2024-10-07,apache-2.0,🤝 base merges and moerges,14.497652546900952,27.122811916825132,19.141465000010825,10.120845921450153,4.138702460850116,5.279687499999999,21.1824024822695,,,
LilRg/ECE_Finetunning,16.061,2024-09-28,apache-2.0,🔶 fine-tuned on domain-specific datasets,11.987032259556209,4.453849120334047,26.530834895216355,4.531722054380665,4.36241610738255,7.693489583333334,24.34988179669031,,,
LilRg/PRYMMAL-6B-slerp,3.293,2024-09-24,apache-2.0,🤝 base merges and moerges,3.23270592407536,11.533065599276586,2.2124311744899985,0.0,0.0,4.452083333333333,1.198655437352245,,,
LilRg/PRYMMAL-ECE-7B-SLERP-V3,7.616,2024-10-26,,🤝 base merges and moerges,3.533946396700676,12.432346174816152,2.290323331352744,0.9818731117824772,0.8948545861297527,3.193229166666668,1.4110520094562635,,,
LilRg/PRYMMAL-ECE-7B-SLERP-V4,7.616,2024-10-26,,🤝 base merges and moerges,3.54393840309556,12.492298213185457,2.290323331352744,0.9818731117824772,0.8948545861297527,3.193229166666668,1.4110520094562635,,,
LilRg/PRYMMAL-ECE-7B-SLERP-V5,7.616,2024-10-26,,🤝 base merges and moerges,3.54393840309556,12.492298213185457,2.290323331352744,0.9818731117824772,0.8948545861297527,3.193229166666668,1.4110520094562635,,,
LilRg/PRYMMAL-ECE-7B-SLERP-V6,7.616,2024-10-26,,🤝 base merges and moerges,3.533946396700676,12.432346174816152,2.290323331352744,0.9818731117824772,0.8948545861297527,3.193229166666668,1.4110520094562635,,,
LilRg/PRYMMAL-ECE-7B-SLERP-V7,7.616,2024-10-26,,🤝 base merges and moerges,3.54393840309556,12.492298213185457,2.290323331352744,0.9818731117824772,0.8948545861297527,3.193229166666668,1.4110520094562635,,,
LilRg/PRYMMAL-slerp-Merge,3.821,2024-09-24,apache-2.0,🤝 base merges and moerges,23.42765486276747,30.440010283824694,35.553775523419816,16.1631419939577,9.395973154362418,17.2015625,31.811465721040182,,,
LimYeri/CodeMind-Llama3-8B-unsloth_v2-merged,8.03,2024-08-28,apache-2.0,🔶 fine-tuned on domain-specific datasets,22.47290731923821,69.46280314011267,26.655629407381003,6.646525679758309,2.0134228187919474,2.218489583333334,27.840573286052013,,,
LimYeri/CodeMind-Llama3-8B-unsloth_v3-merged,8.03,2024-08-28,,🔶 fine-tuned on domain-specific datasets,21.90871377207617,67.62933460994606,27.02521610839599,6.797583081570997,1.1185682326621946,1.1518229166666667,27.729757683215126,,,
LimYeri/CodeMind-Llama3-8B-unsloth_v4-one-DPO-merged,8.03,2024-08-28,apache-2.0,🔶 fine-tuned on domain-specific datasets,21.711489727026887,64.92406813920398,26.37017668673992,6.797583081570997,2.460850111856823,3.565625000000001,26.150635342789595,,,
LimYeri/CodeMind-Llama3-8B-unsloth_v4-one-merged,8.03,2024-08-28,apache-2.0,🔶 fine-tuned on domain-specific datasets,17.61324636978146,32.10869382128308,24.57473532012109,5.5135951661631415,7.941834451901568,9.399218750000005,26.14140070921986,,,
LimYeri/CodeMind-Llama3.1-8B-unsloth-merged,8.03,2024-08-31,mit,🔶 fine-tuned on domain-specific datasets,22.317695413728828,64.90157227268094,24.185738827978955,10.876132930513595,1.9015659955257265,6.038281250000002,26.002881205673763,,,
Locutusque/CollectiveLM-Falcon-3-7B,7.456,2025-01-08,,"💬 chat models (RLHF, DPO, IFT, ...)",22.94962177916018,39.182812714708085,30.78734455849681,21.827794561933533,10.067114093959727,6.957812500000003,28.874852245862886,,,
Locutusque/Hercules-6.0-Llama-3.1-8B,8.03,2024-09-26,llama3.1,"💬 chat models (RLHF, DPO, IFT, ...)",23.836013153195413,66.30041622893921,26.63965184405082,16.691842900302113,1.9015659955257265,2.432291666666666,29.050310283687946,,,
Locutusque/Hercules-6.1-Llama-3.1-8B,8.03,2024-10-01,llama3.1,🔶 fine-tuned on domain-specific datasets,22.723248561634563,60.068063848366776,24.151873375413786,17.598187311178247,1.45413870246085,3.4166666666666674,29.650561465721044,,,
Locutusque/Llama-3-NeuralHercules-5.0-8B,8.03,2024-06-26,llama3,"💬 chat models (RLHF, DPO, IFT, ...)",16.042475909115613,44.89310584803876,16.34207153663529,4.305135951661631,2.460850111856823,6.7757812500000005,21.47791075650118,,,
Locutusque/Llama-3-Yggdrasil-2.0-8B,8.03,2024-06-26,,🤝 base merges and moerges,20.46019749438689,53.70583385417359,26.922800957191782,8.308157099697885,1.6778523489932915,8.073697916666669,24.072842789598106,,,
Locutusque/TinyMistral-248M-v2.5,0.248,2024-09-17,apache-2.0,🟩 continuously pretrained,4.035439468453137,13.36409615376091,3.181881126755549,0.9818731117824772,0.1118568232662209,5.069531250000002,1.5033983451536632,,,
Luni/StarDust-12b-v1,12.248,2024-09-03,apache-2.0,🤝 base merges and moerges,23.44797955440925,54.59259210007225,34.44627563758498,7.628398791540786,3.467561521252797,13.755989583333331,26.797059692671397,,,
Luni/StarDust-12b-v2,12.248,2024-09-03,apache-2.0,🤝 base merges and moerges,24.215076436734588,56.28620947973599,34.95288411454464,6.873111782477341,5.8165548098434,14.259895833333331,27.10180260047281,,,
Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v3,14.766,2025-02-18,,🤝 base merges and moerges,41.23204160839732,70.48697456083192,49.31202888085861,41.616314199395774,17.561521252796418,19.59375,48.82166075650118,,,
Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v4,14.766,2025-02-19,apache-2.0,🔶 fine-tuned on domain-specific datasets,39.28165983782925,69.4303337367075,48.72079878457851,34.66767371601209,16.21923937360179,19.409374999999997,47.24253841607565,,,
