g,C,Q,N_B,D_B,L,s_Q,s_attn,s_train,n_local,shape,loc_Q,active
幂函数型,2.371373705661655e+23,0.9999999777760276,19.94931286530537,1513.884279985938,1.9775142839747837,0.027201218170416114,0.20866065198858275,0.7641381298410013,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,3.162277660168379e+23,0.9999999777760276,22.632801629240216,1785.19323279538,1.9649367117564243,0.024053645511777494,0.20933579115960196,0.7666105633286204,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,4.2169650342858225e+23,0.9999999777760276,25.688159278564225,2103.4628110603085,1.9529249104088067,0.021253502605277117,0.20993640832262173,0.7688100890721011,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,5.623413251903491e+23,0.9999999777760276,29.16705300598014,2476.7239848019162,1.9414510289530655,0.01876606794226914,0.21046995107396654,0.7707639809837642,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,7.498942093324558e+23,0.9999999777760276,33.12831404244859,2914.3817827430194,1.9304889276436894,0.016559305482281992,0.21094329098997552,0.7724974035277424,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,1e+24,0.9999999777760276,37.63893338352105,3427.4502823089,1.9200140315645038,0.014603832333736966,0.21136273055933252,0.7740334371069305,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,1.333521432163324e+24,0.9999999777760276,42.775194507673305,4028.827851872005,1.910003200075034,0.012872840411764692,0.21173401998708696,0.7753931396011484,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,1.7782794100389228e+24,0.9999999777760276,48.62396330307983,4733.619440096722,1.9004346103690253,0.011341983581585325,0.21206238140185518,0.7765956350165594,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,2.3713737056616553e+24,0.9999999777760276,55.284157041394636,5559.513958438548,1.891287653549662,0.009989241192620435,0.21235253812709612,0.7776582206802835,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,3.1622776601683796e+24,0.9999999777760276,62.86841743401216,6527.226160954404,1.8825428417713534,0.008794766939876327,0.21260874709961594,0.7785964859605077,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,4.2169650342858227e+24,0.9999999777760276,71.5050148395943,7661.014182100879,1.8741817251412447,0.007740730381454681,0.21283483286329918,0.7794244367552461,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,5.62341325190349e+24,0.9999999777760276,81.34001856215299,8989.285380639285,1.8661868172114446,0.0068111562386720835,0.2130342220384583,0.7801546217228695,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,7.498942093324559e+24,0.9999999777760276,92.53976668384276,10545.305948322928,1.8585415280228845,0.005991766200173317,0.2132099772540894,0.7807982565457373,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,1e+25,0.9999999777760276,105.29367941320987,12368.031783251363,1.851230103782263,0.005269825893411872,0.21336482997175246,0.7813653441348357,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,1.3335214321633241e+25,0.9999999777760276,119.81746265591629,14503.081466446687,1.8442375723638376,0.004633999268785874,0.2135012117194728,0.7818647890117414,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,1.7782794100389228e+25,0.9999999777760276,136.35675622221132,17003.87561591482,1.8375496939276454,0.00407421172106485,0.21362128345153536,0.7823045048273999,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,2.3713737056616553e+25,0.9999999777760276,155.19128831048144,19932.9710784429,1.8311529160352238,0.003581522724407681,0.21372696286765952,0.7826915144079327,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,3.1622776601683795e+25,0.9999999777760276,176.63960654922124,23363.623276216997,1.825034332723486,0.0031480083042710674,0.21381994962220915,0.7830320420735197,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,4.216965034285822e+25,0.9999999777760276,201.06445175999306,27381.617606238357,1.8191816470676945,0.0027666535299358964,0.21390174838402717,0.783331598086037,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,5.6234132519034905e+25,0.9999999777760276,228.87899147295573,32087.39836450838,1.8135831368262207,0.0024312531452598623,0.21397369015066062,0.7835950567040795,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,7.498942093324558e+25,0.9999999777760276,260.55347690641054,37598.62324050638,1.8082276228137317,0.0021363264471368397,0.21403695050652113,0.783826723046342,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,1e+26,0.9999999777760276,296.6238363216123,44053.011784995804,1.8031044396964206,0.0018770302846547197,0.21409256828414616,0.7840304014311992,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,1.333521432163324e+26,0.9999999777760276,337.69998945226564,51611.89106268615,1.798203408943638,0.001649094132157153,0.2141414594907145,0.7842094463771283,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,1.7782794100389227e+26,0.9999999777760276,384.47670046116946,60464.14773358287,1.7935148137055346,0.0014487505376115195,0.21418443222653666,0.7843668172358519,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,2.3713737056616553e+26,0.9999999777760276,437.74509824856653,70830.97850632657,1.7890293754167388,0.0012726791109770553,0.2142221986992793,0.7845051221897437,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,3.1622776601683796e+26,0.9999999777760276,498.406097997915,82971.40844290609,1.78473823195231,0.0011179545214685008,0.21425538637830255,0.7846266591002289,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,4.216965034285822e+26,0.9999999777760276,567.485643298636,97188.75904193876,1.7806329171847433,0.0009820005053763094,0.21428454785976012,0.7847334516348635,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,5.623413251903491e+26,0.9999999777760276,646.1520547179523,113838.2238409418,1.7767053418101852,0.0008625490188391798,0.21431016962813335,0.7848272813530274,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,7.498942093324558e+26,0.9999999777760276,735.7360909505085,133335.68436665673,1.7729477753286589,0.0007576036681915019,0.2143326799002455,0.784909716431563,0,单调下降（上角点 $Q=1$）,[],True
幂函数型,1e+27,0.9999999777760276,837.7524430364675,156168.27749938998,1.7693528290773863,0.0006654087302801769,0.21435245527025415,0.7849821359994658,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1e+17,0.6200709872657585,0.025560108456993785,0.5121943998114002,4.893061732838109,1.9496790495823837e-07,0.2144951404174414,0.7855046646146536,0,单调上升（下角点 $Q=Q_0$）,[],False
对数渐进型,1.333521432163324e+17,0.6200709872657585,0.02910736528089862,0.5997836630625202,4.754613390413836,1.712075574920925e-07,0.2144951455139215,0.785504683278521,0,单调上升（下角点 $Q=Q_0$）,[],False
对数渐进型,1.778279410038923e+17,0.6200709872657585,0.03314691397764287,0.7023513736705218,4.622148928585704,1.5034283499547853e-07,0.21449514998930397,0.7855046996678612,0,单调上升（下角点 $Q=Q_0$）,[],False
对数渐进型,2.3713737056616554e+17,0.6200709872657585,0.03774707530859569,0.8224589628761104,4.495409717635197,1.3202085378310267e-07,0.21449515391928067,0.7855047140598657,0,单调上升（下角点 $Q=Q_0$）,[],False
对数渐进型,3.1622776601683795e+17,0.6200709872657585,0.04298565166428449,0.9631058865073386,4.3741483061301105,1.1593173529517476e-07,0.21449515737031907,0.7855047266979457,0,单调上升（下角点 $Q=Q_0$）,[],False
对数渐进型,4.216965034285823e+17,0.6200709872657585,0.04895124292560978,1.1278045307875035,4.258127937780291,1.0180336520187928e-07,0.21449516040078637,0.7855047377958485,0,单调上升（下角点 $Q=Q_0$）,[],False
对数渐进型,5.6234132519034906e+17,0.9999999777760276,0.11952924723445617,0.31943162051452756,4.12564686503951,0.48137375968261176,0.11124282992982942,0.4073834103875588,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,7.498942093324558e+17,0.9999999777760276,0.13000381221981547,0.4074510135375031,3.992722403412672,0.4604472784677958,0.11573145933158296,0.4238212622006212,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1e+18,0.9999999777760276,0.1415869926694407,0.5184222919598087,3.8685079400317948,0.4393272841245974,0.12026159636707424,0.4404111195083285,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1.333521432163324e+18,0.9999999777760276,0.15441863332396297,0.6578979741605169,3.7523495902095156,0.4180835278139433,0.12481827974832889,0.45709819243772787,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1.7782794100389228e+18,0.9999999777760276,0.16865848519533772,0.8326399677205053,3.643643997657163,0.3967909531082333,0.12938543444012757,0.4738236124516391,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,2.371373705661655e+18,0.9999999777760276,0.18448902792356758,1.0508462989012513,3.541834517136591,0.37552919552466874,0.13394597900769567,0.49052482546763554,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,3.1622776601683794e+18,0.9999999777760276,0.2021190044140856,1.3224110200113248,3.4464076966295814,0.35438143922639126,0.13848207084880088,0.5071364899248079,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,4.2169650342858225e+18,0.9999999777760276,0.22178729529520497,1.6592220934620994,3.3568900345699104,0.3334333454471306,0.14297533604150361,0.5235913185113658,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,5.623413251903491e+18,0.9999999777760276,0.24376711929422457,2.0755028525678196,3.272844989195856,0.3127719822362165,0.1474070989086959,0.5398209188550875,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,7.498942093324558e+18,0.9999999777760276,0.26837131740023823,2.5881993394732086,3.193870218473796,0.29248407842845997,0.1517587565331498,0.5557571650383903,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1e+19,0.9999999777760276,0.2959579418995713,3.2174240681598545,3.1195950303542994,0.2726545906037863,0.15601208613777187,0.5713333232584419,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1.3335214321633241e+19,0.9999999777760276,0.3269367757606813,3.9869625559801345,3.0496780243911603,0.25336502560191465,0.16014960489812308,0.5864853694999623,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1.7782794100389229e+19,0.9999999777760276,0.3617766728073901,4.9248545515715625,2.983804907022394,0.23469180044134666,0.16415492173189383,0.6011532778267595,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,2.3713737056616554e+19,0.9999999777760276,0.40101404364534404,6.064061571902138,2.921686464117768,0.21670459001373524,0.1680130917105017,0.615282318275763,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,3.162277660168379e+19,0.9999999777760276,0.44526204826514254,7.443243665702918,2.863056675769161,0.1994650197895304,0.1717108964674321,0.6288240837430374,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,4.216965034285823e+19,0.9999999777760276,0.4952215778914461,9.107656548665513,2.807670959753519,0.1830253107266967,0.1752371348587898,0.6417375544145135,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,5.6234132519034905e+19,0.9999999777760276,0.5516932691216184,11.110203924096353,2.755304531631424,0.16742740199508632,0.17858281113469454,0.6539897868702191,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,7.498942093324558e+19,0.9999999777760276,0.6155910956764742,13.512672954810077,2.705750871035008,0.15270236863197803,0.18174125984936207,0.6655563715186599,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1e+20,0.9999999777760276,0.6879585589598634,16.387172592952616,2.658820285305502,0.13887003204524706,0.18470822940629805,0.6764217385484548,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1.333521432163324e+20,0.9999999777760276,0.7699854875822397,19.817856093305362,2.614338563205771,0.1259392719634157,0.1874818151465149,0.6865789128900693,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1.778279410038923e+20,0.9999999777760276,0.8630288861800157,23.90291848309484,2.5721457128911482,0.11390831781641406,0.19006239684876244,0.6960292853348236,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,2.3713737056616553e+20,0.9999999777760276,0.9686354760644965,28.75697227892645,2.532094779607823,0.10276557739149679,0.192452460986826,0.7047819616216772,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,3.1622776601683794e+20,0.9999999777760276,1.0885677710612582,34.513837231929216,2.4940507396476055,0.092490633595686,0.1946563869287846,0.7128529794755295,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,4.216965034285823e+20,0.9999999777760276,1.224833654096906,41.32982540767343,2.4578894678851104,0.0830554390923746,0.19668019069321496,0.7202643702144104,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,5.6234132519034906e+20,0.9999999777760276,1.3797201388752274,49.387600470960855,2.423496776746073,0.07442561535428184,0.19853124630859142,0.7270431383371267,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,7.498942093324558e+20,0.9999999777760276,1.5558317674115192,58.90071118980987,2.390767524715724,0.06656179826797588,0.20021799718759797,0.7332202045444262,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1e+21,0.9999999777760276,1.7561343911289946,70.1189092373052,2.3596047925278727,0.0594209593969247,0.20174967272257,0.7388293678805052,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1.333521432163324e+21,0.9999999777760276,1.9840049436692686,83.33438793829521,2.3299191250280726,0.05295765645412611,0.20313602006513928,0.7439063234807346,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1.7782794100389228e+21,0.9999999777760276,2.24328887908577,98.88906314374601,2.3016278364357343,0.04712515269259627,0.20438706402236725,0.7484877832850364,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,2.3713737056616553e+21,0.9999999777760276,2.5383638047833967,117.18317354303436,2.2746543763984914,0.04187644086071866,0.20551288742325596,0.7526106717160252,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,3.1622776601683794e+21,0.9999999777760276,2.8742144098201714,138.68525326044258,2.2489277538900976,0.03716505602735473,0.2065234567716776,0.7563114872009677,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,4.2169650342858226e+21,0.9999999777760276,3.256516031248316,163.94388003495632,2.224382015692788,0.03294577416792768,0.20742847240302514,0.7596257534290471,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,5.623413251903491e+21,0.9999999777760276,3.6917305622182512,193.60139977871785,2.2009557759564853,0.029175143506827404,0.2082372545138267,0.7625876019793458,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,7.498942093324559e+21,0.9999999777760276,4.18721557347574,228.4099989070906,2.1785917931579046,0.025811878944294687,0.2089586585590788,0.7652294624966265,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1e+22,0.9999999777760276,4.7513486195377235,269.2505195155498,2.157236590699021,0.022817132157016477,0.20960101731697006,0.7675818505260134,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1.3335214321633241e+22,0.9999999777760276,5.393668809921324,317.15448746396856,2.1368401173840774,0.02015465500561147,0.2101721058387629,0.7696732391556257,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1.7782794100389228e+22,0.9999999777760276,6.1250380481434075,373.32990242354265,2.1173554440887346,0.017790874033105,0.21067912546922926,0.7715300004976656,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,2.371373705661655e+22,0.9999999777760276,6.957824656769073,439.19143395192515,2.098738493071617,0.015694893348888378,0.2111287032280558,0.7731764034230559,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,3.1622776601683792e+22,0.9999999777760276,7.906112498252343,516.3957771381521,2.0809477965634433,0.01383844175096801,0.2115269031518661,0.7746346550971659,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,4.2169650342858225e+22,0.9999999777760276,8.985938918707271,606.883064484396,2.0639442814879776,0.012195778448441998,0.21187924651629564,0.7759249750352624,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,5.623413251903491e+22,0.9999999777760276,10.215566841539466,712.9252813809788,2.047691077409284,0.010743567669298348,0.21219073873201477,0.7770656935986869,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,7.498942093324558e+22,0.9999999777760276,11.615792185034248,837.1831213781171,2.0321533450499967,0.009460737045933193,0.21246589972035282,0.7780733632337139,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1.0000000000000001e+23,0.9999999777760276,13.210296530327874,982.7723898584408,2.017298122976308,0.008328320977806666,0.21270879751125388,0.7789628815109395,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1.3335214321633241e+23,0.9999999777760276,15.026047373424078,1153.3418519038664,2.0030941902900907,0.007329301033868017,0.21292308247618752,0.7797476164899445,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1.7782794100389228e+23,0.9999999777760276,17.093754217983257,1353.1643717991813,1.9895119434018165,0.006448445926373444,0.21311202165299406,0.7804395324206325,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,2.371373705661655e+23,0.9999999777760276,19.44839032738249,1587.2434451007132,1.9765232851762091,0.0056721544783828225,0.21327853242859995,0.7810493130930174,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,3.162277660168379e+23,0.9999999777760276,22.129771416117727,1861.4392114210805,1.9641015249438474,0.004988309207905665,0.2134252139445129,0.7815864768475815,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,4.2169650342858225e+23,0.9999999777760276,25.183253789849708,2182.6128107030904,1.9522212880551968,0.00438612705409422,0.21355437911533465,0.7820594938305712,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,5.623413251903491e+23,0.9999999777760276,28.66048615224793,2558.7989226985105,1.9408584338186938,0.003856032335518831,0.2136680818785984,0.7824758857858828,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,7.498942093324558e+23,0.9999999777760276,32.62026937315582,2999.407707999796,1.9299899808120344,0.003389534128712425,0.21376814349648066,0.782842322374807,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1e+24,0.9999999777760276,37.129578467258746,3515.4574234926276,1.919594038686599,0.0029791087039876063,0.2138561777727517,0.7831647135232607,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1.333521432163324e+24,0.9999999777760276,42.26467919949808,4119.850994746108,1.9096497457001869,0.002618098710744757,0.2139336126770418,0.7834482886122135,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1.7782794100389228e+24,0.9999999777760276,48.11242133281944,4827.697966613232,1.9001372113142205,0.0023006184566606762,0.21400171066199816,0.7836976708813411,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,2.3713737056616553e+24,0.9999999777760276,54.7717075257864,5656.691849333483,1.891037463279677,0.00202146873594382,0.21406158693221483,0.7839169443318414,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,3.1622776601683796e+24,0.9999999777760276,62.35516621247241,6627.551980003739,1.8823323987125797,0.0017760600703413151,0.21411422590866575,0.7841097140209928,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,4.2169650342858227e+24,0.9999999777760276,70.99105600257823,7764.54101383137,1.8740047387262273,0.0015603437877934618,0.21416049601200243,0.7842791602002042,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,5.62341325190349e+24,0.9999999777760276,80.82543550359158,9096.070791582084,1.8660379862446592,0.0013707502683141294,0.21420116290851413,0.7844280868231718,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,7.498942093324559e+24,0.9999999777760276,92.0246332700904,10655.4119209956,1.8584163866713,0.001204133811664735,0.21423690133574683,0.7845589648525886,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1e+25,0.9999999777760276,104.77806099643163,12481.524653288607,1.8511248911292868,0.0010577234838675884,0.21426830564568908,0.7846739708704433,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1.3335214321633241e+25,0.9999999777760276,119.30141700557705,14620.03185940374,1.8441491220265775,0.0009290793917295801,0.21429589918367595,0.7847750214245945,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1.7782794100389228e+25,0.9999999777760276,135.84033438305883,17124.35838552179,1.8374753407303852,0.0008160538466295418,0.21432014261856963,0.7848638035348009,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,2.3713737056616553e+25,0.9999999777760276,154.67453532695194,20057.065256467147,1.8310904171624849,0.0007167569213711127,0.21434144133064853,0.7849418017479804,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,3.1622776601683795e+25,0.9999999777760276,176.12256210872604,23491.412030247197,1.8249818011501222,0.0006295259400264124,0.21436015195588876,0.7850103221040848,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,4.216965034285822e+25,0.9999999777760276,200.54714903041776,27513.188461957816,1.8191374953871675,0.0005528985244914436,0.21437658816734828,0.7850705133081602,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,5.6234132519034905e+25,0.9999999777760276,228.36146451651862,32222.842127601736,1.8135460298772588,0.00048558845356755945,0.2143910258532775,0.7851233856931549,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,7.498942093324558e+25,0.9999999777760276,260.03579619570195,37738.02910803139,1.8081964377453934,0.0004264653227063854,0.214403707480006,0.7851698271972877,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1e+26,0.9999999777760276,296.1059380861754,44196.49173879858,1.8030782323170915,0.0003745349107199828,0.21441484630318872,0.7852106187860913,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1.333521432163324e+26,0.9999999777760276,337.1819381248866,51759.54224666182,1.7981813853751627,0.0003289235241700173,0.2144246297258588,0.7852464467499712,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1.7782794100389227e+26,0.9999999777760276,383.95851448418125,60616.07758031017,1.7934963065135465,0.00028886327979931245,0.21443322245527555,0.785277914264925,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,2.3713737056616553e+26,0.9999999777760276,437.22679401315526,70987.29846776268,1.789013823515839,0.00025367937360526894,0.21444076923364644,0.7853055513927482,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,3.1622776601683796e+26,0.9999999777760276,497.887690259659,83132.23398818781,1.784725163693201,0.00022277885075841866,0.21444739724692571,0.7853298239023159,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,4.216965034285822e+26,0.9999999777760276,566.9671451795269,97354.20972070078,1.7806219361224862,0.00019564071602254322,0.21445321824608143,0.7853511410378959,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,5.623413251903491e+26,0.9999999777760276,645.6337384260293,114008.37732630552,1.7766961147307867,0.00017180716530341603,0.21445833042788634,0.7853698624068103,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,7.498942093324558e+26,0.9999999777760276,735.2174458372234,133510.76034734474,1.7729400221772855,0.00015087621384071647,0.21446282001613473,0.7853863037700245,0,单调下降（上角点 $Q=1$）,[],True
对数渐进型,1e+27,0.9999999777760276,837.2337295884961,156348.3638516089,1.7693463144874122,0.00013249449943324743,0.21446676280531637,0.7854007426952504,0,单调下降（上角点 $Q=1$）,[],True
