target,domain,cox_effect_plus0_1,ci_low,ci_high,significant
loss_arxiv,arxiv,-0.2908958814686459,-0.3122241662944858,-0.26765078683757043,True
loss_arxiv,freelaw,0.12862621327273235,0.089735446900098,0.17617221172053799,True
loss_arxiv,nih_exporter,-0.03511437686408957,-0.4719866234463235,0.43557080321235603,False
loss_arxiv,pubmed_central,-0.006604941960033855,-0.0259562137677127,0.013795911192179782,False
loss_arxiv,wikipedia_en,0.06787668425436373,0.03066515716011539,0.10583718161601215,True
loss_arxiv,dm_mathematics,-0.04150656574306942,-0.12843505246881076,0.046070891415971926,False
loss_arxiv,github,0.09350528556950159,0.07496959025164583,0.11670374289897871,True
loss_arxiv,philpapers,-0.46990805255452833,-0.8346152588796422,-0.06744232487428281,True
loss_arxiv,stackexchange,-0.06533305410524484,-0.09107482224550356,-0.04650324177604562,True
loss_arxiv,enron_emails,0.262909840211823,-0.7950096188882236,1.2956951601104454,False
loss_arxiv,gutenberg_pg_19,0.027559960651276787,-0.0389073604885855,0.0892383030524242,False
loss_arxiv,pile_cc,0.09741281591964078,0.06809180166384274,0.1250517093466361,True
loss_arxiv,ubuntu_irc,-0.038483618146127614,-0.1509648305600555,0.09252503821551039,False
loss_arxiv,europarl,-0.08250655541388448,-0.2643889690530378,0.11728175263200226,False
loss_arxiv,hackernews,-0.05582501427549573,-0.26452473795582004,0.14554438864980918,False
loss_arxiv,pubmed_abstracts,0.014864014801015424,-0.029492125140275896,0.06019827687935159,False
loss_arxiv,uspto_backgrounds,0.05125981378889651,0.014300413641569594,0.09661870673285249,True
loss_freelaw,arxiv,0.0805930592621266,0.05928563288653045,0.09886384245776558,True
loss_freelaw,freelaw,-0.29128444055295105,-0.32468979995565256,-0.2671606609429075,True
loss_freelaw,nih_exporter,-0.13053150300549268,-0.40765642235446636,0.11994977208600273,False
loss_freelaw,pubmed_central,0.05569426664286208,0.03745082136339431,0.07549522360791994,True
loss_freelaw,wikipedia_en,-0.004355478082602391,-0.025730610169415972,0.018355557143037226,False
loss_freelaw,dm_mathematics,0.022576270651959256,-0.043873536891577886,0.08399150334336147,False
loss_freelaw,github,0.09890471058426127,0.07922317274775136,0.11738098104863823,True
loss_freelaw,philpapers,-0.2344039255598205,-0.5557022908891501,0.05145281941495985,False
loss_freelaw,stackexchange,0.08101601480087302,0.06368741500840498,0.09975541049224702,True
loss_freelaw,enron_emails,-1.0295837508503665,-1.610778116827384,-0.4098118632365848,True
loss_freelaw,gutenberg_pg_19,-0.04976145703632333,-0.08511555747462357,-0.021436503768354966,True
loss_freelaw,pile_cc,-0.02420720780869958,-0.034440289330361314,-0.013361661577222416,True
loss_freelaw,ubuntu_irc,-0.054773023639395714,-0.13353541443083233,0.037802703158080944,False
loss_freelaw,europarl,-0.10587180174018163,-0.23842681986740322,0.02003012358956607,False
loss_freelaw,hackernews,-0.2106107870920636,-0.36914712694174706,-0.04679188278820624,True
loss_freelaw,pubmed_abstracts,0.05843050021507373,0.02566985656203318,0.08929848989368681,True
loss_freelaw,uspto_backgrounds,0.040578143922224245,0.01351259994889974,0.06248138437537639,True
loss_pubmed_central,arxiv,0.03698569717979026,0.016570505907687803,0.05484059003622946,True
loss_pubmed_central,freelaw,0.10527547555837244,0.08122148235885725,0.1310461650084272,True
loss_pubmed_central,nih_exporter,-0.4362466860213849,-0.7487901221002203,-0.11138377273087596,True
loss_pubmed_central,pubmed_central,-0.26543940793224385,-0.28946170834844126,-0.24653022016553247,True
loss_pubmed_central,wikipedia_en,0.043231312908687536,0.009459997183489503,0.07086119317580765,True
loss_pubmed_central,dm_mathematics,-0.019566700693140697,-0.09500965484577438,0.04708812756818294,False
loss_pubmed_central,github,0.10547467390938409,0.0841044311677866,0.13282448816489098,True
loss_pubmed_central,philpapers,-0.3013220567584617,-0.6483963045826018,0.007075483887220404,False
loss_pubmed_central,stackexchange,0.06181352390234391,0.03646793638382886,0.08523138698495891,True
loss_pubmed_central,enron_emails,0.41582651850229674,-0.3182659011853973,1.1353081854680391,False
loss_pubmed_central,gutenberg_pg_19,0.011229445754285384,-0.03142950104482231,0.0543098835827428,False
loss_pubmed_central,pile_cc,0.09966586109653089,0.08308401438345606,0.1200583115367992,True
loss_pubmed_central,ubuntu_irc,-0.09961112887168558,-0.19994239450903126,0.0014409061500083207,False
loss_pubmed_central,europarl,-0.2169043775587778,-0.3679022777546019,-0.04409517491766145,True
loss_pubmed_central,hackernews,-0.09479858147371245,-0.28691140292013084,0.06688698648254333,False
loss_pubmed_central,pubmed_abstracts,-0.10244467206884666,-0.1366725831571582,-0.07358482667026356,True
loss_pubmed_central,uspto_backgrounds,0.01588604371982914,-0.01070723843341618,0.04794257483229569,False
loss_wikipedia_en,arxiv,0.05230619139181637,0.03941615737661881,0.0642093142042398,True
loss_wikipedia_en,freelaw,0.03573095447869059,0.023094474817625964,0.04686106202981217,True
loss_wikipedia_en,nih_exporter,-0.1535388985467276,-0.3002968717423913,0.004395523256013872,False
loss_wikipedia_en,pubmed_central,0.031426538027521156,0.018735434170564027,0.04163888109022395,True
loss_wikipedia_en,wikipedia_en,-0.2477026145264217,-0.270310192326104,-0.2320011990247165,True
loss_wikipedia_en,dm_mathematics,0.049482001434574575,0.0049115461377506765,0.09255281774858597,True
loss_wikipedia_en,github,0.08154890772158666,0.06850425994897247,0.09454300469594117,True
loss_wikipedia_en,philpapers,-0.23235843891869043,-0.3982713612765805,-0.05994908933562845,True
loss_wikipedia_en,stackexchange,0.042043708850519765,0.029539923271157318,0.0525080793949134,True
loss_wikipedia_en,enron_emails,-0.4872118752935142,-0.7948284818791042,-0.07071196176617214,True
loss_wikipedia_en,gutenberg_pg_19,-0.022032396758515357,-0.04499835562008848,0.0008230900679028289,False
loss_wikipedia_en,pile_cc,-0.056153665624234385,-0.0643653320999822,-0.04963097816091675,True
loss_wikipedia_en,ubuntu_irc,0.007948701676053025,-0.04152699300987549,0.06486308155427728,False
loss_wikipedia_en,europarl,-0.008658089487167732,-0.0844588373481818,0.07072992407433815,False
loss_wikipedia_en,hackernews,-0.06705947212291627,-0.15599473189469382,0.03775576963988458,False
loss_wikipedia_en,pubmed_abstracts,0.02467081352514697,0.007794292300169252,0.04249054300283409,True
loss_wikipedia_en,uspto_backgrounds,0.03064320419386572,0.012998776576615452,0.04717625095571738,True
loss_dm_mathematics,arxiv,0.10419294385164812,0.062125097277960055,0.1445307328622231,True
loss_dm_mathematics,freelaw,0.11559378744641151,0.06182312189190154,0.15970328839497025,True
loss_dm_mathematics,nih_exporter,-0.4376953232450173,-1.1964024057517824,0.15678133185141122,False
loss_dm_mathematics,pubmed_central,0.09479715096116352,0.05382842149762244,0.13479810874864853,True
loss_dm_mathematics,wikipedia_en,0.05946990777755918,-0.00449181479109714,0.11452376865414575,False
loss_dm_mathematics,dm_mathematics,-1.791212577210527,-1.98886635304427,-1.6345656692587507,True
loss_dm_mathematics,github,0.10361136563235639,0.06428596529566463,0.13903442197395108,True
loss_dm_mathematics,philpapers,-0.9290013227491427,-1.7111775328033396,-0.27994544077574224,True
loss_dm_mathematics,stackexchange,0.02333651701298338,-0.01792780190982154,0.06160026592989086,False
loss_dm_mathematics,enron_emails,-1.1538681020289576,-2.6393409164830506,0.5210542643774205,False
loss_dm_mathematics,gutenberg_pg_19,-0.033717033223729403,-0.1369308354771752,0.05734661488283328,False
loss_dm_mathematics,pile_cc,0.08745842957364239,0.04788953918171841,0.12534889238865984,True
loss_dm_mathematics,ubuntu_irc,-0.13206877602690478,-0.35923741029112094,0.11087766225224877,False
loss_dm_mathematics,europarl,-0.00427299659249975,-0.3530157067594746,0.2929027898448839,False
loss_dm_mathematics,hackernews,-0.3270933763348525,-0.6754737992990971,0.06390613546655532,False
loss_dm_mathematics,pubmed_abstracts,0.06698971140623688,-0.003516295920725533,0.13273529507084544,False
loss_dm_mathematics,uspto_backgrounds,0.07952444510127182,0.010988928573123174,0.1389670599590552,True
loss_github,arxiv,0.10246676867009816,0.07309826770611338,0.13125447946670116,True
loss_github,freelaw,0.12581060027602875,0.08787826357926863,0.15851177669393654,True
loss_github,nih_exporter,-0.34991693503046145,-0.7038421504274274,0.017934362731867045,False
loss_github,pubmed_central,0.12028351935691166,0.08697233116489682,0.15577804172596993,True
loss_github,wikipedia_en,0.08109802053562178,0.05071820884475988,0.10725751768086961,True
loss_github,dm_mathematics,-0.034114302535962426,-0.12804301676744356,0.07934950499064172,False
loss_github,github,-0.2838824118655526,-0.31233437719494367,-0.264626636050817,True
loss_github,philpapers,-0.5224476530042084,-0.8928417624984238,-0.08766550567493998,True
loss_github,stackexchange,-0.13659094512790296,-0.16183878851618272,-0.11726372024893741,True
loss_github,enron_emails,-1.027543356987982,-1.7401138206560027,-0.2956960854712271,True
loss_github,gutenberg_pg_19,0.036990140892166054,-0.020172396857628585,0.0948777121123218,False
loss_github,pile_cc,0.07478182690054151,0.05154315895927416,0.09792584382906809,True
loss_github,ubuntu_irc,-0.1232084832801028,-0.23330250052421667,-0.014354930000540767,True
loss_github,europarl,-0.11090434096091874,-0.28402918748122086,0.07773549784139464,False
loss_github,hackernews,-0.17656245790538921,-0.33000174221534834,0.008637784786622155,False
loss_github,pubmed_abstracts,0.011439125944174523,-0.022271797488949557,0.0452308993872741,False
loss_github,uspto_backgrounds,0.0954607627002675,0.05631037271395585,0.13909369123130472,True
loss_stackexchange,arxiv,0.06522430407581428,0.04307687096295107,0.08698079037024448,True
loss_stackexchange,freelaw,0.095661962811727,0.06995118927717955,0.12206327127875786,True
loss_stackexchange,nih_exporter,-0.24866976450214556,-0.5696040936878516,0.026504972385163684,False
loss_stackexchange,pubmed_central,0.08732605080097657,0.0643033305970672,0.1108223178216536,True
loss_stackexchange,wikipedia_en,0.057257780349125466,0.03428250052264896,0.08134760728271585,True
loss_stackexchange,dm_mathematics,-0.003601500695104902,-0.0705718748488816,0.06483621341199888,False
loss_stackexchange,github,-0.07172557598005148,-0.08347355483588523,-0.059838803140493856,True
loss_stackexchange,philpapers,-0.3367250528284787,-0.6033648369530645,-0.07775317030988683,True
loss_stackexchange,stackexchange,-0.24894217969181495,-0.27503275996394,-0.2263342385995843,True
loss_stackexchange,enron_emails,-0.35055356384740577,-0.9581711094338552,0.19802453252491617,False
loss_stackexchange,gutenberg_pg_19,0.051393407743254495,0.01608299756615157,0.09351409860971309,True
loss_stackexchange,pile_cc,0.03753521250816896,0.023516437455896985,0.05153569845816881,True
loss_stackexchange,ubuntu_irc,-0.09428393325958463,-0.1776242636861517,-0.003972051969942467,True
loss_stackexchange,europarl,-0.06281897283197496,-0.18728686807091996,0.06776936326604563,False
loss_stackexchange,hackernews,-0.1978259741018079,-0.33285473916369623,-0.06740443006185207,True
loss_stackexchange,pubmed_abstracts,0.022111920249134047,-0.004375413540349333,0.04663774440256448,False
loss_stackexchange,uspto_backgrounds,0.056622179705287656,0.026082980665955234,0.09415793039986163,True
loss_gutenberg_pg_19,arxiv,0.05122676035309085,0.03778325886112552,0.06627502522790989,True
loss_gutenberg_pg_19,freelaw,-0.012218652590831743,-0.02141663409643752,-0.003713530222086048,True
loss_gutenberg_pg_19,nih_exporter,-0.040233063879273855,-0.16468009940054879,0.10665883527160859,False
loss_gutenberg_pg_19,pubmed_central,0.05350265646147041,0.043190121011853495,0.06361589122328316,True
loss_gutenberg_pg_19,wikipedia_en,-0.012017311465179382,-0.022839175342224502,-0.0027458104458995755,True
loss_gutenberg_pg_19,dm_mathematics,0.039145686350003435,0.01206887031898332,0.0708498920900817,True
loss_gutenberg_pg_19,github,0.064072286285382,0.05400836881086635,0.07282655307975229,True
loss_gutenberg_pg_19,philpapers,-0.058891720245697554,-0.18438217650361674,0.08440511119612423,False
loss_gutenberg_pg_19,stackexchange,0.03527930972806324,0.025425630890185576,0.04401805650070741,True
loss_gutenberg_pg_19,enron_emails,-0.5664978345732842,-0.8419876179680468,-0.33918506895474865,True
loss_gutenberg_pg_19,gutenberg_pg_19,-0.3343909590439512,-0.3575524055283377,-0.3104185566702597,True
loss_gutenberg_pg_19,pile_cc,-0.05069061367053424,-0.05697464453823246,-0.04502554683034232,True
loss_gutenberg_pg_19,ubuntu_irc,0.02240501765853126,-0.017916228209806647,0.06413066038547455,False
loss_gutenberg_pg_19,europarl,-0.017954975269051467,-0.08671682661688987,0.06394691010949057,False
loss_gutenberg_pg_19,hackernews,-0.18801372077435888,-0.251767645212563,-0.1306791224191606,True
loss_gutenberg_pg_19,pubmed_abstracts,0.032594827678874214,0.018013414203344694,0.04676553872367004,True
loss_gutenberg_pg_19,uspto_backgrounds,0.04220745915122498,0.026517826926155407,0.05634437824479236,True
loss_pile_cc,arxiv,0.0471351962640323,0.040379345314535624,0.054664747624541675,True
loss_pile_cc,freelaw,0.016541943445028684,0.010057393190690229,0.02318759442214373,True
loss_pile_cc,nih_exporter,-0.11835881211310094,-0.20105077855116665,-0.03740180392322166,True
loss_pile_cc,pubmed_central,0.03165611827508831,0.02458223282106485,0.03767713166986475,True
loss_pile_cc,wikipedia_en,-0.04219201750124652,-0.04876138496533315,-0.03689917512299287,True
loss_pile_cc,dm_mathematics,0.025030267411454653,0.00016900467368407475,0.048425227613080844,True
loss_pile_cc,github,0.05980034258459417,0.052981592733611485,0.0661746180512622,True
loss_pile_cc,philpapers,-0.07610458349702341,-0.16849807211224702,0.0065806552728470006,False
loss_pile_cc,stackexchange,0.015306894706913708,0.009790805334104147,0.020365704997609344,True
loss_pile_cc,enron_emails,-0.4428755689327745,-0.6603898858503374,-0.27130760221527395,True
loss_pile_cc,gutenberg_pg_19,-0.024977389841232038,-0.035670043489153855,-0.013589570835120595,True
loss_pile_cc,pile_cc,-0.10495337701332841,-0.11058665891907157,-0.09928467229468861,True
loss_pile_cc,ubuntu_irc,-0.055877700224827534,-0.08051265644565327,-0.031075451372498234,True
loss_pile_cc,europarl,0.0018249169331592192,-0.04359307327571695,0.04069544489104303,False
loss_pile_cc,hackernews,-0.12597436035751208,-0.1679098427067437,-0.07906200076978484,True
loss_pile_cc,pubmed_abstracts,0.014657571815606216,0.006612574080956143,0.023473101346903877,True
loss_pile_cc,uspto_backgrounds,0.018429913934532565,0.010516338954434894,0.02654287636595182,True
loss_ubuntu_irc,arxiv,0.07297357088377578,0.04494740328799423,0.09751130110010212,True
loss_ubuntu_irc,freelaw,0.08981332879471564,0.061540558811175226,0.11500060026799809,True
loss_ubuntu_irc,nih_exporter,-0.17820850385394413,-0.6349643357863192,0.21750107244894795,False
loss_ubuntu_irc,pubmed_central,0.11341827001409893,0.08868574241227456,0.1369493928590078,True
loss_ubuntu_irc,wikipedia_en,0.06907290209890293,0.039856289175498376,0.10518368714931418,True
loss_ubuntu_irc,dm_mathematics,0.01266317211673219,-0.09301398012346757,0.10434345550475908,False
loss_ubuntu_irc,github,0.055582799154913334,0.033073525889462434,0.07711973251350188,True
loss_ubuntu_irc,philpapers,-0.6633075812926034,-1.079169786704858,-0.25770720455112023,True
loss_ubuntu_irc,stackexchange,0.031764390577265524,0.010338411763429338,0.04876950022366137,True
loss_ubuntu_irc,enron_emails,-2.013839163453013,-3.084817530568445,-1.1254385507672107,True
loss_ubuntu_irc,gutenberg_pg_19,0.014065709110836494,-0.04491046871356347,0.06949050349901123,False
loss_ubuntu_irc,pile_cc,0.040552863416091885,0.02109101737876138,0.057300588770958505,True
loss_ubuntu_irc,ubuntu_irc,-1.8111943931658778,-1.974545749244079,-1.6971380582939621,True
loss_ubuntu_irc,europarl,-0.3794811555660119,-0.5727858754833596,-0.19194152109408327,True
loss_ubuntu_irc,hackernews,-0.21448017356489935,-0.3914320853885866,-0.017024114289493908,True
loss_ubuntu_irc,pubmed_abstracts,0.06834340373878965,0.03287504741637539,0.10429488540656137,True
loss_ubuntu_irc,uspto_backgrounds,0.040369103998845475,0.0027623405881405678,0.08114950000709954,True
loss_hackernews,arxiv,0.051896377802859335,0.04210616531658411,0.06091501118366696,True
loss_hackernews,freelaw,0.01865160477215707,0.009023714997188766,0.027320435366357112,True
loss_hackernews,nih_exporter,-0.08853747244942456,-0.19980871559329214,0.029516192775273505,False
loss_hackernews,pubmed_central,0.05129573963076022,0.042912236324889975,0.05919453652318988,True
loss_hackernews,wikipedia_en,0.015653118069557947,0.007396391817394308,0.025538738005644226,True
loss_hackernews,dm_mathematics,0.012879547522638592,-0.011569435976306637,0.037126710684312496,False
loss_hackernews,github,0.037338149838308084,0.03191352718027041,0.04311104221350352,True
loss_hackernews,philpapers,-0.021280153505418616,-0.13751909632919104,0.10277427232663273,False
loss_hackernews,stackexchange,-0.010394617398748321,-0.01727032745998614,-0.003498896147876918,True
loss_hackernews,enron_emails,-0.5064020840048084,-0.7065644631588086,-0.2845705676102786,True
loss_hackernews,gutenberg_pg_19,-0.028396446573601065,-0.042618547107650374,-0.01473608456637806,True
loss_hackernews,pile_cc,-0.05003213548268333,-0.05595254469713329,-0.04481133419835043,True
loss_hackernews,ubuntu_irc,-0.05391582417621359,-0.08415819188398813,-0.022801966950564658,True
loss_hackernews,europarl,0.025034236442572057,-0.02751158811892962,0.07954925685483409,False
loss_hackernews,hackernews,-0.8779505401871412,-0.9520684907811663,-0.816770803016503,True
loss_hackernews,pubmed_abstracts,0.01765621324102966,0.007477301614170754,0.030077729808752614,True
loss_hackernews,uspto_backgrounds,0.02528894917188185,0.013687966705277462,0.039221171912995595,True
loss_pubmed_abstracts,arxiv,0.05770569087290839,0.046378466740541274,0.0688388998524851,True
loss_pubmed_abstracts,freelaw,0.07327644420627377,0.05920208379679921,0.08863625780149212,True
loss_pubmed_abstracts,nih_exporter,-0.4970320683040826,-0.6626280444811157,-0.34271088576252084,True
loss_pubmed_abstracts,pubmed_central,-0.09580120453890821,-0.10362265615617779,-0.08832020456372379,True
loss_pubmed_abstracts,wikipedia_en,0.02472752366717188,0.014460761886421763,0.0362095945567985,True
loss_pubmed_abstracts,dm_mathematics,0.01253564603716599,-0.023924647485261973,0.05199621564161461,False
loss_pubmed_abstracts,github,0.10987417994331185,0.0927278204940155,0.12625143291017094,True
loss_pubmed_abstracts,philpapers,-0.14571382751447576,-0.30417610202926804,0.014906291002253037,False
loss_pubmed_abstracts,stackexchange,0.06985850726215272,0.05495197794399893,0.08459988169186289,True
loss_pubmed_abstracts,enron_emails,-0.03795526474636804,-0.41512154223893916,0.37467059032611943,False
loss_pubmed_abstracts,gutenberg_pg_19,0.013017361120473298,-0.009714389817387205,0.03433644435250787,False
loss_pubmed_abstracts,pile_cc,0.02777386305234369,0.021760148624880255,0.035296314646498454,True
loss_pubmed_abstracts,ubuntu_irc,0.029401514031184788,-0.014136591540286386,0.07519240838258393,False
loss_pubmed_abstracts,europarl,-0.03423875115362603,-0.1130121781186748,0.04290042731521306,False
loss_pubmed_abstracts,hackernews,-0.012752685554952287,-0.11585374600101409,0.09024520172008452,False
loss_pubmed_abstracts,pubmed_abstracts,-0.3008729594531331,-0.32363736201586973,-0.28435401271058164,True
loss_pubmed_abstracts,uspto_backgrounds,-0.031062447864932865,-0.04097302331726096,-0.020383434296565982,True
loss_uspto_backgrounds,arxiv,0.04192511813278598,0.03092869369081126,0.050881887764170866,True
loss_uspto_backgrounds,freelaw,0.039725600710776056,0.02879489570188039,0.0515114381169471,True
loss_uspto_backgrounds,nih_exporter,-0.01965470513427669,-0.19888620000125184,0.13593658511767012,False
loss_uspto_backgrounds,pubmed_central,0.013754592754001822,0.005885623168585316,0.02256798578524384,True
loss_uspto_backgrounds,wikipedia_en,0.013030688520879203,0.0007080875883170127,0.02342565346008979,True
loss_uspto_backgrounds,dm_mathematics,-0.0007876161332148661,-0.03907765605139195,0.03847184687424358,False
loss_uspto_backgrounds,github,0.08451168518764324,0.07241952522582529,0.09581593911606123,True
loss_uspto_backgrounds,philpapers,-0.19385983264922896,-0.35956809437228676,-0.013123025005530616,True
loss_uspto_backgrounds,stackexchange,0.04871209561836339,0.0376730035445468,0.06056672199689658,True
loss_uspto_backgrounds,enron_emails,0.25925175457278615,-0.058625096492529984,0.5949902179952505,False
loss_uspto_backgrounds,gutenberg_pg_19,0.016810829833609726,-0.005708368440201561,0.0406776290488837,False
loss_uspto_backgrounds,pile_cc,0.0008498094841985708,-0.007276663795205551,0.008121749508221218,False
loss_uspto_backgrounds,ubuntu_irc,0.060187921505623125,0.016880521451384824,0.10119943141115333,True
loss_uspto_backgrounds,europarl,-0.07750411840407583,-0.16078934099184766,0.004239472890587079,False
loss_uspto_backgrounds,hackernews,-0.01486567748668652,-0.09593747981179729,0.09310285769769391,False
loss_uspto_backgrounds,pubmed_abstracts,-0.035501448923864566,-0.049951665385302456,-0.022496199966699423,True
loss_uspto_backgrounds,uspto_backgrounds,-0.29739826833619715,-0.3178902801367494,-0.27756731969328025,True
L_avg,arxiv,0.03644121517477689,0.024888795392207338,0.04663347074278221,True
L_avg,freelaw,0.0416311402022405,0.02852787583096611,0.054836520883921304,True
L_avg,nih_exporter,-0.21028754714995554,-0.3492776166524694,-0.06047700902633825,True
L_avg,pubmed_central,0.021946872961051005,0.010658295344743017,0.03423994924539325,True
L_avg,wikipedia_en,0.009626962815878498,-0.0021649668825154344,0.022627246969259298,False
L_avg,dm_mathematics,-0.13203666703742298,-0.16638592966658064,-0.10058358046216195,True
L_avg,github,0.04143203065889534,0.032114132030925543,0.0511231723874831,True
L_avg,philpapers,-0.32194801546751983,-0.4636917175247991,-0.19599678320390773,True
L_avg,stackexchange,-0.0040099872203256115,-0.015342900860806597,0.005049391380840104,False
L_avg,enron_emails,-0.5137186501101224,-0.905788657631822,-0.19399791712254325,True
L_avg,gutenberg_pg_19,-0.02478529441318795,-0.047761167646734194,-0.006477450909517748,True
L_avg,pile_cc,0.013845667873205581,0.005618830060252527,0.021913191888214195,True
L_avg,ubuntu_irc,-0.18026720968610238,-0.23088632206278015,-0.14505174337859641,True
L_avg,europarl,-0.08263515243095672,-0.15400565578389602,-0.017221390225036243,True
L_avg,hackernews,-0.19721637086398386,-0.2642819553607141,-0.12721143136272695,True
L_avg,pubmed_abstracts,-0.008235459833135431,-0.022415485426093014,0.008400806236477099,False
L_avg,uspto_backgrounds,0.012908407937461324,-0.0010353719610821726,0.02687996234188954,False
