model,date,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO,IFEval_se,BBH_se,MATH Lvl 5_se,GPQA_se,MUSR_se,MMLU-PRO_se,C8_mean6
CultriX__Qwen2.5-14B-Brocav7,2024-12-23,0.6229205175600739,0.6417288665162298,0.3187311178247734,0.35267857142857145,0.47883597883597884,0.5257646276595744,0.020856233918528456,0.005825404651773831,0.01198603769160143,0.02259934056390157,0.01795512740095546,0.004552414425074687,0.4901099466375336
CultriX__Qwen2.5-14B-BrocaV9,2025-01-14,0.6247689463955638,0.6361742752994272,0.29682779456193353,0.35714285714285715,0.46825396825396826,0.5330784574468085,0.02083589806503567,0.005843338925119131,0.011886281972172943,0.02266336846322687,0.017945816893501106,0.004548483866291787,0.4860410498500931
CultriX__Qwen2.5-14B-Emerged,2024-12-19,0.6506469500924215,0.6240236070126715,0.3074018126888218,0.34598214285714285,0.46825396825396826,0.5186170212765957,0.02051672743144045,0.005884910609806514,0.011764207575815167,0.022499241830682457,0.017925285824054685,0.004555309451148912,0.4858209170302703
CultriX__Qwen2.5-14B-Emergedv3,2024-12-22,0.5822550831792976,0.6163860440895678,0.20694864048338368,0.34375,0.4722222222222222,0.5173703457446809,0.02122341916161409,0.005947981259792627,0.01083055641408414,0.02246478414865448,0.01803005949086325,0.004555718744219008,0.4564887226198588
CultriX__Qwen2.5-14B-FinalMerge,2024-12-24,0.43622920517560076,0.570387085575421,0.13066465256797583,0.3638392857142857,0.4365079365079365,0.4574468085106383,0.021340853089940326,0.006148676313529576,0.00913001713058116,0.022755399088186717,0.017460331159124345,0.004541931696650132,0.3991791623419763
CultriX__Qwen2.5-14B-Hyper,2025-01-20,0.47504621072088726,0.6484985245617081,0.3300604229607251,0.3861607142857143,0.4894179894179894,0.5374002659574468,0.021489761058967286,0.005809745333874188,0.011991881324782698,0.02302807434668535,0.01809058886887487,0.004545699937676331,0.47776402131741175
CultriX__Qwen2.5-14B-Hyperionv3,2025-01-19,0.6358595194085028,0.6500607533414338,0.3413897280966767,0.35714285714285715,0.4722222222222222,0.5339926861702128,0.02070704795859195,0.005786579698934434,0.012127577486124396,0.02266336846322687,0.017973204038742915,0.00454792356845968,0.49844462773031756
CultriX__Qwen2.5-14B-Hyperionv4,2025-01-20,0.4824399260628466,0.6452004860267315,0.3300604229607251,0.38839285714285715,0.4828042328042328,0.5364029255319149,0.02150330051338897,0.0058135511867770644,0.011992039936546519,0.023052505270505383,0.018099476118626796,0.004546372842954737,0.47755014175488464
CultriX__Qwen2.5-14B-Hyperionv5,2025-01-20,0.6192236598890942,0.6422496094428051,0.29531722054380666,0.36160714285714285,0.47883597883597884,0.5301695478723404,0.020895937888190826,0.005844306238400545,0.012095353918094564,0.022725254117437185,0.018002667360626317,0.004550164598187538,0.48790052657352795
CultriX__Qwen2.5-14B-HyperMarck-dl,2025-02-25,0.6118299445471349,0.6080541572643638,0.5287009063444109,0.36160714285714285,0.44047619047619047,0.5090591755319149,0.020971500215794834,0.006010907001285308,0.01239714946932347,0.022725254117437185,0.017605484624941506,0.004557722142818135,0.509954586170193
CultriX__Qwen2.5-14B-MegaMerge-pt2,2024-10-25,0.5083179297597042,0.6550946016316612,0.27341389728096677,0.3705357142857143,0.4722222222222222,0.5420545212765957,0.021513596564021183,0.005758589997961097,0.011634464426352579,0.02284266773348289,0.0180071553319436,0.0045423177369152,0.47027314774281076
CultriX__Qwen2.5-14B-MergeStock,2024-10-24,0.5027726432532348,0.6554417635827113,0.2938066465256797,0.3638392857142857,0.4669312169312169,0.539561170212766,0.021516243323548113,0.005761659680301564,0.011809611541815446,0.022755399088186738,0.017996645562783884,0.004544179219097715,0.47039212103664907
CultriX__Qwen2.5-14B-partialmergept1,2025-01-19,0.5804066543438078,0.6134351675056414,0.1986404833836858,0.3482142857142857,0.4748677248677249,0.5207779255319149,0.021236532548855144,0.005934876817697904,0.010754953411079095,0.022533152157915175,0.017918976093354484,0.004554532732982424,0.45605704022451016
CultriX__Qwen2.5-14B-ReasoningMerge,2025-02-24,0.38632162661737524,0.6571775733379621,0.520392749244713,0.41964285714285715,0.5158730158730159,0.5344913563829787,0.020953088140869307,0.005815133918519447,0.012515075733140498,0.023341772024302997,0.018024528052006588,0.004547611483501635,0.5056498630998171
CultriX__Qwen2.5-14B-Ultimav2,2025-02-05,0.48428835489833644,0.6540531157785107,0.3783987915407855,0.3705357142857143,0.49603174603174605,0.5417220744680851,0.021505948540061572,0.005790221009608232,0.012210124655798129,0.022842667733482962,0.01810312895507243,0.004542572551019045,0.48750496616719635
CultriX__Qwen2.5-14B-Unity,2024-12-22,0.6247689463955638,0.6002430133657352,0.15332326283987915,0.33035714285714285,0.4669312169312169,0.507563164893617,0.02083589806503567,0.00603757423477287,0.00977931517042266,0.022246398347131557,0.0178100002118228,0.004557948887173113,0.4471977912138591
CultriX__Qwen2.5-14B-Wernicke,2024-10-23,0.4510166358595194,0.6542266967540358,0.30060422960725075,0.38169642857142855,0.46825396825396826,0.5423869680851063,0.021413072765359795,0.0057630153952564975,0.011947518983724958,0.0229776793252723,0.017977540582171277,0.004542060886009678,0.46636415452188484
CultriX__Qwen2.5-14B-Wernicke-SFT,2024-11-20,0.42513863216266173,0.6443325811491061,0.3580060422960725,0.3950892857142857,0.3888888888888889,0.5069813829787234,0.021274039805355655,0.005826485983894892,0.011785613145328193,0.02312275103172857,0.017095291557742226,0.004558026040666208,0.4530728021982897
CultriX__Qwen2.5-14B-Wernicke-SLERP,2024-10-25,0.49907578558225507,0.641902447491755,0.09441087613293052,0.35044642857142855,0.4126984126984127,0.5093916223404256,0.021516537387842594,0.005796106066515099,0.007999256397988682,0.022566517597855332,0.017296947135377702,0.004557666210809341,0.4179875954695345
CultriX__Qwen2.5-14B-Wernickev3,2024-12-19,0.6506469500924215,0.6165596250650929,0.32779456193353473,0.35044642857142855,0.4708994708994709,0.515126329787234,0.02051672743144045,0.0059325315425379135,0.01210322903218263,0.02256651759785536,0.017970169363075328,0.004556383932429651,0.4885788943915304
CultriX__Qwenfinity-2.5-14B,2024-12-23,0.4195933456561922,0.5629231036278424,0.1487915407854985,0.34598214285714285,0.4497354497354497,0.4498005319148936,0.021236532548855144,0.006137818498672933,0.009668983847260613,0.022499241830682457,0.01787755391033016,0.0045354376614039635,0.39613768576283653
CultriX__Qwestion-14B,2024-11-23,0.5693160813308688,0.6432910952959555,0.31722054380664655,0.35714285714285715,0.46296296296296297,0.542220744680851,0.021308808857898823,0.005842354146756119,0.012143718017490332,0.02266336846322687,0.01799421889037833,0.004542189566084042,0.482025714203357
CultriX__SeQwence-14B,2024-11-20,0.4731977818853974,0.6491928484638083,0.33987915407854985,0.35044642857142855,0.4656084656084656,0.5418882978723404,0.021485638661938006,0.005775855088899826,0.01189646708260587,0.02256651759785536,0.017827548122170772,0.004542445398545409,0.47003549607999834
CultriX__SeQwence-14B-EvolMerge,2024-11-27,0.4731977818853974,0.6550946016316612,0.31797583081570996,0.36830357142857145,0.48148148148148145,0.5418882978723404,0.021485638661938006,0.005771327976305565,0.01192527853046655,0.022814103859296185,0.01801498221391679,0.004542445398545409,0.47299026085252693
CultriX__SeQwence-14B-EvolMergev1,2024-11-27,0.4898336414048059,0.6524908869987849,0.324773413897281,0.36830357142857145,0.46164021164021163,0.539311835106383,0.021512126001350697,0.005773058932977771,0.012224979930175519,0.022814103859296185,0.01797956954201027,0.0045443590714212044,0.472725593412673
CultriX__SeQwence-14B-v5,2024-11-19,0.5304990757855823,0.6502343343169589,0.3104229607250755,0.36607142857142855,0.4708994708994709,0.5414727393617021,0.021476507681143012,0.0057824854080526945,0.011729939874260513,0.022785014981990568,0.018035642498053707,0.004542762325153501,0.4782666682767031
CultriX__SeQwence-14Bv1,2024-11-27,0.6173752310536045,0.6321819128623503,0.33534743202416917,0.34375,0.4695767195767196,0.531998005319149,0.02091530784143664,0.005860031914081985,0.012017299658843312,0.02246478414865448,0.017908618417976172,0.004549126258729453,0.48837155013933203
CultriX__SeQwence-14Bv2,2024-12-08,0.5157116451016636,0.6280159694497484,0.21601208459214502,0.3325892857142857,0.458994708994709,0.5334109042553191,0.021505948540061572,0.00587574723296322,0.010995064461094562,0.022284195136714192,0.01775234413326126,0.004548281896883544,0.44745576635131173
CultriX__SeQwence-14Bv3,2024-11-27,0.5083179297597042,0.6276688074986981,0.2212990936555891,0.3392857142857143,0.46164021164021163,0.5334940159574468,0.02151359656402127,0.00589475189067039,0.011070278407140312,0.022394216573589882,0.01793802103796307,0.0045482310875424046,0.44861762879956074
CYFRAGOVPL__Llama-PLLuM-8B-base,2025-02-28,0.22365988909426987,0.43169588613088006,0.03625377643504532,0.2857142857142857,0.3968253968253968,0.27568151595744683,0.017931771054658346,0.006072161431431927,0.0051058101300868654,0.021367228699836087,0.01736799332380728,0.004073969232949292,0.27497179169288744
CYFRAGOVPL__Llama-PLLuM-8B-chat,2025-02-28,0.30129390018484287,0.4056587398021177,0.033987915407854986,0.2924107142857143,0.4193121693121693,0.27194148936170215,0.019744473483514352,0.006141263086382143,0.004972337497299629,0.02151461125992856,0.017453747980807493,0.004056673115842674,0.2874341547257335
CYFRAGOVPL__PLLuM-12B-base,2025-02-28,0.22365988909426987,0.4372504773476827,0.028700906344410877,0.28125,0.414021164021164,0.2740192819148936,0.017931771054658346,0.0061607267563138,0.004579322013134211,0.021265785688273954,0.017579346744653907,0.004066326451465266,0.2764836197870702
CYFRAGOVPL__PLLuM-12B-chat,2025-02-28,0.2735674676524954,0.4431522305155355,0.01812688821752266,0.28348214285714285,0.4113756613756614,0.2872340425531915,0.019183727107392846,0.006236232007804541,0.0036544081459194294,0.0213168289872622,0.017135697515158248,0.004125157801207047,0.2861564055285915
CYFRAGOVPL__PLLuM-12B-nc-base,2025-02-28,0.18114602587800369,0.42423190418330153,0.02190332326283988,0.27455357142857145,0.3637566137566138,0.25590093085106386,0.01657374894371447,0.006220722256270439,0.004015656121875229,0.021108747290633768,0.017161458716932334,0.003978326750917337,0.2535820615600657
CYFRAGOVPL__PLLuM-12B-nc-chat,2025-02-28,0.23475046210720887,0.4559972227043916,0.012084592145015106,0.30580357142857145,0.4351851851851852,0.25972406914893614,0.0182392882134338,0.0062184086422297415,0.003006504449893144,0.021792582688757046,0.017740020248068422,0.003997624981196709,0.2839241837865514
Daemontatox__AetherDrake-SFT,2024-12-25,0.4121996303142329,0.4844645026905051,0.14652567975830816,0.32142857142857145,0.4087301587301587,0.34990026595744683,0.021182238151733295,0.006229101412816002,0.009233501308027815,0.022089519157170147,0.017600792869893175,0.004348217575070943,0.35387480147987055
Daemontatox__AetherSett,2024-12-30,0.4731977818853974,0.5438291963200833,0.3074018126888218,0.31026785714285715,0.4603174603174603,0.4278590425531915,0.021485638661938006,0.006277780273625504,0.011885663525899695,0.021880380205954585,0.017920117216485495,0.004510773426610315,0.42047885848463523
Daemontatox__AetherTOT,2024-12-28,0.3567467652495379,0.5040791529248394,0.14954682779456194,0.3482142857142857,0.4074074074074074,0.38040226063829785,0.020614562936479897,0.006265797580322842,0.00909975293700106,0.022533152157915175,0.01751229468369293,0.004426144553631218,0.357732783288155
Daemontatox__AetherUncensored,2025-01-13,0.3419593345656192,0.4459295261239368,0.06797583081570997,0.29464285714285715,0.37433862433862436,0.27102726063829785,0.020413464513923615,0.00615139896349668,0.006763052569009097,0.021562481080109767,0.01691728266562019,0.004052390310515372,0.2993122389375076
Daemontatox__Cogito-MIS,2025-02-18,0.11829944547134935,0.5047734768269397,0.08610271903323263,0.2857142857142857,0.37566137566137564,0.14353390957446807,0.013898087176706528,0.006156829859448992,0.007474867140368763,0.021367228699836087,0.01712592870944706,0.0031965498395348196,0.2523475353802752
Daemontatox__CogitoDistil,2025-01-23,0.20517560073937152,0.36538795348029857,0.10498489425981873,0.24553571428571427,0.37433862433862436,0.2625498670212766,0.01737807119675965,0.005911694359712999,0.008178424228816027,0.020357428454484603,0.017183145272121614,0.004011634587612906,0.2596621090208507
Daemontatox__CogitoZ,2025-01-08,0.3438077634011091,0.6698489845512932,0.46299093655589124,0.40848214285714285,0.47883597883597884,0.5592586436170213,0.020439793487859976,0.005663475837456331,0.012157879534028826,0.023249665356807475,0.01795500357796751,0.004526342270089108,0.48720407496973944
Daemontatox__CogitoZ14,2025-01-08,0.6247689463955638,0.6283631314007985,0.20770392749244712,0.28348214285714285,0.40476190476190477,0.39993351063829785,0.02083589806503567,0.005898265463602533,0.010666163902448185,0.0213168289872622,0.01745774818255897,0.0044662468352654645,0.4248355939243591
Daemontatox__DocumentCogito,2025-01-16,0.43253234750462105,0.5105016490192675,0.1623867069486405,0.3325892857142857,0.3968253968253968,0.38023603723404253,0.021319792398178095,0.0062641755987088476,0.00952896330584756,0.022284195136714192,0.017422085110183755,0.004425770952785817,0.36917857054104236
Daemontatox__Llama3.3-70B-CogniLink,2025-01-14,0.6487985212569316,0.6668981079673668,0.3957703927492447,0.4732142857142857,0.48677248677248675,0.5172872340425532,0.020541692024854775,0.005657857814767303,0.0120389940697596,0.023615228730356045,0.017934850325491535,0.004555745020901251,0.5314568380838115
Daemontatox__Llama_cot,2025-03-09,0.7171903881700554,0.4794306544002777,0.20241691842900303,0.265625,0.3862433862433862,0.351811835106383,0.019380609595892707,0.006199992414028436,0.010288629824475098,0.02089005840079951,0.01721962839476699,0.004353663990356221,0.40045303039151753
Daemontatox__MawaredT1,2025-01-06,0.34935304990757854,0.5188335358444714,0.14577039274924472,0.34151785714285715,0.4695767195767196,0.4718251329787234,0.02051672743144045,0.006287454224176129,0.009373286314639363,0.022429776589214533,0.017936780058477417,0.004551227426608702,0.38281278136659913
Daemontatox__mini-Cogito-R1,2025-02-24,0.17190388170055454,0.32667939593820516,0.27492447129909364,0.30357142857142855,0.3439153439153439,0.14818816489361702,0.016236272672335777,0.005848755618898324,0.011276738139321377,0.021747782232917543,0.016735355291593854,0.0032391251749791503,0.2615304477197071
Daemontatox__mini_Pathfinder,2025-01-20,0.22181146025878004,0.39350807151536193,0.2190332326283988,0.24330357142857142,0.376984126984127,0.28091755319148937,0.017878765407944433,0.006014820327353258,0.011000193187803329,0.02029463862586685,0.01719492330288885,0.004097584505313997,0.28925966933445474
Daemontatox__Mini_QwQ,2025-01-16,0.3826247689463956,0.5530289880229127,0.28172205438066467,0.30357142857142855,0.46825396825396826,0.437250664893617,0.020915307841436644,0.006254489459308112,0.011596423986872943,0.021747782232917543,0.01799625054538836,0.00452243018488231,0.40440864551149786
Daemontatox__NemoR,2024-12-31,0.17929759704251386,0.5188335358444714,0.08081570996978851,0.29910714285714285,0.39021164021164023,0.32903922872340424,0.016507572265663423,0.006173461959470603,0.007283069802896574,0.021656359273377022,0.017118862600781944,0.004283724581672192,0.2995508091081602
Daemontatox__PathfinderAI,2024-12-25,0.3197781885397412,0.6627321645547648,0.47583081570996977,0.41294642857142855,0.48544973544973546,0.559341755319149,0.02007025155658027,0.0057158112089299344,0.011997412930703567,0.023287987691016507,0.017990685826838902,0.004526251764884398,0.4860131813574648
Daemontatox__PathFinderAI2.0,2024-12-30,0.3456561922365989,0.665335879187641,0.4561933534743202,0.41517857142857145,0.48412698412698413,0.5605053191489362,0.02046577943268254,0.0057112268379013766,0.012387014049802136,0.023306407854989938,0.018016170578487152,0.004524971179147166,0.4878327166005086
Daemontatox__PathFinderAi3.0,2024-12-31,0.3733826247689464,0.6847769484464503,0.48338368580060426,0.43080357142857145,0.4801587301587302,0.5757147606382979,0.02081523837683445,0.005550544886053466,0.01217167106174791,0.023421622081398332,0.018005783448557626,0.004505902399188239,0.5047033868736001
Daemontatox__Phi-4-COT,2025-01-14,0.1367837338262477,0.6153445582364173,0.18353474320241692,0.3392857142857143,0.4523809523809524,0.500498670212766,0.014787002800682885,0.005824517942769557,0.01022984093190163,0.022394216573589882,0.018006496840962612,0.004558468152234876,0.37130472869075243
Daemontatox__PixelParse_AI,2024-12-29,0.3585951940850277,0.500954695365388,0.14425981873111782,0.34598214285714285,0.40476190476190477,0.37782579787234044,0.020638182918873173,0.006267512220560477,0.00902226335008534,0.022499241830682457,0.017521921707568874,0.0044202918075327505,0.3553965922788202
Daemontatox__RA2.0,2025-01-01,0.3179297597042514,0.4865474743968061,0.3391238670694864,0.30357142857142855,0.4087301587301587,0.26163563829787234,0.02003933297102034,0.006096711997084944,0.012088187986699651,0.021747782232917543,0.017816504134814275,0.00400712555288745,0.3529230544616673
Daemontatox__RA_Reasoner,2024-12-25,0.5009242144177449,0.6035410519007117,0.20090634441087613,0.2924107142857143,0.3955026455026455,0.43001994680851063,0.02151653738784254,0.0061006515040985506,0.010296205842383702,0.02151461125992856,0.017448683517391476,0.004513602048699036,0.4038841528877006
Daemontatox__RA_Reasoner2.0,2024-12-29,0.4713493530499076,0.6049296997049124,0.22885196374622357,0.30580357142857145,0.38756613756613756,0.4353390957446808,0.02148122093008049,0.006108393235530986,0.010714119432555397,0.021792582688757046,0.017239638594822852,0.004520191472727592,0.405639970206739
Daemontatox__ReasonTest,2024-12-31,0.33271719038817005,0.5407047387606319,0.15634441087613293,0.3125,0.4312169312169312,0.4271941489361702,0.020276626829210515,0.006218808075092001,0.009586610637836135,0.021923384489444957,0.017843892861750133,0.004509885410517429,0.3667795700296727
Daemontatox__Research_PathfinderAI,2025-02-24,0.27171903881700554,0.28363131400798475,0.16993957703927492,0.21428571428571427,0.3386243386243386,0.11303191489361702,0.019143116099593963,0.005631721067492311,0.009741124606918223,0.01940774926174224,0.016822683775744345,0.0028867134507105318,0.23187198294465586
Daemontatox__SphinX,2024-12-31,0.5083179297597042,0.5426141294914077,0.24546827794561935,0.31026785714285715,0.44047619047619047,0.43658577127659576,0.02151359656402127,0.0062656030864189916,0.011165278132866293,0.021880380205954585,0.017957848233799183,0.00452165924673275,0.41395502601539585
Daemontatox__Sphinx2.0,2024-12-30,0.6728280961182994,0.6448533240756813,0.027190332326283987,0.2857142857142857,0.4246031746031746,0.5183676861702128,0.020190318966906255,0.005800566832350377,0.004434951584019422,0.021367228699836087,0.01732150671465064,0.004555393581364452,0.4289261498346563
Daemontatox__TinySphinx,2024-12-31,0.18484288354898337,0.3289359486200312,0.0,0.27232142857142855,0.33201058201058203,0.1697972074468085,0.01670417955850395,0.005843890775831067,0.0,0.02105508212932411,0.016766645244876928,0.0034229968796034927,0.21465134169963898
Daemontatox__TinySphinx2.0,2024-12-31,0.19408502772643252,0.31487588960249957,0.026435045317220542,0.27232142857142855,0.3373015873015873,0.1731216755319149,0.01701938055074939,0.005802285848439825,0.0043814611443419495,0.02105508212932411,0.016633327391728795,0.003449416716956572,0.21969010900851393
Daemontatox__Zirel-7B-Math,2025-02-28,0.6155268022181146,0.5419198055893074,0.19788519637462235,0.33482142857142855,0.47883597883597884,0.4237034574468085,0.02093435763458476,0.006235507608578508,0.010491030978146042,0.02232142857142857,0.01812696574222564,0.004505086640119003,0.4321154448393767
Daemontatox__Zirel_1.5,2025-03-04,0.36229205175600737,0.39593820517271305,0.11329305135951662,0.29017857142857145,0.36507936507936506,0.21434507978723405,0.02068442431496552,0.006136351360073094,0.008368810114396823,0.021466115440571226,0.017166424043717744,0.003741293792501713,0.29018772076390126
Dampfinchen__Llama-3.1-8B-Ultra-Instruct,2024-09-02,0.7744916820702403,0.5250824509633745,0.14954682779456194,0.3125,0.3994708994708995,0.382563164893617,0.017984268664495588,0.00626410021917007,0.009323821020493719,0.021923384489444957,0.017349436408500465,0.0044309513325694,0.42394250419878227
Danielbrdz__Barcenas-10b,2025-01-06,0.6081330868761553,0.6101371289706649,0.20166163141993956,0.34598214285714285,0.4126984126984127,0.4360871010638298,0.021007372406188378,0.006068988564075603,0.010331731883713566,0.022499241830682457,0.017544750638299883,0.004521075623133301,0.43578325064769086
Danielbrdz__Barcenas-14b-Phi-3-medium-ORPO,2024-08-12,0.39371534195933455,0.6425967713938552,0.14350453172205438,0.35714285714285715,0.4828042328042328,0.4689162234042553,0.02102483414587237,0.005803835685284934,0.009132308505472655,0.02266336846322688,0.017975056359408152,0.004549653092922387,0.4147799930710982
Danielbrdz__Barcenas-14b-phi-4,2025-01-26,0.04436229205175601,0.6748828328415206,0.2552870090634441,0.38392857142857145,0.5092592592592593,0.5174534574468085,0.008860469753418386,0.005638696860514539,0.011143720942726648,0.02300313291907409,0.01807967823411553,0.004555692341356859,0.39752890368189336
Danielbrdz__Barcenas-14b-phi-4-v2,2025-02-05,0.2144177449168207,0.6575247352890123,0.31797583081570996,0.375,0.43915343915343913,0.5243517287234043,0.017661570312173906,0.005785784195746527,0.011659421151905148,0.02289822829522849,0.01774933664499908,0.004553060802593371,0.42140391314973114
Danielbrdz__Barcenas-3b-GRPO,2025-02-24,0.4713493530499076,0.4408956778337094,0.13746223564954682,0.2767857142857143,0.35714285714285715,0.3036901595744681,0.02148122093008049,0.006197045170044305,0.00900496852415777,0.021161749643954904,0.01688290360679098,0.004192429448293829,0.33122099958936724
Danielbrdz__Barcenas-Llama3-8b-ORPO,2024-07-30,0.6987060998151571,0.4962680090262107,0.05740181268882175,0.3080357142857143,0.41798941798941797,0.3829787234042553,0.019744473483514293,0.006263212669519447,0.006306336284510743,0.021836780796366414,0.01757947945898065,0.004431865075361364,0.3935632962015962
Danielbrdz__Barcenas-R1-Qwen-1.5b,2025-01-26,0.17744916820702403,0.35740322860614476,0.26586102719033233,0.3236607142857143,0.3531746031746032,0.19090757978723405,0.01644074437969973,0.005943418437417445,0.011168945043932918,0.022129598768200833,0.016754312223548184,0.0035831070946063578,0.2780760535418421
Dans-DiscountModels__12b-mn-dans-reasoning-test-2,2025-03-07,0.31053604436229204,0.4770005207429266,0.0634441087613293,0.2611607142857143,0.36904761904761907,0.2507480053191489,0.01991200129059118,0.0061592129230584,0.00660119875047622,0.020776632223035982,0.017032525748625793,0.003951680591671941,0.2886561687531717
Dans-DiscountModels__12b-mn-dans-reasoning-test-3,2025-03-10,0.4565619223659889,0.4829022739107794,0.07779456193353475,0.27232142857142855,0.41534391534391535,0.2515791223404255,0.021435222545538937,0.006186947578691708,0.007221970234084258,0.02105508212932411,0.01734201821183709,0.003956028233404879,0.3260838707443454
Dans-DiscountModels__Dans-Instruct-CoreCurriculum-12b-ChatML,2024-09-05,0.033271719038817,0.5233466412081236,0.0377643504531722,0.3236607142857143,0.41798941798941797,0.35804521276595747,0.007717789905173991,0.006168401825713894,0.005180496777501195,0.022129598768200864,0.01745406721295526,0.004370894189453761,0.28234634262353375
Dans-DiscountModels__Dans-Instruct-Mix-8b-ChatML,2024-09-16,0.04990757855822551,0.47144592952612396,0.04758308157099698,0.30357142857142855,0.3915343915343915,0.32878989361702127,0.00937064092838199,0.006113039876414446,0.005761093456857115,0.021747782232917512,0.01728497185085578,0.0042828968012026,0.2654720505630313
Dans-DiscountModels__Dans-Instruct-Mix-8b-ChatML-V0.1.0,2024-09-21,0.04251386321626617,0.475785453914251,0.052870090634441085,0.2857142857142857,0.3783068783068783,0.328374335106383,0.008682297299112447,0.006124415325161965,0.006058484454794718,0.021367228699836042,0.017183741074037077,0.004281514129462066,0.2605941511487509
Dans-DiscountModels__Dans-Instruct-Mix-8b-ChatML-V0.1.1,2024-09-23,0.06099815157116451,0.4724874153792744,0.04909365558912387,0.3080357142857143,0.38227513227513227,0.327875664893617,0.01029899105774593,0.006119898573158953,0.005841841423687773,0.021836780796366414,0.017309142480539292,0.004279849906755293,0.26679428899900437
Dans-DiscountModels__Dans-Instruct-Mix-8b-ChatML-V0.2.0,2024-09-30,0.45286506469500926,0.46051032806804376,0.04078549848942598,0.27455357142857145,0.3637566137566138,0.2999501329787234,0.021420753949529574,0.006092970166539652,0.005335638732602104,0.021108747290633858,0.017131658964888375,0.00417770870169749,0.31540353490273126
Dans-DiscountModels__mistral-7b-test-merged,2024-11-27,0.6136783733826248,0.4875889602499566,0.04154078549848943,0.29017857142857145,0.3584656084656085,0.2931349734042553,0.020953088140869307,0.006063513388986806,0.0053711886273995904,0.021466115440571226,0.01697154140490682,0.004150029674955635,0.34743121207158434
Dans-DiscountModels__Mistral-7b-v0.3-Test-E0.7,2024-11-17,0.4491682070240296,0.4738760631834751,0.0324773413897281,0.28348214285714285,0.3994708994708995,0.2744348404255319,0.021405093233588298,0.006064020692279671,0.004837738173914732,0.0213168289872622,0.017471268808860605,0.004068243785240385,0.31881824905846784
Darkknight535__OpenCrystal-12B-L3,2024-09-03,0.3345656192236599,0.5198750216976219,0.07930513595166164,0.32589285714285715,0.36507936507936506,0.3640292553191489,0.02030469137804561,0.006261114967204558,0.007228941315889854,0.022169103134643417,0.0170396792057854,0.004386678936243057,0.3314578757357191
DavidAU__DeepHermes-3-Llama-3-8B-Preview-16.5B-Brainstorm,2025-03-10,0.24584103512014788,0.47439680611005036,0.10574018126888217,0.29910714285714285,0.39285714285714285,0.3208942819148936,0.01852941708079555,0.006219121925427627,0.0081482361799703,0.021656359273377022,0.017247035577618298,0.004255972561915561,0.3064727650213766
DavidAU__DeepSeek-BlackRoot-R1-Distill-Llama-3.1-8B,2025-03-10,0.2957486136783734,0.48602673147023084,0.06570996978851963,0.32142857142857145,0.4312169312169312,0.2976230053191489,0.019639405361071137,0.00611761094671231,0.006739126480636638,0.022089519157170147,0.017828325609902725,0.004168382123484262,0.31629230381696255
DavidAU__DeepSeek-Grand-Horror-SMB-R1-Distill-Llama-3.1-16B,2025-03-10,0.18484288354898337,0.4461031070994619,0.02945619335347432,0.31473214285714285,0.41534391534391535,0.2709441489361702,0.01670417955850395,0.006106255218364536,0.004653902091044108,0.021965797142222607,0.017581632413800515,0.004051999889941939,0.27690373185652467
DavidAU__DeepSeek-MOE-4X8B-R1-Distill-Llama-3.1-Deep-Thinker-Uncensored-24B,2025-03-10,0.31608133086876156,0.4867210553723312,0.08157099697885196,0.33482142857142855,0.4365079365079365,0.30244348404255317,0.020008050377239083,0.006102662287484764,0.007404058384030989,0.02232142857142857,0.017778331111353327,0.004187559131988012,0.32635770539031045
DavidAU__DeepSeek-MOE-4X8B-R1-Distill-Llama-3.1-Mad-Scientist-24B,2025-03-10,0.2735674676524954,0.47717410171845165,0.0755287009063444,0.33035714285714285,0.421957671957672,0.29695811170212766,0.019183727107392846,0.006180744834627692,0.007129333080426162,0.022246398347131557,0.01756690930756481,0.004165693704446846,0.312590532799039
DavidAU__DeepSeek-R1-Distill-Qwen-25.5B-Brainstorm,2025-03-10,0.27911275415896486,0.5813226870335011,0.5536253776435045,0.37723214285714285,0.5145502645502645,0.4623503989361702,0.019303080958497275,0.0061090956791489135,0.012304397420842739,0.02292522878095115,0.017942011176850563,0.004545528853814737,0.4613656041965913
DavidAU__DeepSeek-V2-Grand-Horror-SMB-R1-Distill-Llama-3.1-Uncensored-16.5B,2025-03-10,0.21811460258780038,0.44402013539316093,0.017371601208459216,0.32142857142857145,0.4166666666666667,0.2777593085106383,0.01777121177665379,0.006092634745321169,0.00357841071760008,0.022089519157170147,0.01751701484282763,0.00408342350519272,0.2825601476325495
DavidAU__DeepThought-MOE-8X3B-R1-Llama-3.2-Reasoning-18B,2025-03-10,0.3197781885397412,0.42180177052595036,0.10800604229607251,0.2611607142857143,0.3558201058201058,0.2720246010638298,0.02007025155658027,0.006138610533239857,0.00811167050547766,0.020776632223035982,0.016923928558168773,0.004057061388487622,0.289765237088569
DavidAU__Gemma-The-Writer-9B,2025-01-14,0.16820702402957485,0.5891338309321298,0.0,0.3482142857142857,0.4087301587301587,0.39793882978723405,0.016096550188063007,0.006139633753032154,0.0,0.022533152157915175,0.01739868349451594,0.004462493587439322,0.3187040215322305
