id,domain,fineweb_edu,fluency_en,modernbert_cleanliness,modernbert_readability,modernbert_reasoning,modernbert_professionalism,dsir_books,dsir_wiki,dsir_math,qurater,ad_en,rps_doc_word_count,rps_doc_num_sentences,rps_doc_unigram_entropy,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,rps_lines_numerical_chars_fraction,rps_doc_mean_word_length
BkiUeJnxK4tBViZLGZTy,arxiv,2.4299323558807373,-0.1650390625,-0.4322916666666667,-0.4117838541666667,-0.3688151041666667,-0.00390625,-72943.93764453,-72580.58388467,-41861.65617517,3.989990234375,0.2265625,9363.0,432.0,6.16991194,18.3167788102104,39.50372941437117,0.7255705090696314,0.24341720304271505,16.24893147847586,36.84210526315789,3.8696646928201095,4.563174196304603
BkiUdRQ5qhLBWY0XuL_V,arxiv,1.2411446571350098,-0.084716796875,-0.480224609375,-0.4593098958333333,-0.3810221354166667,-0.10286458333333333,-32239.26420093,-31788.24317885,-21629.86841252,1.4765625,0.1435546875,5035.0,330.0,5.70735928,21.147736298649722,28.069024673293313,2.483562157190066,1.682962559193268,19.791498373872486,27.126436781609197,4.0381234932228915,5.8297914597815295
BkiUdvs5i7PA9Pc3Jva1,arxiv,3.3193187713623047,-0.04296875,-0.55615234375,-0.5631510416666666,-0.478515625,-0.10579427083333333,-16095.41663278,-15473.91882677,-12504.80953601,5.5517578125,0.3603515625,3961.0,233.0,5.83604798,26.558949760161575,26.03613569321533,0.7489369926555857,0.4252029377657518,10.977017078078251,19.26977687626775,3.1488794412918235,5.224943196162585
BkiUfdk25V5jWXnEM8s6,arxiv,2.081263780593872,0.14501953125,-0.8057047526041666,-0.6510416666666666,-0.5026041666666666,-0.2626953125,-10272.00024879,-10063.54121006,-8571.14962844,4.0625,0.2177734375,2126.0,157.0,5.32025639,26.340545625587957,21.90020326535965,1.7168083714846305,0.9156311314584695,7.664407739747947,16.38418079096045,3.03368790865887,5.753527751646284
BkiUf9XxK3YB9raX3h5r,arxiv,2.258814811706543,-0.1279296875,-0.404052734375,-0.5252278645833334,-0.404296875,-0.1806640625,-12259.68739625,-11959.86766632,-10414.96386516,3.2210693359375,0.369140625,2727.0,172.0,5.50460267,28.236156949028235,21.748218018114585,1.668028322440087,0.49019607843137253,44.04726093101231,67.5,0.8825092563834047,5.3861386138613865
BkiUdgQ4uBhi551Mj_a-,arxiv,2.8808674812316895,0.08203125,-0.4579264322916667,-0.4879557291666667,-0.3754069010416667,-0.10221354166666667,-11914.59446856,-11541.4175461,-9116.08171551,4.51513671875,0.3046875,2146.0,192.0,5.71112543,36.533084808946874,32.0783322804801,1.3841757456688695,0.4911591355599214,10.833539333827572,31.02189781021898,4.061705653428857,5.218080149114632
BkiUdn45qsMAIw7A6hY1,arxiv,2.2047765254974365,-0.0947265625,-0.3859049479166667,-0.5503743489583334,-0.369140625,0.052408854166666664,-71417.07062291,-71046.350188,-46938.85153989,3.6519775390625,0.0205078125,3560.0,230.0,5.7111832,21.99438202247191,40.57490470471515,2.146013044393015,2.1207658321060383,17.320566468561825,23.218390804597703,11.029877610217351,6.675561797752809
BkiUeOLxK4tBVhvvtLVA,arxiv,2.4228460788726807,-0.0830078125,-0.3390706380208333,-0.4879557291666667,-0.4303385416666667,-0.10384114583333333,-16861.20628017,-16596.80304452,-13461.98696905,5.0009765625,0.2080078125,3220.0,228.0,5.69113656,29.22360248447205,26.190070680405356,1.160477453580902,0.7902298850574714,12.049605313133572,17.225950782997764,4.144531088961624,5.619875776397516
BkiUe885qhLA14d4gICD,arxiv,0.9434465765953064,-0.140625,-0.4615071614583333,-0.5904947916666666,-0.5089518229166666,0.00048828125,-41281.51573214,-41123.68506328,-26411.12982294,4.299072265625,0.2314453125,4990.0,202.0,6.05208564,26.292585170340683,32.65885957110386,0.8229863670519197,0.851611979818943,10.65559286845005,18.12004530011325,2.6727720781784505,5.6006012024048095
BkiUaS7xK3YB9raXxKCJ,arxiv,2.9186129570007324,0.0517578125,-0.3813069661458333,-0.4055989583333333,-0.23388671875,-0.203125,-67533.97741499,-66859.39968439,-44254.41244985,5.6572265625,0.0927734375,10791.0,632.0,6.19732377,19.92216456634544,27.52410261069032,0.5304101838755304,0.2921099563372486,18.810241650606997,36.3768115942029,2.9048774279264373,6.027615605597257
BkiUcEq6NNjgBvv4NuGc,arxiv,2.2475361824035645,-0.2080078125,-1.0326741536458333,-0.6744791666666666,-0.5572916666666666,-0.212890625,-9694.59508705,-9367.40750675,-7430.56133108,6.494140625,0.37109375,1553.0,107.0,5.54629014,35.28654217643271,25.79290245156865,1.0567296996662958,1.1345939933259177,25.872218067392446,39.53488372093023,9.705108652594728,5.788795878943979
BkiUcp_xK7FjYCv2RR14,arxiv,3.4366002082824707,0.0048828125,-0.3943684895833333,-0.4690755208333333,-0.4451497395833333,-0.1455078125,-31126.36754265,-30449.16362993,-22299.40013858,5.57080078125,0.0166015625,5990.0,509.0,5.85220292,21.385642737896493,28.652247012314263,1.741263028816677,0.5824647455548744,17.605867117725197,26.96629213483146,8.243365636824047,5.445742904841403
BkiUeKw4ubnjopEPwGMQ,arxiv,1.4323197603225708,-0.083984375,-0.5177001953125,-0.4930013020833333,-0.4588216145833333,-0.03173828125,-74266.93200663,-71951.90587088,-46849.55118175,5.1044921875,0.3203125,8295.0,366.0,5.66181248,15.864978902953586,41.35363954846244,1.2375859434682965,0.7639419404125287,4.764271513831594,13.581129378127233,11.268534989622452,4.734177215189874
BkiUcOjxK2li-LM1Q8je,arxiv,1.72889244556427,-0.1826171875,-0.5835469563802084,-0.5406901041666666,-0.4420572916666667,-0.036458333333333336,-92016.37496,-91568.5138527,-53871.2399701,2.822509765625,0.2412109375,11408.0,635.0,6.2665512,20.941444600280505,31.79128781365995,1.1195176561836888,1.3843969970585224,21.952535353082883,31.32431324313243,1.2087630892910912,5.98991935483871
BkiUePXxK7FjYCv2S20D,arxiv,1.7988380193710327,0.09716796875,-0.441162109375,-0.6223958333333334,-0.5079752604166666,-0.17220052083333334,-40976.77388603,-39478.83817935,-31380.77907124,4.455078125,0.05615234375,8514.0,561.0,5.98802045,20.530890298332157,28.209634536523822,0.8055533455326598,0.41371628610072403,10.942682908170761,27.076923076923077,4.673178213308577,5.905097486492835
BkiUgD85qg5Ds8lAWDyI,arxiv,1.1444339752197266,-0.03515625,-0.6500447591145834,-0.6114908854166666,-0.5432942708333334,-0.058268229166666664,-76960.85123854,-74974.03798887,-48499.31103131,4.82568359375,0.119140625,8005.0,518.0,6.1971336,23.397876327295442,38.629935945454264,1.06951871657754,2.7342478493373634,9.383746680654353,17.25925925925926,7.606890554379913,5.372891942535915
BkiUbnY4eIZijWO-mPQZ,arxiv,2.1899828910827637,-0.1298828125,-0.4945271809895833,-0.478515625,-0.4537760416666667,-0.12662760416666666,-12595.27270514,-12427.60481393,-10424.25965751,4.50830078125,0.056640625,3139.0,198.0,5.69137493,28.17574021012416,22.358175750834263,1.0891420911528151,0.35187667560321717,38.477456196876666,63.970588235294116,2.514511687600594,5.703727301688436
BkiUdPI241xiDnlsQD5v,arxiv,2.008716583251953,-0.0966796875,-0.7309366861979166,-0.70361328125,-0.521484375,-0.044596354166666664,-29412.26003278,-28950.36193667,-18055.83098782,5.092041015625,0.2236328125,3118.0,215.0,5.78349915,29.025016035920466,38.05005977862624,1.2582279955729014,0.6291139977864507,16.85978396143536,37.2848948374761,10.748656548930716,5.50577293136626
BkiUftTxK1yAgWay7Pcz,arxiv,2.185877561569214,0.0634765625,-0.4632568359375,-0.63427734375,-0.5514322916666666,-0.047526041666666664,-63381.26046897,-63380.77768908,-37368.97482039,4.6103515625,0.3056640625,6310.0,440.0,6.07380527,24.54833597464342,34.397472030062346,1.074911063906022,0.788268113531083,8.37850298827799,17.539863325740317,1.8423855144711823,6.192234548335975
BkiUbg425YjgKDMz_APZ,arxiv,2.076749324798584,-0.1357421875,-0.5853678385416666,-0.57568359375,-0.5419921875,-0.041666666666666664,-16616.34789546,-16536.09811702,-11431.95275236,4.6494140625,0.318359375,1583.0,78.0,5.56053955,37.7763739734681,27.923966238740334,0.918762088974855,0.46421663442940037,17.687089526470785,30.252100840336134,1.5717247207397544,6.53190145293746
BkiUc645qhDACkwuRrxr,arxiv,1.9049713611602783,-0.125,-0.5233561197916666,-0.5226236979166666,-0.4404296875,-0.0712890625,-29043.99975649,-28769.34982148,-20355.79185231,5.046142578125,0.30078125,5532.0,364.0,5.80829382,23.861171366594363,26.470863781150456,1.3006550286770928,0.4701162754254552,21.16694994706472,36.04651162790697,3.6812762758405735,5.767715112075199
BkiUfPPxK1UJ-rRIBf8J,arxiv,1.0197796821594238,-0.173828125,-0.4612223307291667,-0.4881998697916667,-0.3107096354166667,0.037760416666666664,-37570.27300005,-37500.54157903,-24810.20883391,3.8695068359375,0.3037109375,3298.0,134.0,5.66616704,23.55973317161916,35.991037972727625,1.9952494061757717,0.6175771971496438,17.930056310150928,32.61455525606469,1.6099102095483417,5.106124924196482
BkiUdvM4ubnhAqznN3i6,arxiv,2.492344379425049,-0.14453125,-0.5029703776041666,-0.5286458333333334,-0.3722330729166667,0.027018229166666668,-36297.40835249,-36444.58158147,-21934.43827878,5.3515625,0.341796875,4992.0,259.0,5.741379,19.611378205128204,33.866493537153985,0.6695464362850972,1.3606911447084233,42.195938518835156,58.269720101781175,4.7492593948543105,4.637419871794871
BkiUdSg4ubng2gXILT9o,arxiv,3.017670154571533,0.06982421875,-0.4779459635416667,-0.5939127604166666,-0.517578125,-0.13444010416666666,-21562.45104623,-21105.13195183,-14477.20882234,4.64697265625,0.1865234375,2483.0,209.0,5.71279125,31.85662505034233,32.59748106148626,0.5585123858334976,2.1354885340692555,11.809084003283138,22.285714285714285,6.758739174229815,6.129279097865485
BkiUeXfxK6EuNCveqvVn,arxiv,2.4040257930755615,-0.2041015625,-0.4997965494791667,-0.5408528645833334,-0.3873697916666667,-0.142578125,-17750.72527475,-17092.93859578,-13710.01609379,4.07373046875,0.2255859375,3804.0,277.0,5.56966717,22.87066246056782,27.64636422504094,1.616488179430188,1.1517478278440088,9.081397919811021,17.93103448275862,4.4631121356638825,5.203995793901156
BkiUcVLxK7kjXJwSQEVH,arxiv,3.096158742904663,-0.1201171875,-0.3837890625,-0.5222981770833334,-0.4869791666666667,-0.16796875,-37293.64979997,-36133.67611115,-26046.54245987,4.87255859375,0.2626953125,11584.0,852.0,5.945975,16.832110487699612,26.209008872182352,1.856068105325678,0.6698343562330892,12.987345679532773,48.68827160493827,3.988760655984129,5.232389502762431
BkiUfCQ5qhLBoPwGqpo6,arxiv,1.7433536052703857,-0.099609375,-0.6481526692708334,-0.6223958333333334,-0.4287109375,-0.0361328125,-100267.12835416,-99665.21430951,-59289.92699334,3.5908355712890625,0.2783203125,7566.0,402.0,6.15795328,20.671424795136133,36.52513057978805,0.6682364920766244,0.7212711343049281,14.686015308462293,24.431818181818183,3.5303284398065258,6.230372720063442
BkiUc4M4ubnjorQ5rKZQ,arxiv,2.9664883613586426,-0.1328125,-0.37646484375,-0.4318033854166667,-0.4098307291666667,-0.08528645833333333,-17407.17581514,-17225.4777455,-13932.57894244,6.7626953125,0.01904296875,5502.0,261.0,6.00281825,23.97310069065794,24.112228025511143,0.6943268416596104,0.541913632514818,20.944389465327042,42.3728813559322,3.426388216708317,5.366230461650309
BkiUdjk4ubnhDSvJRbaI,arxiv,1.7727391719818115,-0.024658203125,-0.2950846354166667,-0.5091145833333334,-0.3492838541666667,-0.11360677083333333,-46563.08339458,-45670.1006375,-31402.00271561,2.353271484375,0.203125,6841.0,959.0,6.38738171,27.652733118971064,31.230186970304715,0.6070308851977854,0.44471127120716875,19.923607344724804,42.027194066749075,6.696175512475184,6.57403888320421
BkiUfII241xiDDeOaBFQ,arxiv,1.6307933330535889,-0.17041015625,-0.61083984375,-0.57373046875,-0.4246419270833333,-0.006184895833333333,-104236.72501296,-104076.01149848,-63824.86187533,2.8568115234375,0.224609375,10476.0,698.0,6.18069024,17.735777014127528,35.61158984442774,0.8450116493375527,1.2223110894738674,27.09749650168621,43.82102272727273,3.8171255936841684,5.490072546773578
BkiUd504dbghfPG8X6Ca,arxiv,1.9874340295791626,-0.11376953125,-0.49560546875,-0.6025390625,-0.3981119791666667,-0.019856770833333332,-44092.91502446,-43355.84430013,-28854.00944853,4.803466796875,0.2685546875,3779.0,238.0,5.73076923,24.503836993913733,40.315792528952485,0.5490231962300407,1.1575239053850024,13.058051010215985,27.565392354124747,7.019647451034198,5.783805239481344
BkiUdTE5qX_AY1mDIdBI,arxiv,2.239766836166382,-0.0849609375,-0.9110921223958334,-0.6715494791666666,-0.4762369791666667,-0.3525390625,-11577.36969089,-11237.65424636,-9260.31882879,5.41162109375,0.31640625,1691.0,129.0,5.27145382,28.976936723832054,28.763440860215056,0.7674597083653107,0.7674597083653107,31.747879508475137,59.154929577464785,2.6898930676077546,5.3938497930218805
BkiUc8O6NNjgBpvIBLxE,arxiv,2.628722667694092,0.04296875,-0.5716145833333334,-0.4197591145833333,-0.3356119791666667,-0.1064453125,-37631.04955615,-36735.87709952,-23820.5740091,4.06494140625,-0.18212890625,8006.0,402.0,5.95582352,19.897576817386962,24.735471268110047,0.9996384286534657,0.6465746432141566,33.8702338155863,51.724137931034484,2.348830705655205,5.872720459655259
BkiUc9Y5qYVBQos0H6b8,arxiv,1.6929800510406494,-0.201171875,-0.403564453125,-0.4830729166666667,-0.3230794270833333,0.046875,-105928.2461771,-105236.46226709,-66321.15571133,5.0380859375,0.1455078125,10051.0,680.0,6.05849738,19.769177196298877,33.79741119807345,0.4984413817111572,0.4936943209329556,39.200255979539136,68.58345021037869,2.072318519837125,6.287633071336185
BkiUfgjxK6Ot9TMSs7yl,arxiv,1.9433212280273438,-0.1005859375,-0.4889729817708333,-0.60595703125,-0.423828125,-0.048828125,-57162.87581938,-56084.05635157,-30907.89320238,5.403564453125,0.09375,12534.0,515.0,6.33076522,19.594702409446306,25.888625592417057,0.7173903869688146,0.4205876974581874,25.17297726531258,62.931937172774866,1.1579508898536954,5.671852561033988
BkiUd445qX_Bs6SKAk09,arxiv,1.3499798774719238,-0.12890625,-0.6299641927083334,-0.5625,-0.5364583333333334,-0.078125,-21314.18649446,-21031.00831455,-13714.67797411,4.6328125,0.0146484375,2572.0,181.0,5.76457412,30.94867807153966,30.469441984056687,1.0652721286073987,0.9296920395119116,9.43942598251349,14.988290398126464,3.957307639053827,6.022161741835148
BkiUbAY4dbjiU69Df4Dt,arxiv,1.6655880212783813,-0.19140625,-0.7527669270833334,-0.7137044270833334,-0.4661458333333333,-0.1025390625,-33628.21469518,-33552.18724303,-21564.28317216,5.70068359375,0.2470703125,3091.0,180.0,6.02719481,32.57845357489486,36.05496555136843,1.0525707015210224,0.8906367474408652,19.947979118078223,42.53731343283582,3.104961782978192,5.59398252992559
BkiUdok4eIfiUWiFdWkv,arxiv,3.061094045639038,-0.1142578125,-0.4871012369791667,-0.43896484375,-0.3595377604166667,-0.1298828125,-13954.74398058,-13451.84771128,-12446.75074573,4.529296875,0.2783203125,3904.0,233.0,5.51656028,23.38627049180328,21.439382473134543,1.4409902674099972,1.0583010488519324,12.764114303134724,19.373776908023483,2.0519539443173636,5.421618852459017
BkiUaibxK6mkyCKCySmc,arxiv,0.3215332329273224,0.0439453125,-2.0629069010416665,-0.8466796875,0.21337890625,-0.19527180989583334,-410.7993812,-405.48511724,-400.81321963,0.2880859375,0.2939453125,39.0,4.0,3.40132296,82.05128205128204,18.909090909090907,7.174887892376682,0.0,35.53793104791908,66.66666666666666,0.0,5.717948717948718
BkiUdV44eIXgu2wFJ4cd,arxiv,3.5277485847473145,-0.1962890625,-0.4952392578125,-0.5416666666666666,-0.361328125,-0.07747395833333333,-9498.87726987,-9479.59330508,-8271.67194221,5.841796875,-0.0869140625,2747.0,108.0,5.67799798,29.30469603203495,22.121178308413306,1.6548130413351174,0.6900922470248574,13.662575472428607,20.689655172413794,1.5584839457343385,5.1696396068438295
BkiUfMY5qg5DOdqYBW41,arxiv,2.1463303565979004,-0.111328125,-0.5107421875,-0.5,-0.4567057291666667,-0.041341145833333336,-47738.28589589,-47216.88986784,-30306.25205189,4.74951171875,0.1357421875,6942.0,290.0,6.03302442,23.076923076923077,27.88996660836382,1.0684538986425778,1.0198878123406425,13.027371936914504,22.091310751104565,1.1959588802451946,5.932152117545376
BkiUePE4eIOjR7hF2835,arxiv,2.2930591106414795,-0.0751953125,-0.46875,-0.34130859375,-0.3268229166666667,0.022786458333333332,-28461.35790149,-28645.5672191,-18990.69326698,6.453125,0.0849609375,9557.0,436.0,6.21918867,21.364302155262607,22.988904299583908,1.018349691585522,0.32587190130736704,24.58225881663974,43.884892086330936,1.4570130180176442,5.394370618394894
BkiUeyzxK03BfNelXu9z,arxiv,1.159529447555542,0.09765625,-0.6387125651041666,-0.5289713541666666,-0.3761393229166667,-0.039388020833333336,-21350.35906298,-21135.64948251,-15141.88620101,2.03271484375,0.4990234375,3409.0,221.0,6.12933059,32.296861249633324,28.10579185838222,0.2845085115463038,0.3414102138555645,30.73096145355592,53.86996904024768,5.695890844838228,6.186271633910238
BkiUbGI5qsJBjkzif0CQ,arxiv,2.4320461750030518,-0.0751953125,-0.4730631510416667,-0.6474609375,-0.4186197916666667,-0.02734375,-141896.43742942,-139989.40306352,-89083.02803095,5.72802734375,0.1494140625,24140.0,1687.0,6.34577462,11.818558409279206,34.07859111173096,0.5943557684733649,0.6552235278953361,9.194054573429073,46.80223023942276,10.918387443757043,5.784879867439933
BkiUbpjxK03BfJXwvZcx,arxiv,1.8342525959014893,-0.1416015625,-0.5518391927083334,-0.57080078125,-0.5475260416666666,-0.08365885416666667,-23025.16922512,-22485.10529011,-15218.17986837,4.98095703125,0.244140625,4630.0,245.0,5.86973837,26.26349892008639,26.99352621728592,1.3490515130131584,0.6724502926404051,7.5910445284001025,16.846986089644513,1.5570540721067787,5.2032397408207345
BkiUds3xaKgQMdMtQawd,arxiv,1.9105384349822998,-0.11328125,-0.3621826171875,-0.3287760416666667,-0.44921875,-0.10286458333333333,-33466.48740943,-32859.07152662,-21889.19392873,4.99658203125,0.1103515625,6099.0,274.0,5.81006514,22.38071815051648,25.986313597143706,1.6257413380501506,0.4682135053584434,29.345122719557992,42.89544235924933,1.474948079629926,6.303328414494179
BkiUasTxK7Ehm308oQ5H,arxiv,2.678978681564331,-0.1142578125,-0.4073079427083333,-0.6287434895833334,-0.5343424479166666,-0.0546875,-19282.49502141,-19100.43776086,-13409.47640605,4.888671875,0.138671875,2653.0,165.0,5.50676021,25.367508480964947,28.663211316272537,1.8098881695114772,3.6197763390229545,18.66092766437728,23.54368932038835,2.8589321582986176,5.123256690539012
BkiUdgXxK0wg0_74-3iM,arxiv,1.3478515148162842,-0.08349609375,-0.2732747395833333,-0.36328125,-0.2659505208333333,-0.046549479166666664,-63718.29540966,-60962.3500005,-44123.50306625,0.83740234375,0.07421875,11143.0,1204.0,6.41878312,22.8394507762721,28.71064312996799,2.8670029200955667,0.5113660179117824,14.027689610571429,50.83553210202286,3.8229722845641625,6.42313560082563
BkiUacXxK7Ehm308oBeV,arxiv,1.6340243816375732,-0.2099609375,-0.488037109375,-0.6038411458333334,-0.4306640625,-0.038411458333333336,-130605.45841915,-130974.21108522,-89002.65365439,2.449462890625,0.1005859375,4505.0,277.0,6.47714295,36.78135405105438,45.861906583865554,1.1703254736738364,1.0348141030379185,4.86100326954642,7.2395128552097425,9.385903182135571,9.009322974472807
BkiUc6s25YjgKNDlVDCO,arxiv,2.2599425315856934,-0.083984375,-0.557861328125,-0.4757486979166667,-0.3811848958333333,-0.134765625,-23304.66363206,-22622.42038109,-16354.68595847,5.72509765625,0.044921875,3240.0,356.0,5.6693714,28.827160493827158,38.08195885053563,2.2959446909503667,0.6707254153338149,14.758684462355752,31.05726872246696,11.589991634518926,5.982098765432099
BkiUffbxK7IDOB8Tij_U,arxiv,3.378303050994873,-0.0634765625,-0.4195963541666667,-0.5283203125,-0.4446614583333333,-0.051432291666666664,-38681.96679957,-38020.29874046,-21818.88611239,6.5556640625,0.3017578125,7564.0,459.0,6.07460886,21.98572184029614,29.0927903754757,0.8995147354716534,0.4000473428808143,38.837932075172,53.064516129032256,6.29692400508174,5.585007932310947
BkiUdsM4eIZjtO0fXEwo,arxiv,2.8770275115966797,-0.17578125,-0.6328328450520834,-0.5227864583333334,-0.4547526041666667,-0.072265625,-60378.83406712,-58994.89841676,-35246.11083745,5.5322265625,0.353515625,6570.0,383.0,5.99275856,19.923896499238968,32.053710086739144,0.723115125385434,1.0805795835948373,12.580626287931661,21.192052980132452,2.022303259056121,5.5779299847793
BkiUd444eIZjvTAIZQzZ,arxiv,1.3568378686904907,-0.00146484375,-0.4489237467447917,-0.3850911458333333,-0.3697916666666667,0.03759765625,-34719.18802849,-34465.27792241,-21056.99552791,4.573486328125,0.37109375,4791.0,286.0,5.76263974,21.436025881861827,33.04342767387067,0.6937901498929336,1.164882226980728,19.019952949944212,28.74779541446208,1.6691917047167908,4.873721561260697
BkiUbSPxaJiQn5NNhs88,arxiv,1.7022812366485596,-0.04443359375,-0.5259602864583334,-0.6038411458333334,-0.5390625,-0.10774739583333333,-44310.47889187,-43314.0643428,-30382.24307648,5.41015625,0.263671875,8982.0,610.0,5.97303449,18.537074148296593,27.536145298124026,1.1389066496163682,1.0549872122762147,12.517035104436513,31.653404067197172,2.9327475625710866,5.572032954798486
BkiUbLI5qU2Apzl5uD4E,arxiv,2.082061529159546,0.02392578125,-0.3344319661458333,-0.4713541666666667,-0.2640787760416667,-0.12076822916666667,-10887.16311587,-10819.7252433,-10126.69477967,3.987548828125,0.2109375,4264.0,218.0,5.93798455,28.775797373358348,19.412667410714292,0.7740270909481831,0.8514298000430015,40.76202968302911,71.76470588235294,0.43468745086954963,5.453799249530957
BkiUd1g5qoTDtvejz1nA,arxiv,2.182563066482544,-0.130859375,-0.3535970052083333,-0.4951171875,-0.4619140625,-0.10872395833333333,-65303.5766136,-64578.95052146,-38102.82199061,4.991943359375,0.158203125,10793.0,878.0,6.28417856,22.588714907810616,32.85523178037573,1.81575878727303,0.3148425787106447,6.771467532892513,14.949109414758269,4.628440480569143,5.561938293338275
BkiUfgM5qhDC0V1enQcZ,arxiv,3.2838950157165527,0.04931640625,-0.3401692708333333,-0.3850911458333333,-0.4033203125,-0.041341145833333336,-24909.69790047,-24380.46975228,-16915.44996434,5.46044921875,0.1015625,5166.0,257.0,5.70055526,24.390243902439025,24.563033221697992,1.812965064951444,0.7567158531971245,18.492666188908593,46.47201946472019,4.0837899337598325,6.139372822299651
BkiUdIM4eIZjsHxU-rv8,arxiv,1.5458292961120605,-0.12109375,-0.6481119791666666,-0.58984375,-0.4000651041666667,0.027506510416666668,-57196.97677273,-57658.79202336,-37798.93572251,4.58544921875,0.3154296875,5310.0,499.0,5.91880005,21.789077212806028,38.735766490251336,1.3063919893765925,0.5598822811613968,12.664900405540438,35.79049466537342,4.683745739500515,5.247269303201507
BkiUcDPxK3xgpZzQnPJv,arxiv,2.247598171234131,0.180419921875,-0.38507080078125,-0.3641764322916667,-0.31103515625,-0.12369791666666667,-22172.36547221,-21665.62127079,-15886.56340927,3.83935546875,-0.085205078125,5182.0,410.0,5.94283502,24.266409266409266,26.069710308117507,0.8768971332209106,0.6070826306913997,19.708520313480378,34.05797101449276,5.1539880837934815,5.721729062138171
BkiUbrw4uzqh_Kly7bEf,arxiv,2.383439064025879,0.0576171875,-0.3843587239583333,-0.4791666666666667,-0.3094075520833333,-0.138671875,-31535.96386164,-30543.17816981,-19455.89301019,3.0586891174316406,0.2734375,6027.0,474.0,6.24164989,28.637796582047454,28.53810569233181,0.7485029940119761,0.3177854816682425,22.242253683044073,33.787465940054496,5.5887079033173475,6.317570930811349
BkiUf5rxK1yAgWay7c9A,arxiv,2.849090576171875,-0.1875,-0.4144694010416667,-0.4733072916666667,-0.2635091145833333,-0.033040364583333336,-44900.49555273,-44408.83842342,-29411.43705707,3.80987548828125,0.205078125,4670.0,265.0,5.790436,22.119914346895076,34.97711992228443,1.091818940025779,1.1600576237773903,10.139887227313592,35.44303797468354,3.0753817773419274,5.648394004282655
BkiUdMo4uBhi-IyHDqAE,arxiv,1.2902700901031494,-0.060546875,-0.5222574869791666,-0.6238606770833334,-0.4903971354166667,-0.154296875,-105251.14382542,-105013.71895966,-65495.58807265,4.115966796875,0.3505859375,6944.0,551.0,6.23425416,26.310483870967744,43.545821296308084,0.9305135951661633,0.8036253776435045,12.04129341475314,21.17329737019555,10.736279643185275,7.150057603686636
BkiUcfM4eILhQCVbdw0v,arxiv,2.177675485610962,-0.16796875,-0.543701171875,-0.5146484375,-0.4166666666666667,-0.015462239583333334,-184829.34823576,-184722.90153523,-122960.96061417,3.5006561279296875,0.169921875,8098.0,260.0,5.89731497,18.041491726352184,42.156922365876504,2.816140266602618,0.6404867699451583,10.43314110155637,21.30394857667585,3.3923712979437552,6.1696715238330455
BkiUaNLxK1ThhBMLdgvX,arxiv,2.2734525203704834,-0.1123046875,-0.4385579427083333,-0.5388997395833334,-0.51953125,-0.14192708333333334,-55152.81113188,-54481.52062464,-35236.60466864,4.47412109375,0.3173828125,5891.0,365.0,6.01460847,26.854523849940588,33.83509405732845,1.7635291640345336,1.029164034533586,8.466275443555633,16.841186736474693,4.741162252048489,6.449159735189272
BkiUdxY5qU2Ap6Tgutgy,arxiv,2.0588276386260986,-0.1015625,-0.5203450520833334,-0.5489908854166666,-0.3723958333333333,-0.1201171875,-31060.18863228,-30467.26299517,-21065.80499075,5.33251953125,0.0361328125,3210.0,150.0,5.73149714,28.006230529595015,28.882724507870734,0.614334470989761,0.14562002275312858,15.2572745252771,18.75,4.609188021427542,6.845794392523365
BkiUdfA5qrqCypefTFbr,arxiv,1.637905240058899,-0.12890625,-0.5344645182291666,-0.57958984375,-0.40478515625,-0.0003255208333333333,-73276.38342985,-73736.41585336,-45295.6875036,3.537445068359375,0.345703125,6690.0,347.0,6.32554264,27.96711509715994,35.31924919500511,0.6603306369832324,0.36318185034077777,17.477242047425946,39.02439024390244,2.723281058460935,6.338266068759342
BkiUcRXxK0wg09KOWHU5,arxiv,3.048246383666992,-0.158203125,-0.3330078125,-0.6414388020833334,-0.3479817708333333,-0.1455078125,-11506.58719976,-10980.0087016,-10478.11377177,5.86376953125,0.18359375,3085.0,261.0,5.66696224,28.654781199351703,25.994217187277812,0.7789095266626722,0.8388256440982624,26.06022385686008,67.67676767676768,5.487155536593061,5.410048622366289
BkiUd9M4eIXguwdVFrW9,arxiv,1.7904391288757324,-0.0595703125,-0.3442789713541667,-0.3492838541666667,-0.2708333333333333,-0.1025390625,-44959.54806064,-44380.64774485,-35183.89681051,4.72607421875,-0.11669921875,11183.0,632.0,6.16951902,15.022802468031834,23.423907567258922,0.617406608379698,0.8232088111729307,17.860040319191086,36.56957928802589,7.235882469359331,6.300277206474113
BkiUdNg4uBhjAuZO68Yv,arxiv,1.7134281396865845,-0.10546875,-0.6414794921875,-0.4609375,-0.423828125,-0.0068359375,-57025.49121069,-56657.92097892,-31771.09333971,2.6410293579101562,0.2412109375,8995.0,477.0,6.02629773,18.49916620344636,29.44410507025046,1.1835396941005099,0.9063688597556041,19.58536119839857,27.81289506953224,2.650281230907483,5.495052807115064
