index,arxiv,freelaw,nih_exporter,pubmed_central,wikipedia_en,dm_mathematics,github,philpapers,stackexchange,enron_emails,gutenberg_pg_19,pile_cc,ubuntu_irc,europarl,hackernews,pubmed_abstracts,uspto_backgrounds,loss_arxiv,loss_freelaw,loss_pubmed_central,loss_wikipedia_en,loss_dm_mathematics,loss_github,loss_stackexchange,loss_gutenberg_pg_19,loss_pile_cc,loss_ubuntu_irc,loss_hackernews,loss_pubmed_abstracts,loss_uspto_backgrounds,raw_sum,L_avg
46,0.007992007992007992,0.021978021978021973,0.0,0.3506493506493506,0.2777222777222777,0.001998001998001998,0.05194805194805194,0.007992007992007992,0.05194805194805194,0.0,0.02797202797202797,0.0929070929070929,0.02797202797202797,0.0,0.04095904095904095,0.03796203796203796,0.0,1.8378,1.8755,1.5753,1.9192,1.3117,1.7919,1.8419,1.9496,2.0525,2.0618,1.8756,1.902,2.062,1.0010000000000001,1.850523076923077
47,0.0,0.0,0.01898101898101898,0.0,0.5464535464535464,0.003996003996003996,0.0,0.000999000999000999,0.0,0.0,0.0,0.0,0.016983016983016984,0.0029970029970029966,0.03196803196803197,0.0,0.3776223776223776,2.3615,1.6995,1.8928,1.3918,0.8306,2.1586,1.941,1.6633,1.6091,1.6397,1.4418,1.5967,1.2181,1.0010000000000001,1.6495769230769228
48,0.11800000000000001,0.0,0.0030000000000000005,0.20400000000000001,0.04000000000000001,0.0,0.0,0.0,0.36600000000000005,0.0,0.0030000000000000005,0.0,0.0,0.0,0.0,0.0,0.26600000000000007,1.38,2.0723,1.5269,1.8765,1.7363,1.7243,1.4428,1.9525,1.9455,2.5387,1.879,1.7578,1.4576,0.9999999999999999,1.791553846153846
49,0.708,0.164,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.044,1.1251,1.3382,1.8102,1.8619,1.7188,2.092,1.9301,1.6815,1.7374,2.3648,1.7259,1.765,1.4905,1.0,1.7416461538461538
50,0.5459999999999999,0.017999999999999995,0.0,0.05699999999999999,0.12999999999999998,0.005999999999999998,0.0,0.013999999999999997,0.0,0.016999999999999998,0.0,0.005999999999999998,0.0009999999999999998,0.0,0.10999999999999997,0.016999999999999998,0.07799999999999999,1.2817,1.6953,1.5531,1.7886,0.9004,2.1913,2.0289,1.8643,1.9194,2.29,1.6407,1.8143,1.6062,1.0000000000000002,1.7364769230769228
51,0.0,0.0,0.0,0.0,0.0,0.0,0.6726726726726726,0.0,0.1301301301301301,0.0,0.0,0.004004004004004004,0.0,0.0,0.0,0.19319319319319317,0.0,1.6246,1.9168,1.7474,1.9471,1.5174,1.1153,1.3223,1.8094,1.817,2.1553,1.6739,1.4525,1.6904,0.9990000000000001,1.6761076923076923
52,0.06406406406406406,0.5815815815815815,0.01101101101101101,0.002002002002002002,0.0,0.01101101101101101,0.0,0.0,0.04904904904904905,0.0,0.027027027027027025,0.0,0.0,0.0,0.0,0.14914914914914912,0.1051051051051051,1.6363,1.4974,1.927,2.3449,0.897,2.0728,1.867,1.9368,2.22,2.8968,2.061,1.8279,1.733,0.9990000000000001,1.9167615384615384
53,0.0,0.6426426426426426,0.001001001001001001,0.004004004004004004,0.001001001001001001,0.002002002002002002,0.014014014014014012,0.0,0.0,0.0,0.009009009009009007,0.0,0.0,0.027027027027027025,0.0,0.016016016016016016,0.2832832832832832,2.1233,1.2095,1.6372,1.8753,0.9718,1.6552,1.8139,1.6258,1.8441,2.3684,1.79,1.6557,1.338,0.9990000000000001,1.6852461538461538
54,0.09890109890109891,0.0,0.0,0.0,0.0,0.0029970029970029974,0.006993006993006994,0.0,0.0009990009990009992,0.0,0.0,0.8271728271728273,0.0,0.0,0.0,0.0,0.06293706293706294,1.5015,1.8577,2.0585,1.9459,1.1202,1.8874,1.9079,1.8099,1.7886,2.5222,1.7735,1.9792,1.6444,1.001,1.8305307692307693
55,0.108,0.497,0.0,0.0,0.0,0.0,0.0,0.001,0.088,0.002,0.029,0.013,0.0,0.0,0.007,0.255,0.0,1.4609,1.4038,1.9362,2.1223,1.857,1.8519,1.6543,1.7935,1.9785,2.4393,1.7918,1.6377,1.88,1.0,1.8313230769230766
